LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN1711900000000	17	119	Madison County, IL	2010	NA	138924	125294	13630	9.8
CN1712100000000	17	121	Marion County, IL	2010	NA	19417	17318	2099	10.8
CN1712300000000	17	123	Marshall County, IL	2010	NA	6432	5773	659	10.2
CN1712500000000	17	125	Mason County, IL	2010	NA	7439	6531	908	12.2
CN1712700000000	17	127	Massac County, IL	2010	NA	7080	6409	671	9.5
CN1712900000000	17	129	Menard County, IL	2010	NA	7062	6524	538	7.6
CN1713100000000	17	131	Mercer County, IL	2010	NA	8996	8103	893	9.9
CN1713300000000	17	133	Monroe County, IL	2010	NA	18029	16714	1315	7.3
CN1713500000000	17	135	Montgomery County, IL	2010	NA	13899	12191	1708	12.3
CN1713700000000	17	137	Morgan County, IL	2010	NA	18396	16845	1551	8.4
CN1713900000000	17	139	Moultrie County, IL	2010	NA	7696	7040	656	8.5
CN1714100000000	17	141	Ogle County, IL	2010	NA	28232	24726	3506	12.4
CN1714300000000	17	143	Peoria County, IL	2010	NA	96088	86003	10085	10.5
CN1714500000000	17	145	Perry County, IL	2010	NA	9604	8545	1059	11
CN1714700000000	17	147	Piatt County, IL	2010	NA	9187	8468	719	7.8
CN1714900000000	17	149	Pike County, IL	2010	NA	8136	7408	728	8.9
CN1715100000000	17	151	Pope County, IL	2010	NA	2034	1842	192	9.4
CN1715300000000	17	153	Pulaski County, IL	2010	NA	2482	2174	308	12.4
CN1715500000000	17	155	Putnam County, IL	2010	NA	3315	2917	398	12
CN1715700000000	17	157	Randolph County, IL	2010	NA	15043	13725	1318	8.8
CN1715900000000	17	159	Richland County, IL	2010	NA	8025	7310	715	8.9
CN1716100000000	17	161	Rock Island County, IL	2010	NA	76668	69390	7278	9.5
CN1716300000000	17	163	St. Clair County, IL	2010	NA	133250	119567	13683	10.3
CN1716500000000	17	165	Saline County, IL	2010	NA	11648	10463	1185	10.2
CN1716700000000	17	167	Sangamon County, IL	2010	NA	107334	98921	8413	7.8
CN1716900000000	17	169	Schuyler County, IL	2010	NA	3870	3551	319	8.2
CN1717100000000	17	171	Scott County, IL	2010	NA	2884	2633	251	8.7
CN1717300000000	17	173	Shelby County, IL	2010	NA	11233	10143	1090	9.7
CN1717500000000	17	175	Stark County, IL	2010	NA	3031	2736	295	9.7
CN1717700000000	17	177	Stephenson County, IL	2010	NA	24706	21976	2730	11
CN1717900000000	17	179	Tazewell County, IL	2010	NA	71721	64615	7106	9.9
CN1718100000000	17	181	Union County, IL	2010	NA	7980	7026	954	12
CN1718300000000	17	183	Vermilion County, IL	2010	NA	37823	33482	4341	11.5
CN1718500000000	17	185	Wabash County, IL	2010	NA	5870	5297	573	9.8
CN1718700000000	17	187	Warren County, IL	2010	NA	9309	8587	722	7.8
CN1718900000000	17	189	Washington County, IL	2010	NA	8508	7892	616	7.2
CN1719100000000	17	191	Wayne County, IL	2010	NA	8407	7659	748	8.9
CN1719300000000	17	193	White County, IL	2010	NA	7592	6948	644	8.5
CN1719500000000	17	195	Whiteside County, IL	2010	NA	29939	26855	3084	10.3
CN1719700000000	17	197	Will County, IL	2010	NA	355646	316212	39434	11.1
CN1719900000000	17	199	Williamson County, IL	2010	NA	32568	29410	3158	9.7
CN1720100000000	17	201	Winnebago County, IL	2010	NA	150002	128938	21064	14
CN1720300000000	17	203	Woodford County, IL	2010	NA	20354	18794	1560	7.7
CN1800100000000	18	001	Adams County, IN	2010	NA	16398	14744	1654	10.1
CN1800300000000	18	003	Allen County, IN	2010	NA	175942	157113	18829	10.7
CN1800500000000	18	005	Bartholomew County, IN	2010	NA	38387	34727	3660	9.5
CN1800700000000	18	007	Benton County, IN	2010	NA	4662	4232	430	9.2
CN1800900000000	18	009	Blackford County, IN	2010	NA	5847	5007	840	14.4
CN1801100000000	18	011	Boone County, IN	2010	NA	29395	27163	2232	7.6
CN1801300000000	18	013	Brown County, IN	2010	NA	7566	6781	785	10.4
CN1801500000000	18	015	Carroll County, IN	2010	NA	10254	9239	1015	9.9
CN1801700000000	18	017	Cass County, IN	2010	NA	18851	16810	2041	10.8
CN1801900000000	18	019	Clark County, IN	2010	NA	55317	50043	5274	9.5
CN1802100000000	18	021	Clay County, IN	2010	NA	13180	11712	1468	11.1
CN1802300000000	18	023	Clinton County, IN	2010	NA	16899	15185	1714	10.1
CN1802500000000	18	025	Crawford County, IN	2010	NA	4919	4283	636	12.9
CN1802700000000	18	027	Daviess County, IN	2010	NA	14747	13790	957	6.5
CN1802900000000	18	029	Dearborn County, IN	2010	NA	25524	22752	2772	10.9
CN1803100000000	18	031	Decatur County, IN	2010	NA	12919	11415	1504	11.6
CN1803300000000	18	033	DeKalb County, IN	2010	NA	20595	18138	2457	11.9
CN1803500000000	18	035	Delaware County, IN	2010	NA	54724	48402	6322	11.6
CN1803700000000	18	037	Dubois County, IN	2010	NA	21927	20285	1642	7.5
CN1803900000000	18	039	Elkhart County, IN	2010	NA	94498	81899	12599	13.3
CN1804100000000	18	041	Fayette County, IN	2010	NA	9770	8342	1428	14.6
CN1804300000000	18	043	Floyd County, IN	2010	NA	37858	34505	3353	8.9
CN1804500000000	18	045	Fountain County, IN	2010	NA	8602	7587	1015	11.8
CN1804700000000	18	047	Franklin County, IN	2010	NA	11395	10088	1307	11.5
CN1804900000000	18	049	Fulton County, IN	2010	NA	10284	9109	1175	11.4
CN1805100000000	18	051	Gibson County, IN	2010	NA	16897	15543	1354	8
CN1805300000000	18	053	Grant County, IN	2010	NA	33554	29667	3887	11.6
CN1805500000000	18	055	Greene County, IN	2010	NA	14390	12856	1534	10.7
CN1805700000000	18	057	Hamilton County, IN	2010	NA	144862	135159	9703	6.7
CN1805900000000	18	059	Hancock County, IN	2010	NA	35810	32492	3318	9.3
CN1806100000000	18	061	Harrison County, IN	2010	NA	18989	17118	1871	9.9
CN1806300000000	18	063	Hendricks County, IN	2010	NA	74718	68852	5866	7.9
CN1806500000000	18	065	Henry County, IN	2010	NA	21391	18426	2965	13.9
CN1806700000000	18	067	Howard County, IN	2010	NA	35806	31300	4506	12.6
CN1806900000000	18	069	Huntington County, IN	2010	NA	19039	16774	2265	11.9
CN1807100000000	18	071	Jackson County, IN	2010	NA	20476	18323	2153	10.5
CN1807300000000	18	073	Jasper County, IN	2010	NA	16141	14456	1685	10.4
CN1807500000000	18	075	Jay County, IN	2010	NA	10627	9494	1133	10.7
CN1807700000000	18	077	Jefferson County, IN	2010	NA	15464	13709	1755	11.3
CN1807900000000	18	079	Jennings County, IN	2010	NA	13303	11581	1722	12.9
CN1808100000000	18	081	Johnson County, IN	2010	NA	71598	65283	6315	8.8
CN1808300000000	18	083	Knox County, IN	2010	NA	18520	17006	1514	8.2
CN1808500000000	18	085	Kosciusko County, IN	2010	NA	39226	34899	4327	11
CN1808700000000	18	087	LaGrange County, IN	2010	NA	16570	14574	1996	12
CN1808900000000	18	089	Lake County, IN	2010	NA	229143	204409	24734	10.8
CN1809100000000	18	091	LaPorte County, IN	2010	NA	51336	45158	6178	12
CN1809300000000	18	093	Lawrence County, IN	2010	NA	20728	18100	2628	12.7
CN1809500000000	18	095	Madison County, IN	2010	NA	59406	52242	7164	12.1
CN1809700000000	18	097	Marion County, IN	2010	NA	452836	405071	47765	10.5
CN1809900000000	18	099	Marshall County, IN	2010	NA	23476	20823	2653	11.3
CN1810100000000	18	101	Martin County, IN	2010	NA	5262	4865	397	7.5
CN1810300000000	18	103	Miami County, IN	2010	NA	15947	13956	1991	12.5
CN1810500000000	18	105	Monroe County, IN	2010	NA	67736	62375	5361	7.9
CN1810700000000	18	107	Montgomery County, IN	2010	NA	18896	16970	1926	10.2
CN1810900000000	18	109	Morgan County, IN	2010	NA	35025	31393	3632	10.4
CN1811100000000	18	111	Newton County, IN	2010	NA	7075	6272	803	11.3
CN1811300000000	18	113	Noble County, IN	2010	NA	23011	19984	3027	13.2
CN1811500000000	18	115	Ohio County, IN	2010	NA	3263	2902	361	11.1
CN1811700000000	18	117	Orange County, IN	2010	NA	9110	7948	1162	12.8
CN1811900000000	18	119	Owen County, IN	2010	NA	10316	9126	1190	11.5
CN1812100000000	18	121	Parke County, IN	2010	NA	7332	6530	802	10.9
CN1812300000000	18	123	Perry County, IN	2010	NA	8931	7987	944	10.6
CN1812500000000	18	125	Pike County, IN	2010	NA	6199	5611	588	9.5
CN1812700000000	18	127	Porter County, IN	2010	NA	81607	73876	7731	9.5
CN1812900000000	18	129	Posey County, IN	2010	NA	13494	12440	1054	7.8
CN1813100000000	18	131	Pulaski County, IN	2010	NA	6370	5736	634	10
CN1813300000000	18	133	Putnam County, IN	2010	NA	16674	14732	1942	11.6
CN1813500000000	18	135	Randolph County, IN	2010	NA	13019	11486	1533	11.8
CN1813700000000	18	137	Ripley County, IN	2010	NA	14527	12898	1629	11.2
CN1813900000000	18	139	Rush County, IN	2010	NA	8683	7716	967	11.1
CN1814100000000	18	141	St. Joseph County, IN	2010	NA	130462	115384	15078	11.6
CN1814300000000	18	143	Scott County, IN	2010	NA	10590	9195	1395	13.2
CN1814500000000	18	145	Shelby County, IN	2010	NA	22714	20223	2491	11
CN1814700000000	18	147	Spencer County, IN	2010	NA	10996	10030	966	8.8
CN1814900000000	18	149	Starke County, IN	2010	NA	10444	9052	1392	13.3
CN1815100000000	18	151	Steuben County, IN	2010	NA	18439	16386	2053	11.1
CN1815300000000	18	153	Sullivan County, IN	2010	NA	9085	8170	915	10.1
CN1815500000000	18	155	Switzerland County, IN	2010	NA	5025	4558	467	9.3
CN1815700000000	18	157	Tippecanoe County, IN	2010	NA	86531	78864	7667	8.9
CN1815900000000	18	159	Tipton County, IN	2010	NA	8046	7221	825	10.3
CN1816100000000	18	161	Union County, IN	2010	NA	3729	3346	383	10.3
CN1816300000000	18	163	Vanderburgh County, IN	2010	NA	92127	83894	8233	8.9
CN1816500000000	18	165	Vermillion County, IN	2010	NA	7810	6799	1011	12.9
CN1816700000000	18	167	Vigo County, IN	2010	NA	51128	45401	5727	11.2
CN1816900000000	18	169	Wabash County, IN	2010	NA	15955	14133	1822	11.4
CN1817100000000	18	171	Warren County, IN	2010	NA	4201	3758	443	10.5
CN1817300000000	18	173	Warrick County, IN	2010	NA	30817	28345	2472	8
CN1817500000000	18	175	Washington County, IN	2010	NA	13806	12118	1688	12.2
CN1817700000000	18	177	Wayne County, IN	2010	NA	31330	27310	4020	12.8
CN1817900000000	18	179	Wells County, IN	2010	NA	14137	12757	1380	9.8
CN1818100000000	18	181	White County, IN	2010	NA	12975	11613	1362	10.5
CN1818300000000	18	183	Whitley County, IN	2010	NA	17603	15579	2024	11.5
CN1900100000000	19	001	Adair County, IA	2010	NA	4104	3877	227	5.5
CN1900300000000	19	003	Adams County, IA	2010	NA	2240	2132	108	4.8
CN1900500000000	19	005	Allamakee County, IA	2010	NA	7915	7295	620	7.8
CN1900700000000	19	007	Appanoose County, IA	2010	NA	6199	5748	451	7.3
CN1900900000000	19	009	Audubon County, IA	2010	NA	3477	3283	194	5.6
CN1901100000000	19	011	Benton County, IA	2010	NA	14329	13442	887	6.2
CN1901300000000	19	013	Black Hawk County, IA	2010	NA	70975	66587	4388	6.2
CN1901500000000	19	015	Boone County, IA	2010	NA	14843	13995	848	5.7
CN1901700000000	19	017	Bremer County, IA	2010	NA	13861	13182	679	4.9
CN1901900000000	19	019	Buchanan County, IA	2010	NA	11349	10670	679	6
CN1902100000000	19	021	Buena Vista County, IA	2010	NA	11420	10880	540	4.7
CN1902300000000	19	023	Butler County, IA	2010	NA	8198	7702	496	6.1
CN1902500000000	19	025	Calhoun County, IA	2010	NA	4655	4375	280	6
CN1902700000000	19	027	Carroll County, IA	2010	NA	11712	11207	505	4.3
CN1902900000000	19	029	Cass County, IA	2010	NA	7408	6944	464	6.3
CN1903100000000	19	031	Cedar County, IA	2010	NA	10986	10394	592	5.4
CN1903300000000	19	033	Cerro Gordo County, IA	2010	NA	24560	22879	1681	6.8
CN1903500000000	19	035	Cherokee County, IA	2010	NA	7087	6768	319	4.5
CN1903700000000	19	037	Chickasaw County, IA	2010	NA	6553	6068	485	7.4
CN1903900000000	19	039	Clarke County, IA	2010	NA	4784	4417	367	7.7
CN1904100000000	19	041	Clay County, IA	2010	NA	9346	8798	548	5.9
CN1904300000000	19	043	Clayton County, IA	2010	NA	10481	9736	745	7.1
CN1904500000000	19	045	Clinton County, IA	2010	NA	26449	24591	1858	7
CN1904700000000	19	047	Crawford County, IA	2010	NA	8981	8560	421	4.7
CN1904900000000	19	049	Dallas County, IA	2010	NA	37288	35588	1700	4.6
CN1905100000000	19	051	Davis County, IA	2010	NA	4252	3949	303	7.1
CN1905300000000	19	053	Decatur County, IA	2010	NA	4465	4194	271	6.1
CN1905500000000	19	055	Delaware County, IA	2010	NA	10360	9733	627	6.1
CN1905700000000	19	057	Des Moines County, IA	2010	NA	20210	18706	1504	7.4
CN1905900000000	19	059	Dickinson County, IA	2010	NA	9295	8664	631	6.8
CN1906100000000	19	061	Dubuque County, IA	2010	NA	54212	51076	3136	5.8
CN1906300000000	19	063	Emmet County, IA	2010	NA	5868	5456	412	7
CN1906500000000	19	065	Fayette County, IA	2010	NA	11013	10226	787	7.1
CN1906700000000	19	067	Floyd County, IA	2010	NA	8547	7928	619	7.2
CN1906900000000	19	069	Franklin County, IA	2010	NA	6026	5650	376	6.2
CN1907100000000	19	071	Fremont County, IA	2010	NA	3978	3743	235	5.9
CN1907300000000	19	073	Greene County, IA	2010	NA	5200	4894	306	5.9
CN1907500000000	19	075	Grundy County, IA	2010	NA	6754	6370	384	5.7
CN1907700000000	19	077	Guthrie County, IA	2010	NA	5851	5473	378	6.5
CN1907900000000	19	079	Hamilton County, IA	2010	NA	8081	7493	588	7.3
CN1908100000000	19	081	Hancock County, IA	2010	NA	6069	5666	403	6.6
CN1908300000000	19	083	Hardin County, IA	2010	NA	9131	8536	595	6.5
CN1908500000000	19	085	Harrison County, IA	2010	NA	7999	7553	446	5.6
CN1908700000000	19	087	Henry County, IA	2010	NA	9957	9131	826	8.3
CN1908900000000	19	089	Howard County, IA	2010	NA	5338	5002	336	6.3
CN1909100000000	19	091	Humboldt County, IA	2010	NA	5225	4955	270	5.2
CN1909300000000	19	093	Ida County, IA	2010	NA	3846	3650	196	5.1
CN1909500000000	19	095	Iowa County, IA	2010	NA	9659	9128	531	5.5
CN1909700000000	19	097	Jackson County, IA	2010	NA	11104	10310	794	7.2
CN1909900000000	19	099	Jasper County, IA	2010	NA	19022	17633	1389	7.3
CN1910100000000	19	101	Jefferson County, IA	2010	NA	8954	8319	635	7.1
CN1910300000000	19	103	Johnson County, IA	2010	NA	79250	75900	3350	4.2
CN1910500000000	19	105	Jones County, IA	2010	NA	11106	10400	706	6.4
CN1910700000000	19	107	Keokuk County, IA	2010	NA	5546	5184	362	6.5
CN1910900000000	19	109	Kossuth County, IA	2010	NA	8380	7954	426	5.1
CN1911100000000	19	111	Lee County, IA	2010	NA	17738	16164	1574	8.9
CN1911300000000	19	113	Linn County, IA	2010	NA	120098	112916	7182	6
CN1911500000000	19	115	Louisa County, IA	2010	NA	5962	5529	433	7.3
CN1911700000000	19	117	Lucas County, IA	2010	NA	4232	3973	259	6.1
CN1911900000000	19	119	Lyon County, IA	2010	NA	6403	6156	247	3.9
CN1912100000000	19	121	Madison County, IA	2010	NA	8459	7916	543	6.4
CN1912300000000	19	123	Mahaska County, IA	2010	NA	11912	11111	801	6.7
CN1912500000000	19	125	Marion County, IA	2010	NA	17596	16553	1043	5.9
CN1912700000000	19	127	Marshall County, IA	2010	NA	20152	18774	1378	6.8
CN1912900000000	19	129	Mills County, IA	2010	NA	7608	7209	399	5.2
CN1913100000000	19	131	Mitchell County, IA	2010	NA	5733	5436	297	5.2
CN1913300000000	19	133	Monona County, IA	2010	NA	4886	4534	352	7.2
CN1913500000000	19	135	Monroe County, IA	2010	NA	4096	3800	296	7.2
CN1913700000000	19	137	Montgomery County, IA	2010	NA	5247	4824	423	8.1
CN1913900000000	19	139	Muscatine County, IA	2010	NA	21810	20069	1741	8
CN1914100000000	19	141	O'Brien County, IA	2010	NA	8144	7765	379	4.7
CN1914300000000	19	143	Osceola County, IA	2010	NA	3669	3488	181	4.9
CN1914500000000	19	145	Page County, IA	2010	NA	7129	6646	483	6.8
CN1914700000000	19	147	Palo Alto County, IA	2010	NA	4844	4552	292	6
CN1914900000000	19	149	Plymouth County, IA	2010	NA	14565	13913	652	4.5
CN1915100000000	19	151	Pocahontas County, IA	2010	NA	4056	3849	207	5.1
CN1915300000000	19	153	Polk County, IA	2010	NA	244896	230295	14601	6
CN1915500000000	19	155	Pottawattamie County, IA	2010	NA	50334	47427	2907	5.8
CN1915700000000	19	157	Poweshiek County, IA	2010	NA	10568	9956	612	5.8
CN1915900000000	19	159	Ringgold County, IA	2010	NA	2615	2492	123	4.7
CN1916100000000	19	161	Sac County, IA	2010	NA	5715	5448	267	4.7
CN1916300000000	19	163	Scott County, IA	2010	NA	87196	81417	5779	6.6
CN1916500000000	19	165	Shelby County, IA	2010	NA	6610	6310	300	4.5
CN1916700000000	19	167	Sioux County, IA	2010	NA	19667	18896	771	3.9
CN1916900000000	19	169	Story County, IA	2010	NA	53333	51093	2240	4.2
CN1917100000000	19	171	Tama County, IA	2010	NA	9355	8753	602	6.4
CN1917300000000	19	173	Taylor County, IA	2010	NA	3188	3011	177	5.6
CN1917500000000	19	175	Union County, IA	2010	NA	7018	6622	396	5.6
CN1917700000000	19	177	Van Buren County, IA	2010	NA	3970	3681	289	7.3
CN1917900000000	19	179	Wapello County, IA	2010	NA	18504	17050	1454	7.9
CN1918100000000	19	181	Warren County, IA	2010	NA	26351	24865	1486	5.6
CN1918300000000	19	183	Washington County, IA	2010	NA	12419	11786	633	5.1
CN1918500000000	19	185	Wayne County, IA	2010	NA	2876	2699	177	6.2
CN1918700000000	19	187	Webster County, IA	2010	NA	20141	18744	1397	6.9
CN1918900000000	19	189	Winnebago County, IA	2010	NA	5819	5430	389	6.7
CN1919100000000	19	191	Winneshiek County, IA	2010	NA	12292	11613	679	5.5
CN1919300000000	19	193	Woodbury County, IA	2010	NA	55986	52302	3684	6.6
CN1919500000000	19	195	Worth County, IA	2010	NA	4341	4026	315	7.3
CN1919700000000	19	197	Wright County, IA	2010	NA	6855	6364	491	7.2
CN2000100000000	20	001	Allen County, KS	2010	NA	7010	6429	581	8.3
CN2000300000000	20	003	Anderson County, KS	2010	NA	4572	4220	352	7.7
CN2000500000000	20	005	Atchison County, KS	2010	NA	7938	7154	784	9.9
CN2000700000000	20	007	Barber County, KS	2010	NA	2769	2644	125	4.5
CN2000900000000	20	009	Barton County, KS	2010	NA	15001	14100	901	6
CN2001100000000	20	011	Bourbon County, KS	2010	NA	7223	6572	651	9
CN2001300000000	20	013	Brown County, KS	2010	NA	5266	4917	349	6.6
CN2001500000000	20	015	Butler County, KS	2010	NA	33009	30447	2562	7.8
CN2001700000000	20	017	Chase County, KS	2010	NA	1442	1361	81	5.6
CN2001900000000	20	019	Chautauqua County, KS	2010	NA	1740	1583	157	9
CN2002100000000	20	021	Cherokee County, KS	2010	NA	10798	9817	981	9.1
CN2002300000000	20	023	Cheyenne County, KS	2010	NA	1405	1348	57	4.1
CN2002500000000	20	025	Clark County, KS	2010	NA	1223	1169	54	4.4
CN2002700000000	20	027	Clay County, KS	2010	NA	4631	4374	257	5.5
CN2002900000000	20	029	Cloud County, KS	2010	NA	4654	4392	262	5.6
CN2003100000000	20	031	Coffey County, KS	2010	NA	4847	4479	368	7.6
CN2003300000000	20	033	Comanche County, KS	2010	NA	994	949	45	4.5
CN2003500000000	20	035	Cowley County, KS	2010	NA	17259	15906	1353	7.8
CN2003700000000	20	037	Crawford County, KS	2010	NA	19356	17672	1684	8.7
CN2003900000000	20	039	Decatur County, KS	2010	NA	1457	1384	73	5
CN2004100000000	20	041	Dickinson County, KS	2010	NA	10234	9557	677	6.6
CN2004300000000	20	043	Doniphan County, KS	2010	NA	4540	4139	401	8.8
CN2004500000000	20	045	Douglas County, KS	2010	NA	64379	60574	3805	5.9
CN2004700000000	20	047	Edwards County, KS	2010	NA	1683	1593	90	5.3
CN2004900000000	20	049	Elk County, KS	2010	NA	1414	1296	118	8.3
CN2005100000000	20	051	Ellis County, KS	2010	NA	17642	16946	696	3.9
CN2005300000000	20	053	Ellsworth County, KS	2010	NA	3395	3235	160	4.7
CN2005500000000	20	055	Finney County, KS	2010	NA	20174	19255	919	4.6
CN2005700000000	20	057	Ford County, KS	2010	NA	18114	17361	753	4.2
CN2005900000000	20	059	Franklin County, KS	2010	NA	14363	13070	1293	9
CN2006100000000	20	061	Geary County, KS	2010	NA	13359	12136	1223	9.2
CN2006300000000	20	063	Gove County, KS	2010	NA	1505	1454	51	3.4
CN2006500000000	20	065	Graham County, KS	2010	NA	1389	1323	66	4.8
CN2006700000000	20	067	Grant County, KS	2010	NA	4202	4021	181	4.3
CN2006900000000	20	069	Gray County, KS	2010	NA	3489	3376	113	3.2
CN2007100000000	20	071	Greeley County, KS	2010	NA	827	799	28	3.4
CN2007300000000	20	073	Greenwood County, KS	2010	NA	3441	3181	260	7.6
CN2007500000000	20	075	Hamilton County, KS	2010	NA	1825	1768	57	3.1
CN2007700000000	20	077	Harper County, KS	2010	NA	2937	2753	184	6.3
CN2007900000000	20	079	Harvey County, KS	2010	NA	17774	16497	1277	7.2
CN2008100000000	20	081	Haskell County, KS	2010	NA	2445	2357	88	3.6
CN2008300000000	20	083	Hodgeman County, KS	2010	NA	1085	1045	40	3.7
CN2008500000000	20	085	Jackson County, KS	2010	NA	7509	7046	463	6.2
CN2008700000000	20	087	Jefferson County, KS	2010	NA	10671	9871	800	7.5
CN2008900000000	20	089	Jewell County, KS	2010	NA	1558	1473	85	5.5
CN2009100000000	20	091	Johnson County, KS	2010	NA	307190	288469	18721	6.1
CN2009300000000	20	093	Kearny County, KS	2010	NA	2155	2058	97	4.5
CN2009500000000	20	095	Kingman County, KS	2010	NA	3862	3594	268	6.9
CN2009700000000	20	097	Kiowa County, KS	2010	NA	1398	1325	73	5.2
CN2009900000000	20	099	Labette County, KS	2010	NA	11277	10203	1074	9.5
CN2010100000000	20	101	Lane County, KS	2010	NA	985	944	41	4.2
CN2010300000000	20	103	Leavenworth County, KS	2010	NA	34342	31735	2607	7.6
CN2010500000000	20	105	Lincoln County, KS	2010	NA	1882	1770	112	6
CN2010700000000	20	107	Linn County, KS	2010	NA	4534	4028	506	11.2
CN2010900000000	20	109	Logan County, KS	2010	NA	1737	1676	61	3.5
CN2011100000000	20	111	Lyon County, KS	2010	NA	17481	16316	1165	6.7
CN2011300000000	20	113	McPherson County, KS	2010	NA	16477	15627	850	5.2
CN2011500000000	20	115	Marion County, KS	2010	NA	6742	6342	400	5.9
CN2011700000000	20	117	Marshall County, KS	2010	NA	5908	5608	300	5.1
CN2011900000000	20	119	Meade County, KS	2010	NA	2567	2458	109	4.2
CN2012100000000	20	121	Miami County, KS	2010	NA	17111	15815	1296	7.6
CN2012300000000	20	123	Mitchell County, KS	2010	NA	3874	3689	185	4.8
CN2012500000000	20	125	Montgomery County, KS	2010	NA	18083	16158	1925	10.6
CN2012700000000	20	127	Morris County, KS	2010	NA	3311	3085	226	6.8
CN2012900000000	20	129	Morton County, KS	2010	NA	1756	1680	76	4.3
CN2013100000000	20	131	Nemaha County, KS	2010	NA	5820	5570	250	4.3
CN2013300000000	20	133	Neosho County, KS	2010	NA	7410	6651	759	10.2
CN2013500000000	20	135	Ness County, KS	2010	NA	1618	1554	64	4
CN2013700000000	20	137	Norton County, KS	2010	NA	3098	2980	118	3.8
CN2013900000000	20	139	Osage County, KS	2010	NA	8618	7906	712	8.3
CN2014100000000	20	141	Osborne County, KS	2010	NA	2224	2116	108	4.9
CN2014300000000	20	143	Ottawa County, KS	2010	NA	3286	3090	196	6
CN2014500000000	20	145	Pawnee County, KS	2010	NA	3608	3439	169	4.7
CN2014700000000	20	147	Phillips County, KS	2010	NA	3037	2881	156	5.1
CN2014900000000	20	149	Pottawatomie County, KS	2010	NA	11890	11268	622	5.2
CN2015100000000	20	151	Pratt County, KS	2010	NA	5289	4993	296	5.6
CN2015300000000	20	153	Rawlins County, KS	2010	NA	1511	1458	53	3.5
CN2015500000000	20	155	Reno County, KS	2010	NA	32894	30800	2094	6.4
CN2015700000000	20	157	Republic County, KS	2010	NA	2732	2614	118	4.3
CN2015900000000	20	159	Rice County, KS	2010	NA	5306	5018	288	5.4
CN2016100000000	20	161	Riley County, KS	2010	NA	36091	34289	1802	5
CN2016300000000	20	163	Rooks County, KS	2010	NA	2767	2593	174	6.3
CN2016500000000	20	165	Rush County, KS	2010	NA	1793	1697	96	5.4
CN2016700000000	20	167	Russell County, KS	2010	NA	3741	3550	191	5.1
CN2016900000000	20	169	Saline County, KS	2010	NA	30934	29027	1907	6.2
CN2017100000000	20	171	Scott County, KS	2010	NA	2767	2661	106	3.8
CN2017300000000	20	173	Sedgwick County, KS	2010	NA	252713	230497	22216	8.8
CN2017500000000	20	175	Seward County, KS	2010	NA	10794	10261	533	4.9
CN2017700000000	20	177	Shawnee County, KS	2010	NA	93584	87047	6537	7
CN2017900000000	20	179	Sheridan County, KS	2010	NA	1514	1463	51	3.4
CN2018100000000	20	181	Sherman County, KS	2010	NA	3154	3004	150	4.8
CN2018300000000	20	183	Smith County, KS	2010	NA	2333	2232	101	4.3
CN2018500000000	20	185	Stafford County, KS	2010	NA	2366	2246	120	5.1
CN2018700000000	20	187	Stanton County, KS	2010	NA	1093	1048	45	4.1
CN2018900000000	20	189	Stevens County, KS	2010	NA	2870	2749	121	4.2
CN2019100000000	20	191	Sumner County, KS	2010	NA	11958	10896	1062	8.9
CN2019300000000	20	193	Thomas County, KS	2010	NA	4543	4363	180	4
CN2019500000000	20	195	Trego County, KS	2010	NA	1509	1438	71	4.7
CN2019700000000	20	197	Wabaunsee County, KS	2010	NA	3887	3633	254	6.5
CN2019900000000	20	199	Wallace County, KS	2010	NA	893	840	53	5.9
CN2020100000000	20	201	Washington County, KS	2010	NA	3346	3184	162	4.8
CN2020300000000	20	203	Wichita County, KS	2010	NA	1336	1290	46	3.4
CN2020500000000	20	205	Wilson County, KS	2010	NA	4500	3962	538	12
CN2020700000000	20	207	Woodson County, KS	2010	NA	1736	1599	137	7.9
CN2020900000000	20	209	Wyandotte County, KS	2010	NA	74994	67433	7561	10.1
CN2100100000000	21	001	Adair County, KY	2010	NA	7810	6839	971	12.4
CN2100300000000	21	003	Allen County, KY	2010	NA	9126	8056	1070	11.7
CN2100500000000	21	005	Anderson County, KY	2010	NA	11579	10466	1113	9.6
CN2100700000000	21	007	Ballard County, KY	2010	NA	3839	3445	394	10.3
CN2100900000000	21	009	Barren County, KY	2010	NA	19749	17540	2209	11.2
CN2101100000000	21	011	Bath County, KY	2010	NA	4887	4172	715	14.6
CN2101300000000	21	013	Bell County, KY	2010	NA	10197	8959	1238	12.1
CN2101500000000	21	015	Boone County, KY	2010	NA	63271	57662	5609	8.9
CN2101700000000	21	017	Bourbon County, KY	2010	NA	10064	9151	913	9.1
CN2101900000000	21	019	Boyd County, KY	2010	NA	20421	18342	2079	10.2
CN2102100000000	21	021	Boyle County, KY	2010	NA	13342	11853	1489	11.2
CN2102300000000	21	023	Bracken County, KY	2010	NA	3982	3529	453	11.4
CN2102500000000	21	025	Breathitt County, KY	2010	NA	4528	3916	612	13.5
CN2102700000000	21	027	Breckinridge County, KY	2010	NA	8273	7202	1071	12.9
CN2102900000000	21	029	Bullitt County, KY	2010	NA	38803	34671	4132	10.6
CN2103100000000	21	031	Butler County, KY	2010	NA	5457	4802	655	12
