LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN0111700000000	01	117	Shelby County, AL	2001	NA	84095	81644	2451	2.9
CN0111900000000	01	119	Sumter County, AL	2001	NA	5121	4690	431	8.4
CN0112100000000	01	121	Talladega County, AL	2001	NA	35832	33489	2343	6.5
CN0112300000000	01	123	Tallapoosa County, AL	2001	NA	19257	18117	1140	5.9
CN0112500000000	01	125	Tuscaloosa County, AL	2001	NA	81357	77953	3404	4.2
CN0112700000000	01	127	Walker County, AL	2001	NA	31227	29358	1869	6
CN0112900000000	01	129	Washington County, AL	2001	NA	7440	6776	664	8.9
CN0113100000000	01	131	Wilcox County, AL	2001	NA	3835	3448	387	10.1
CN0113300000000	01	133	Winston County, AL	2001	NA	10737	9732	1005	9.4
CN0201300000000	02	013	Aleutians East Borough, AK	2001	NA	1011	926	85	8.4
CN0201600000000	02	016	Aleutians West Census Area, AK	2001	NA	2636	2478	158	6
CN0202000000000	02	020	Anchorage Borough/municipality, AK	2001	NA	141933	134782	7151	5
CN0205000000000	02	050	Bethel Census Area, AK	2001	NA	6321	5688	633	10
CN0206000000000	02	060	Bristol Bay Borough, AK	2001	NA	947	895	52	5.5
CN0206800000000	02	068	Denali Borough, AK	2001	NA	1450	1355	95	6.6
CN0207000000000	02	070	Dillingham Census Area, AK	2001	NA	1914	1757	157	8.2
CN0209000000000	02	090	Fairbanks North Star Borough, AK	2001	NA	41423	38910	2513	6.1
CN0210000000000	02	100	Haines Borough, AK	2001	NA	1250	1125	125	10
CN0211000000000	02	110	Juneau Borough/city, AK	2001	NA	17986	17130	856	4.8
CN0212200000000	02	122	Kenai Peninsula Borough, AK	2001	NA	24340	22322	2018	8.3
CN0213000000000	02	130	Ketchikan Gateway Borough, AK	2001	NA	8136	7585	551	6.8
CN0215000000000	02	150	Kodiak Island Borough, AK	2001	NA	6446	5869	577	9
CN0215800000000	02	158	Kusilvak Census Area, AK	2001	NA	2346	1978	368	15.7
CN0216400000000	02	164	Lake and Peninsula Borough, AK	2001	NA	965	904	61	6.3
CN0217000000000	02	170	Matanuska-Susitna Borough, AK	2001	NA	29867	27719	2148	7.2
CN0218000000000	02	180	Nome Census Area, AK	2001	NA	3693	3329	364	9.9
CN0218500000000	02	185	North Slope Borough, AK	2001	NA	3712	3430	282	7.6
CN0218800000000	02	188	Northwest Arctic Borough, AK	2001	NA	3025	2722	303	10
CN0220100000000	02	201	Prince of Wales-Outer Ketchikan Census Area, AK	2001	NA	2362	1998	364	15.4
CN0222000000000	02	220	Sitka Borough/city, AK	2001	NA	4472	4257	215	4.8
CN0223200000000	02	232	Skagway-Hoonah-Angoon Census Area, AK	2001	NA	1842	1624	218	11.8
CN0224000000000	02	240	Southeast Fairbanks Census Area, AK	2001	NA	2128	1849	279	13.1
CN0226100000000	02	261	Valdez-Cordova Census Area, AK	2001	NA	5080	4635	445	8.8
CN0228000000000	02	280	Wrangell-Petersburg Census Area, AK	2001	NA	3039	2725	314	10.3
CN0228200000000	02	282	Yakutat Borough/city, AK	2001	NA	329	300	29	8.8
CN0229000000000	02	290	Yukon-Koyukuk Census Area, AK	2001	NA	2743	2439	304	11.1
CN0400100000000	04	001	Apache County, AZ	2001	NA	19191	17362	1829	9.5
CN0400300000000	04	003	Cochise County, AZ	2001	NA	50293	47830	2463	4.9
CN0400500000000	04	005	Coconino County, AZ	2001	NA	63573	60563	3010	4.7
CN0400700000000	04	007	Gila County, AZ	2001	NA	20408	19215	1193	5.8
CN0400900000000	04	009	Graham County, AZ	2001	NA	11910	11157	753	6.3
CN0401100000000	04	011	Greenlee County, AZ	2001	NA	3821	3545	276	7.2
CN0401200000000	04	012	La Paz County, AZ	2001	NA	7026	6554	472	6.7
CN0401300000000	04	013	Maricopa County, AZ	2001	NA	1655742	1586141	69601	4.2
CN0401500000000	04	015	Mohave County, AZ	2001	NA	72820	69294	3526	4.8
CN0401700000000	04	017	Navajo County, AZ	2001	NA	35144	32444	2700	7.7
CN0401900000000	04	019	Pima County, AZ	2001	NA	414956	396750	18206	4.4
CN0402100000000	04	021	Pinal County, AZ	2001	NA	71918	68013	3905	5.4
CN0402300000000	04	023	Santa Cruz County, AZ	2001	NA	15022	13693	1329	8.8
CN0402500000000	04	025	Yavapai County, AZ	2001	NA	78099	74599	3500	4.5
CN0402700000000	04	027	Yuma County, AZ	2001	NA	65360	54338	11022	16.9
CN0500100000000	05	001	Arkansas County, AR	2001	NA	10244	9762	482	4.7
CN0500300000000	05	003	Ashley County, AR	2001	NA	10282	9504	778	7.6
CN0500500000000	05	005	Baxter County, AR	2001	NA	16012	15126	886	5.5
CN0500700000000	05	007	Benton County, AR	2001	NA	79685	77285	2400	3
CN0500900000000	05	009	Boone County, AR	2001	NA	16006	15163	843	5.3
CN0501100000000	05	011	Bradley County, AR	2001	NA	5258	4875	383	7.3
CN0501300000000	05	013	Calhoun County, AR	2001	NA	2511	2367	144	5.7
CN0501500000000	05	015	Carroll County, AR	2001	NA	12881	12347	534	4.1
CN0501700000000	05	017	Chicot County, AR	2001	NA	5381	4901	480	8.9
CN0501900000000	05	019	Clark County, AR	2001	NA	11206	10679	527	4.7
CN0502100000000	05	021	Clay County, AR	2001	NA	7766	7215	551	7.1
CN0502300000000	05	023	Cleburne County, AR	2001	NA	10710	10196	514	4.8
CN0502500000000	05	025	Cleveland County, AR	2001	NA	3904	3679	225	5.8
CN0502700000000	05	027	Columbia County, AR	2001	NA	11035	10454	581	5.3
CN0502900000000	05	029	Conway County, AR	2001	NA	9334	8870	464	5
CN0503100000000	05	031	Craighead County, AR	2001	NA	41776	39812	1964	4.7
CN0503300000000	05	033	Crawford County, AR	2001	NA	24842	23801	1041	4.2
CN0503500000000	05	035	Crittenden County, AR	2001	NA	21470	20337	1133	5.3
CN0503700000000	05	037	Cross County, AR	2001	NA	8498	7994	504	5.9
CN0503900000000	05	039	Dallas County, AR	2001	NA	3776	3512	264	7
CN0504100000000	05	041	Desha County, AR	2001	NA	6217	5673	544	8.8
CN0504300000000	05	043	Drew County, AR	2001	NA	8436	7703	733	8.7
CN0504500000000	05	045	Faulkner County, AR	2001	NA	46067	43964	2103	4.6
CN0504700000000	05	047	Franklin County, AR	2001	NA	8031	7723	308	3.8
CN0504900000000	05	049	Fulton County, AR	2001	NA	4908	4656	252	5.1
CN0505100000000	05	051	Garland County, AR	2001	NA	37795	35958	1837	4.9
CN0505300000000	05	053	Grant County, AR	2001	NA	8132	7707	425	5.2
CN0505500000000	05	055	Greene County, AR	2001	NA	17411	16175	1236	7.1
CN0505700000000	05	057	Hempstead County, AR	2001	NA	10901	10386	515	4.7
CN0505900000000	05	059	Hot Spring County, AR	2001	NA	14092	13349	743	5.3
CN0506100000000	05	061	Howard County, AR	2001	NA	6405	6062	343	5.4
CN0506300000000	05	063	Independence County, AR	2001	NA	16927	15984	943	5.6
CN0506500000000	05	065	Izard County, AR	2001	NA	5053	4755	298	5.9
CN0506700000000	05	067	Jackson County, AR	2001	NA	7660	7077	583	7.6
CN0506900000000	05	069	Jefferson County, AR	2001	NA	35534	33068	2466	6.9
CN0507100000000	05	071	Johnson County, AR	2001	NA	10085	9600	485	4.8
CN0507300000000	05	073	Lafayette County, AR	2001	NA	3425	3247	178	5.2
CN0507500000000	05	075	Lawrence County, AR	2001	NA	7773	7253	520	6.7
CN0507700000000	05	077	Lee County, AR	2001	NA	3805	3452	353	9.3
CN0507900000000	05	079	Lincoln County, AR	2001	NA	5020	4656	364	7.3
CN0508100000000	05	081	Little River County, AR	2001	NA	6337	6073	264	4.2
CN0508300000000	05	083	Logan County, AR	2001	NA	9731	9233	498	5.1
CN0508500000000	05	085	Lonoke County, AR	2001	NA	26515	25486	1029	3.9
CN0508700000000	05	087	Madison County, AR	2001	NA	7013	6771	242	3.5
CN0508900000000	05	089	Marion County, AR	2001	NA	6528	6162	366	5.6
CN0509100000000	05	091	Miller County, AR	2001	NA	17989	17161	828	4.6
CN0509300000000	05	093	Mississippi County, AR	2001	NA	22107	19623	2484	11.2
CN0509500000000	05	095	Monroe County, AR	2001	NA	3992	3738	254	6.4
CN0509700000000	05	097	Montgomery County, AR	2001	NA	4070	3878	192	4.7
CN0509900000000	05	099	Nevada County, AR	2001	NA	4515	4296	219	4.9
CN0510100000000	05	101	Newton County, AR	2001	NA	3623	3424	199	5.5
CN0510300000000	05	103	Ouachita County, AR	2001	NA	12315	11398	917	7.4
CN0510500000000	05	105	Perry County, AR	2001	NA	4776	4516	260	5.4
CN0510700000000	05	107	Phillips County, AR	2001	NA	9395	8660	735	7.8
CN0510900000000	05	109	Pike County, AR	2001	NA	5343	5092	251	4.7
CN0511100000000	05	111	Poinsett County, AR	2001	NA	11318	10489	829	7.3
CN0511300000000	05	113	Polk County, AR	2001	NA	8934	8506	428	4.8
CN0511500000000	05	115	Pope County, AR	2001	NA	26523	25341	1182	4.5
CN0511700000000	05	117	Prairie County, AR	2001	NA	4354	4152	202	4.6
CN0511900000000	05	119	Pulaski County, AR	2001	NA	182147	174258	7889	4.3
CN0512100000000	05	121	Randolph County, AR	2001	NA	8157	7569	588	7.2
CN0512300000000	05	123	St. Francis County, AR	2001	NA	10726	9883	843	7.9
CN0512500000000	05	125	Saline County, AR	2001	NA	42614	41027	1587	3.7
CN0512700000000	05	127	Scott County, AR	2001	NA	4774	4575	199	4.2
CN0512900000000	05	129	Searcy County, AR	2001	NA	3225	3059	166	5.1
CN0513100000000	05	131	Sebastian County, AR	2001	NA	56227	53960	2267	4
CN0513300000000	05	133	Sevier County, AR	2001	NA	7284	6971	313	4.3
CN0513500000000	05	135	Sharp County, AR	2001	NA	6480	6074	406	6.3
CN0513700000000	05	137	Stone County, AR	2001	NA	4470	4216	254	5.7
CN0513900000000	05	139	Union County, AR	2001	NA	20173	19126	1047	5.2
CN0514100000000	05	141	Van Buren County, AR	2001	NA	6758	6332	426	6.3
CN0514300000000	05	143	Washington County, AR	2001	NA	84685	82066	2619	3.1
CN0514500000000	05	145	White County, AR	2001	NA	30498	28850	1648	5.4
CN0514700000000	05	147	Woodruff County, AR	2001	NA	3847	3595	252	6.6
CN0514900000000	05	149	Yell County, AR	2001	NA	9765	9392	373	3.8
CN0600100000000	06	001	Alameda County, CA	2001	NA	777742	740590	37152	4.8
CN0600300000000	06	003	Alpine County, CA	2001	NA	574	532	42	7.3
CN0600500000000	06	005	Amador County, CA	2001	NA	16133	15317	816	5.1
CN0600700000000	06	007	Butte County, CA	2001	NA	95129	88866	6263	6.6
CN0600900000000	06	009	Calaveras County, CA	2001	NA	19027	17987	1040	5.5
CN0601100000000	06	011	Colusa County, CA	2001	NA	9122	7954	1168	12.8
CN0601300000000	06	013	Contra Costa County, CA	2001	NA	508270	487694	20576	4
CN0601500000000	06	015	Del Norte County, CA	2001	NA	10213	9395	818	8
CN0601700000000	06	017	El Dorado County, CA	2001	NA	83987	80378	3609	4.3
CN0601900000000	06	019	Fresno County, CA	2001	NA	389457	347906	41551	10.7
CN0602100000000	06	021	Glenn County, CA	2001	NA	11229	10245	984	8.8
CN0602300000000	06	023	Humboldt County, CA	2001	NA	60390	56771	3619	6
CN0602500000000	06	025	Imperial County, CA	2001	NA	55538	46696	8842	15.9
CN0602700000000	06	027	Inyo County, CA	2001	NA	9027	8618	409	4.5
CN0602900000000	06	029	Kern County, CA	2001	NA	297710	272215	25495	8.6
CN0603100000000	06	031	Kings County, CA	2001	NA	50187	44823	5364	10.7
CN0603300000000	06	033	Lake County, CA	2001	NA	24768	23026	1742	7
CN0603500000000	06	035	Lassen County, CA	2001	NA	11665	10810	855	7.3
CN0603700000000	06	037	Los Angeles County, CA	2001	NA	4740529	4471537	268992	5.7
CN0603900000000	06	039	Madera County, CA	2001	NA	53905	48751	5154	9.6
CN0604100000000	06	041	Marin County, CA	2001	NA	139992	135077	4915	3.5
CN0604300000000	06	043	Mariposa County, CA	2001	NA	8475	7989	486	5.7
CN0604500000000	06	045	Mendocino County, CA	2001	NA	44626	41977	2649	5.9
CN0604700000000	06	047	Merced County, CA	2001	NA	91744	82427	9317	10.2
CN0604900000000	06	049	Modoc County, CA	2001	NA	3906	3635	271	6.9
CN0605100000000	06	051	Mono County, CA	2001	NA	7609	7253	356	4.7
CN0605300000000	06	053	Monterey County, CA	2001	NA	204638	188666	15972	7.8
CN0605500000000	06	055	Napa County, CA	2001	NA	70381	67829	2552	3.6
CN0605700000000	06	057	Nevada County, CA	2001	NA	46904	44847	2057	4.4
CN0605900000000	06	059	Orange County, CA	2001	NA	1511855	1452100	59755	4
CN0606100000000	06	061	Placer County, CA	2001	NA	138976	133402	5574	4
CN0606300000000	06	063	Plumas County, CA	2001	NA	9949	9194	755	7.6
CN0606500000000	06	065	Riverside County, CA	2001	NA	710475	671436	39039	5.5
CN0606700000000	06	067	Sacramento County, CA	2001	NA	624116	595878	28238	4.5
CN0606900000000	06	069	San Benito County, CA	2001	NA	27439	25697	1742	6.3
CN0607100000000	06	071	San Bernardino County, CA	2001	NA	762524	723879	38645	5.1
CN0607300000000	06	073	San Diego County, CA	2001	NA	1408427	1349524	58903	4.2
CN0607500000000	06	075	San Francisco County/city, CA	2001	NA	469037	445193	23844	5.1
CN0607700000000	06	077	San Joaquin County, CA	2001	NA	266043	246169	19874	7.5
CN0607900000000	06	079	San Luis Obispo County, CA	2001	NA	126060	120987	5073	4
CN0608100000000	06	081	San Mateo County, CA	2001	NA	392488	377527	14961	3.8
CN0608300000000	06	083	Santa Barbara County, CA	2001	NA	202857	193916	8941	4.4
CN0608500000000	06	085	Santa Clara County, CA	2001	NA	938612	891097	47515	5.1
CN0608700000000	06	087	Santa Cruz County, CA	2001	NA	150211	141618	8593	5.7
CN0608900000000	06	089	Shasta County, CA	2001	NA	77576	72656	4920	6.3
CN0609100000000	06	091	Sierra County, CA	2001	NA	1668	1542	126	7.6
CN0609300000000	06	093	Siskiyou County, CA	2001	NA	18959	17430	1529	8.1
CN0609500000000	06	095	Solano County, CA	2001	NA	196996	187928	9068	4.6
CN0609700000000	06	097	Sonoma County, CA	2001	NA	257645	248179	9466	3.7
CN0609900000000	06	099	Stanislaus County, CA	2001	NA	214093	196211	17882	8.4
CN0610100000000	06	101	Sutter County, CA	2001	NA	38423	34675	3748	9.8
CN0610300000000	06	103	Tehama County, CA	2001	NA	24552	22945	1607	6.5
CN0610500000000	06	105	Trinity County, CA	2001	NA	5389	4888	501	9.3
CN0610700000000	06	107	Tulare County, CA	2001	NA	175201	155174	20027	11.4
CN0610900000000	06	109	Tuolumne County, CA	2001	NA	23939	22537	1402	5.9
CN0611100000000	06	111	Ventura County, CA	2001	NA	398957	379622	19335	4.8
CN0611300000000	06	113	Yolo County, CA	2001	NA	88252	83734	4518	5.1
CN0611500000000	06	115	Yuba County, CA	2001	NA	24839	22723	2116	8.5
CN0800100000000	08	001	Adams County, CO	2001	NA	187343	179822	7521	4
CN0800300000000	08	003	Alamosa County, CO	2001	NA	7740	7413	327	4.2
CN0800500000000	08	005	Arapahoe County, CO	2001	NA	282082	271785	10297	3.7
CN0800700000000	08	007	Archuleta County, CO	2001	NA	5310	5100	210	4
CN0800900000000	08	009	Baca County, CO	2001	NA	2444	2371	73	3
CN0801100000000	08	011	Bent County, CO	2001	NA	2507	2399	108	4.3
CN0801300000000	08	013	Boulder County, CO	2001	NA	162354	156395	5959	3.7
CN0801400000000	08	014	Broomfield County/city, CO	2001	NA	22350	21541	809	3.6
CN0801500000000	08	015	Chaffee County, CO	2001	NA	7508	7208	300	4
CN0801700000000	08	017	Cheyenne County, CO	2001	NA	1282	1252	30	2.3
CN0801900000000	08	019	Clear Creek County, CO	2001	NA	5937	5738	199	3.4
CN0802100000000	08	021	Conejos County, CO	2001	NA	3597	3372	225	6.3
CN0802300000000	08	023	Costilla County, CO	2001	NA	1311	1202	109	8.3
CN0802500000000	08	025	Crowley County, CO	2001	NA	1532	1443	89	5.8
CN0802700000000	08	027	Custer County, CO	2001	NA	1791	1717	74	4.1
CN0802900000000	08	029	Delta County, CO	2001	NA	13324	12774	550	4.1
CN0803100000000	08	031	Denver County/city, CO	2001	NA	302235	288890	13345	4.4
CN0803300000000	08	033	Dolores County, CO	2001	NA	937	889	48	5.1
CN0803500000000	08	035	Douglas County, CO	2001	NA	113280	109647	3633	3.2
CN0803700000000	08	037	Eagle County, CO	2001	NA	26096	25294	802	3.1
CN0803900000000	08	039	Elbert County, CO	2001	NA	11951	11569	382	3.2
CN0804100000000	08	041	El Paso County, CO	2001	NA	268692	257415	11277	4.2
CN0804300000000	08	043	Fremont County, CO	2001	NA	18245	17328	917	5
CN0804500000000	08	045	Garfield County, CO	2001	NA	25581	24767	814	3.2
CN0804700000000	08	047	Gilpin County, CO	2001	NA	3235	3123	112	3.5
CN0804900000000	08	049	Grand County, CO	2001	NA	8035	7797	238	3
CN0805100000000	08	051	Gunnison County, CO	2001	NA	8333	8061	272	3.3
CN0805300000000	08	053	Hinsdale County, CO	2001	NA	649	627	22	3.4
CN0805500000000	08	055	Huerfano County, CO	2001	NA	3198	2995	203	6.3
CN0805700000000	08	057	Jackson County, CO	2001	NA	1037	1001	36	3.5
CN0805900000000	08	059	Jefferson County, CO	2001	NA	304238	293787	10451	3.4
CN0806100000000	08	061	Kiowa County, CO	2001	NA	936	910	26	2.8
CN0806300000000	08	063	Kit Carson County, CO	2001	NA	4307	4201	106	2.5
CN0806500000000	08	065	Lake County, CO	2001	NA	3991	3832	159	4
CN0806700000000	08	067	La Plata County, CO	2001	NA	25039	24235	804	3.2
CN0806900000000	08	069	Larimer County, CO	2001	NA	149756	144961	4795	3.2
CN0807100000000	08	071	Las Animas County, CO	2001	NA	7151	6825	326	4.6
CN0807300000000	08	073	Lincoln County, CO	2001	NA	2901	2814	87	3
CN0807500000000	08	075	Logan County, CO	2001	NA	10725	10387	338	3.2
CN0807700000000	08	077	Mesa County, CO	2001	NA	60299	57983	2316	3.8
CN0807900000000	08	079	Mineral County, CO	2001	NA	428	412	16	3.7
CN0808100000000	08	081	Moffat County, CO	2001	NA	7298	7014	284	3.9
CN0808300000000	08	083	Montezuma County, CO	2001	NA	11863	11342	521	4.4
CN0808500000000	08	085	Montrose County, CO	2001	NA	16922	16180	742	4.4
CN0808700000000	08	087	Morgan County, CO	2001	NA	13313	12888	425	3.2
CN0808900000000	08	089	Otero County, CO	2001	NA	9069	8648	421	4.6
CN0809100000000	08	091	Ouray County, CO	2001	NA	2335	2266	69	3
CN0809300000000	08	093	Park County, CO	2001	NA	8711	8410	301	3.5
CN0809500000000	08	095	Phillips County, CO	2001	NA	2377	2311	66	2.8
CN0809700000000	08	097	Pitkin County, CO	2001	NA	10195	9831	364	3.6
CN0809900000000	08	099	Prowers County, CO	2001	NA	7212	6982	230	3.2
CN0810100000000	08	101	Pueblo County, CO	2001	NA	64114	60806	3308	5.2
CN0810300000000	08	103	Rio Blanco County, CO	2001	NA	3483	3389	94	2.7
CN0810500000000	08	105	Rio Grande County, CO	2001	NA	6204	5869	335	5.4
CN0810700000000	08	107	Routt County, CO	2001	NA	13273	12893	380	2.9
CN0810900000000	08	109	Saguache County, CO	2001	NA	3040	2857	183	6
CN0811100000000	08	111	San Juan County, CO	2001	NA	515	480	35	6.8
CN0811300000000	08	113	San Miguel County, CO	2001	NA	4921	4735	186	3.8
CN0811500000000	08	115	Sedgwick County, CO	2001	NA	1545	1501	44	2.8
CN0811700000000	08	117	Summit County, CO	2001	NA	16139	15662	477	3
CN0811900000000	08	119	Teller County, CO	2001	NA	11992	11524	468	3.9
CN0812100000000	08	121	Washington County, CO	2001	NA	2823	2747	76	2.7
CN0812300000000	08	123	Weld County, CO	2001	NA	98046	94658	3388	3.5
CN0812500000000	08	125	Yuma County, CO	2001	NA	5977	5842	135	2.3
CN0900100000000	09	001	Fairfield County, CT	2001	NA	449338	435905	13433	3
CN0900300000000	09	003	Hartford County, CT	2001	NA	433800	419194	14606	3.4
CN0900500000000	09	005	Litchfield County, CT	2001	NA	100185	97263	2922	2.9
CN0900700000000	09	007	Middlesex County, CT	2001	NA	86623	84305	2318	2.7
CN0900900000000	09	009	New Haven County, CT	2001	NA	418502	404260	14242	3.4
CN0901100000000	09	011	New London County, CT	2001	NA	135726	131971	3755	2.8
CN0901300000000	09	013	Tolland County, CT	2001	NA	77035	75188	1847	2.4
CN0901500000000	09	015	Windham County, CT	2001	NA	58622	56689	1933	3.3
CN1000100000000	10	001	Kent County, DE	2001	NA	64923	62535	2388	3.7
CN1000300000000	10	003	New Castle County, DE	2001	NA	275308	265872	9436	3.4
CN1000500000000	10	005	Sussex County, DE	2001	NA	81555	78626	2929	3.6
CN1100100000000	11	001	District of Columbia	2001	NA	310515	290811	19704	6.3
CN1200100000000	12	001	Alachua County, FL	2001	NA	118547	114284	4263	3.6
CN1200300000000	12	003	Baker County, FL	2001	NA	10503	10060	443	4.2
CN1200500000000	12	005	Bay County, FL	2001	NA	72692	68857	3835	5.3
CN1200700000000	12	007	Bradford County, FL	2001	NA	10805	10313	492	4.6
CN1200900000000	12	009	Brevard County, FL	2001	NA	237019	226249	10770	4.5
CN1201100000000	12	011	Broward County, FL	2001	NA	887522	846010	41512	4.7
CN1201300000000	12	013	Calhoun County, FL	2001	NA	5248	4977	271	5.2
CN1201500000000	12	015	Charlotte County, FL	2001	NA	56187	53641	2546	4.5
CN1201700000000	12	017	Citrus County, FL	2001	NA	44653	42040	2613	5.9
CN1201900000000	12	019	Clay County, FL	2001	NA	75746	72749	2997	4
CN1202100000000	12	021	Collier County, FL	2001	NA	124316	119036	5280	4.2
CN1202300000000	12	023	Columbia County, FL	2001	NA	25903	24451	1452	5.6
CN1202700000000	12	027	DeSoto County, FL	2001	NA	13429	12744	685	5.1
CN1202900000000	12	029	Dixie County, FL	2001	NA	5273	4972	301	5.7
CN1203100000000	12	031	Duval County, FL	2001	NA	412753	394619	18134	4.4
CN1203300000000	12	033	Escambia County, FL	2001	NA	131677	125012	6665	5.1
CN1203500000000	12	035	Flagler County, FL	2001	NA	22175	21118	1057	4.8
CN1203700000000	12	037	Franklin County, FL	2001	NA	4600	4400	200	4.3
CN1203900000000	12	039	Gadsden County, FL	2001	NA	20290	19285	1005	5
CN1204100000000	12	041	Gilchrist County, FL	2001	NA	6589	6293	296	4.5
CN1204300000000	12	043	Glades County, FL	2001	NA	4329	4072	257	5.9
CN1204500000000	12	045	Gulf County, FL	2001	NA	5342	5025	317	5.9
CN1204700000000	12	047	Hamilton County, FL	2001	NA	4393	4052	341	7.8
CN1204900000000	12	049	Hardee County, FL	2001	NA	10778	10010	768	7.1
CN1205100000000	12	051	Hendry County, FL	2001	NA	17101	15770	1331	7.8
CN1205300000000	12	053	Hernando County, FL	2001	NA	50567	47829	2738	5.4
CN1205500000000	12	055	Highlands County, FL	2001	NA	34522	32679	1843	5.3
CN1205700000000	12	057	Hillsborough County, FL	2001	NA	539862	516621	23241	4.3
