LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN0207000000000	02	070	Dillingham Census Area, AK	1991	NA	1374	1279	95	6.9
CN0209000000000	02	090	Fairbanks North Star Borough, AK	1991	NA	36770	33154	3616	9.8
CN0210000000000	02	100	Haines Borough, AK	1991	NA	1163	991	172	14.8
CN0211000000000	02	110	Juneau Borough/city, AK	1991	NA	15401	14438	963	6.3
CN0212200000000	02	122	Kenai Peninsula Borough, AK	1991	NA	19685	17075	2610	13.3
CN0213000000000	02	130	Ketchikan Gateway Borough, AK	1991	NA	7473	6777	696	9.3
CN0215000000000	02	150	Kodiak Island Borough, AK	1991	NA	6722	6184	538	8
CN0215800000000	02	158	Kusilvak Census Area, AK	1991	NA	1557	1361	196	12.6
CN0216400000000	02	164	Lake and Peninsula Borough, AK	1991	NA	498	462	36	7.2
CN0217000000000	02	170	Matanuska-Susitna Borough, AK	1991	NA	19977	17557	2420	12.1
CN0218000000000	02	180	Nome Census Area, AK	1991	NA	3274	2912	362	11.1
CN0218500000000	02	185	North Slope Borough, AK	1991	NA	2924	2794	130	4.4
CN0218800000000	02	188	Northwest Arctic Borough, AK	1991	NA	2174	1827	347	16
CN0220100000000	02	201	Prince of Wales-Outer Ketchikan Census Area, AK	1991	NA	2973	2567	406	13.7
CN0222000000000	02	220	Sitka Borough/city, AK	1991	NA	4475	4214	261	5.8
CN0223200000000	02	232	Skagway-Hoonah-Angoon Census Area, AK	1991	NA	2442	2190	252	10.3
CN0224000000000	02	240	Southeast Fairbanks Census Area, AK	1991	NA	2158	1864	294	13.6
CN0226100000000	02	261	Valdez-Cordova Census Area, AK	1991	NA	5096	4611	485	9.5
CN0228000000000	02	280	Wrangell-Petersburg Census Area, AK	1991	NA	3568	3210	358	10
CN0229000000000	02	290	Yukon-Koyukuk Census Area, AK	1991	NA	1992	1666	326	16.4
CN0400100000000	04	001	Apache County, AZ	1991	NA	17565	15207	2358	13.4
CN0400300000000	04	003	Cochise County, AZ	1991	NA	36973	34155	2818	7.6
CN0400500000000	04	005	Coconino County, AZ	1991	NA	49310	45601	3709	7.5
CN0400700000000	04	007	Gila County, AZ	1991	NA	16478	15171	1307	7.9
CN0400900000000	04	009	Graham County, AZ	1991	NA	9311	8647	664	7.1
CN0401100000000	04	011	Greenlee County, AZ	1991	NA	3922	3667	255	6.5
CN0401200000000	04	012	La Paz County, AZ	1991	NA	5311	4839	472	8.9
CN0401300000000	04	013	Maricopa County, AZ	1991	NA	1116919	1059433	57486	5.1
CN0401500000000	04	015	Mohave County, AZ	1991	NA	45872	42800	3072	6.7
CN0401700000000	04	017	Navajo County, AZ	1991	NA	26219	23109	3110	11.9
CN0401900000000	04	019	Pima County, AZ	1991	NA	321664	307634	14030	4.4
CN0402100000000	04	021	Pinal County, AZ	1991	NA	45300	42157	3143	6.9
CN0402300000000	04	023	Santa Cruz County, AZ	1991	NA	13029	11195	1834	14.1
CN0402500000000	04	025	Yavapai County, AZ	1991	NA	47338	44833	2505	5.3
CN0402700000000	04	027	Yuma County, AZ	1991	NA	49802	39227	10575	21.2
CN0500100000000	05	001	Arkansas County, AR	1991	NA	10158	9541	617	6.1
CN0500300000000	05	003	Ashley County, AR	1991	NA	10989	10184	805	7.3
CN0500500000000	05	005	Baxter County, AR	1991	NA	11888	11193	695	5.8
CN0500700000000	05	007	Benton County, AR	1991	NA	49988	48250	1738	3.5
CN0500900000000	05	009	Boone County, AR	1991	NA	13630	12795	835	6.1
CN0501100000000	05	011	Bradley County, AR	1991	NA	5083	4461	622	12.2
CN0501300000000	05	013	Calhoun County, AR	1991	NA	2461	2200	261	10.6
CN0501500000000	05	015	Carroll County, AR	1991	NA	10373	9759	614	5.9
CN0501700000000	05	017	Chicot County, AR	1991	NA	6003	5370	633	10.5
CN0501900000000	05	019	Clark County, AR	1991	NA	10232	9575	657	6.4
CN0502100000000	05	021	Clay County, AR	1991	NA	8166	7448	718	8.8
CN0502300000000	05	023	Cleburne County, AR	1991	NA	8738	8023	715	8.2
CN0502500000000	05	025	Cleveland County, AR	1991	NA	3644	3354	290	8
CN0502700000000	05	027	Columbia County, AR	1991	NA	11693	10822	871	7.4
CN0502900000000	05	029	Conway County, AR	1991	NA	9110	8509	601	6.6
CN0503100000000	05	031	Craighead County, AR	1991	NA	36841	34143	2698	7.3
CN0503300000000	05	033	Crawford County, AR	1991	NA	21120	19192	1928	9.1
CN0503500000000	05	035	Crittenden County, AR	1991	NA	22242	20196	2046	9.2
CN0503700000000	05	037	Cross County, AR	1991	NA	8543	7852	691	8.1
CN0503900000000	05	039	Dallas County, AR	1991	NA	4064	3675	389	9.6
CN0504100000000	05	041	Desha County, AR	1991	NA	6947	6226	721	10.4
CN0504300000000	05	043	Drew County, AR	1991	NA	8621	7803	818	9.5
CN0504500000000	05	045	Faulkner County, AR	1991	NA	32300	30008	2292	7.1
CN0504700000000	05	047	Franklin County, AR	1991	NA	7202	6650	552	7.7
CN0504900000000	05	049	Fulton County, AR	1991	NA	4096	3854	242	5.9
CN0505100000000	05	051	Garland County, AR	1991	NA	32163	29633	2530	7.9
CN0505300000000	05	053	Grant County, AR	1991	NA	6964	6475	489	7
CN0505500000000	05	055	Greene County, AR	1991	NA	15620	14526	1094	7
CN0505700000000	05	057	Hempstead County, AR	1991	NA	10185	9278	907	8.9
CN0505900000000	05	059	Hot Spring County, AR	1991	NA	11349	10175	1174	10.3
CN0506100000000	05	061	Howard County, AR	1991	NA	6500	6046	454	7
CN0506300000000	05	063	Independence County, AR	1991	NA	15837	14596	1241	7.8
CN0506500000000	05	065	Izard County, AR	1991	NA	4529	4272	257	5.7
CN0506700000000	05	067	Jackson County, AR	1991	NA	8223	7167	1056	12.8
CN0506900000000	05	069	Jefferson County, AR	1991	NA	37785	33504	4281	11.3
CN0507100000000	05	071	Johnson County, AR	1991	NA	8254	7573	681	8.3
CN0507300000000	05	073	Lafayette County, AR	1991	NA	3624	3269	355	9.8
CN0507500000000	05	075	Lawrence County, AR	1991	NA	7517	6786	731	9.7
CN0507700000000	05	077	Lee County, AR	1991	NA	4660	4027	633	13.6
CN0507900000000	05	079	Lincoln County, AR	1991	NA	4832	4400	432	8.9
CN0508100000000	05	081	Little River County, AR	1991	NA	6645	6026	619	9.3
CN0508300000000	05	083	Logan County, AR	1991	NA	9513	8700	813	8.5
CN0508500000000	05	085	Lonoke County, AR	1991	NA	19598	18451	1147	5.9
CN0508700000000	05	087	Madison County, AR	1991	NA	6719	6393	326	4.9
CN0508900000000	05	089	Marion County, AR	1991	NA	4876	4564	312	6.4
CN0509100000000	05	091	Miller County, AR	1991	NA	16922	15520	1402	8.3
CN0509300000000	05	093	Mississippi County, AR	1991	NA	25799	23200	2599	10.1
CN0509500000000	05	095	Monroe County, AR	1991	NA	4404	3955	449	10.2
CN0509700000000	05	097	Montgomery County, AR	1991	NA	3542	3358	184	5.2
CN0509900000000	05	099	Nevada County, AR	1991	NA	4493	4074	419	9.3
CN0510100000000	05	101	Newton County, AR	1991	NA	2932	2670	262	8.9
CN0510300000000	05	103	Ouachita County, AR	1991	NA	13443	11744	1699	12.6
CN0510500000000	05	105	Perry County, AR	1991	NA	3662	3334	328	9
CN0510700000000	05	107	Phillips County, AR	1991	NA	10624	9519	1105	10.4
CN0510900000000	05	109	Pike County, AR	1991	NA	4521	4118	403	8.9
CN0511100000000	05	111	Poinsett County, AR	1991	NA	10796	9794	1002	9.3
CN0511300000000	05	113	Polk County, AR	1991	NA	7639	7165	474	6.2
CN0511500000000	05	115	Pope County, AR	1991	NA	24178	22679	1499	6.2
CN0511700000000	05	117	Prairie County, AR	1991	NA	4350	3938	412	9.5
CN0511900000000	05	119	Pulaski County, AR	1991	NA	185764	174765	10999	5.9
CN0512100000000	05	121	Randolph County, AR	1991	NA	7224	6436	788	10.9
CN0512300000000	05	123	St. Francis County, AR	1991	NA	11440	10022	1418	12.4
CN0512500000000	05	125	Saline County, AR	1991	NA	34082	31940	2142	6.3
CN0512700000000	05	127	Scott County, AR	1991	NA	4780	4535	245	5.1
CN0512900000000	05	129	Searcy County, AR	1991	NA	2996	2753	243	8.1
CN0513100000000	05	131	Sebastian County, AR	1991	NA	52134	48211	3923	7.5
CN0513300000000	05	133	Sevier County, AR	1991	NA	6786	6379	407	6
CN0513500000000	05	135	Sharp County, AR	1991	NA	5132	4725	407	7.9
CN0513700000000	05	137	Stone County, AR	1991	NA	4444	4150	294	6.6
CN0513900000000	05	139	Union County, AR	1991	NA	20591	18989	1602	7.8
CN0514100000000	05	141	Van Buren County, AR	1991	NA	5606	5038	568	10.1
CN0514300000000	05	143	Washington County, AR	1991	NA	62260	59795	2465	4
CN0514500000000	05	145	White County, AR	1991	NA	26733	24136	2597	9.7
CN0514700000000	05	147	Woodruff County, AR	1991	NA	4027	3412	615	15.3
CN0514900000000	05	149	Yell County, AR	1991	NA	8687	8229	458	5.3
CN0600100000000	06	001	Alameda County, CA	1991	NA	671839	635540	36299	5.4
CN0600300000000	06	003	Alpine County, CA	1991	NA	356	309	47	13.2
CN0600500000000	06	005	Amador County, CA	1991	NA	11984	11153	831	6.9
CN0600700000000	06	007	Butte County, CA	1991	NA	79279	71560	7719	9.7
CN0600900000000	06	009	Calaveras County, CA	1991	NA	13962	12670	1292	9.3
CN0601100000000	06	011	Colusa County, CA	1991	NA	8089	6638	1451	17.9
CN0601300000000	06	013	Contra Costa County, CA	1991	NA	434514	410896	23618	5.4
CN0601500000000	06	015	Del Norte County, CA	1991	NA	9767	8580	1187	12.2
CN0601700000000	06	017	El Dorado County, CA	1991	NA	65535	61183	4352	6.6
CN0601900000000	06	019	Fresno County, CA	1991	NA	336788	291777	45011	13.4
CN0602100000000	06	021	Glenn County, CA	1991	NA	11076	9341	1735	15.7
CN0602300000000	06	023	Humboldt County, CA	1991	NA	56681	51733	4948	8.7
CN0602500000000	06	025	Imperial County, CA	1991	NA	48827	36175	12652	25.9
CN0602700000000	06	027	Inyo County, CA	1991	NA	7167	6472	695	9.7
CN0602900000000	06	029	Kern County, CA	1991	NA	264585	232453	32132	12.1
CN0603100000000	06	031	Kings County, CA	1991	NA	38615	33732	4883	12.6
CN0603300000000	06	033	Lake County, CA	1991	NA	20905	18693	2212	10.6
CN0603500000000	06	035	Lassen County, CA	1991	NA	10240	9177	1063	10.4
CN0603700000000	06	037	Los Angeles County, CA	1991	NA	4471689	4114757	356932	8
CN0603900000000	06	039	Madera County, CA	1991	NA	44212	37617	6595	14.9
CN0604100000000	06	041	Marin County, CA	1991	NA	130625	125664	4961	3.8
CN0604300000000	06	043	Mariposa County, CA	1991	NA	6949	6453	496	7.1
CN0604500000000	06	045	Mendocino County, CA	1991	NA	38776	34676	4100	10.6
CN0604700000000	06	047	Merced County, CA	1991	NA	77227	65218	12009	15.6
CN0604900000000	06	049	Modoc County, CA	1991	NA	3882	3400	482	12.4
CN0605100000000	06	051	Mono County, CA	1991	NA	5454	4801	653	12
CN0605300000000	06	053	Monterey County, CA	1991	NA	171305	151950	19355	11.3
CN0605500000000	06	055	Napa County, CA	1991	NA	55209	52030	3179	5.8
CN0605700000000	06	057	Nevada County, CA	1991	NA	38380	35900	2480	6.5
CN0605900000000	06	059	Orange County, CA	1991	NA	1318918	1249776	69142	5.2
CN0606100000000	06	061	Placer County, CA	1991	NA	91093	85224	5869	6.4
CN0606300000000	06	063	Plumas County, CA	1991	NA	9657	8594	1063	11
CN0606500000000	06	065	Riverside County, CA	1991	NA	549767	494559	55208	10
CN0606700000000	06	067	Sacramento County, CA	1991	NA	527293	492452	34841	6.6
CN0606900000000	06	069	San Benito County, CA	1991	NA	21221	17821	3400	16
CN0607100000000	06	071	San Bernardino County, CA	1991	NA	644321	591358	52963	8.2
CN0607300000000	06	073	San Diego County, CA	1991	NA	1207018	1131580	75438	6.2
CN0607500000000	06	075	San Francisco County/city, CA	1991	NA	405045	383499	21546	5.3
CN0607700000000	06	077	San Joaquin County, CA	1991	NA	231287	203608	27679	12
CN0607900000000	06	079	San Luis Obispo County, CA	1991	NA	96171	90389	5782	6
CN0608100000000	06	081	San Mateo County, CA	1991	NA	366679	352198	14481	3.9
CN0608300000000	06	083	Santa Barbara County, CA	1991	NA	194875	183348	11527	5.9
CN0608500000000	06	085	Santa Clara County, CA	1991	NA	841771	793935	47836	5.7
CN0608700000000	06	087	Santa Cruz County, CA	1991	NA	137204	125073	12131	8.8
CN0608900000000	06	089	Shasta County, CA	1991	NA	68194	60781	7413	10.9
CN0609100000000	06	091	Sierra County, CA	1991	NA	1648	1470	178	10.8
CN0609300000000	06	093	Siskiyou County, CA	1991	NA	19117	16608	2509	13.1
CN0609500000000	06	095	Solano County, CA	1991	NA	166468	156090	10378	6.2
CN0609700000000	06	097	Sonoma County, CA	1991	NA	211891	200154	11737	5.5
CN0609900000000	06	099	Stanislaus County, CA	1991	NA	183210	156290	26920	14.7
CN0610100000000	06	101	Sutter County, CA	1991	NA	34522	28680	5842	16.9
CN0610300000000	06	103	Tehama County, CA	1991	NA	21173	18744	2429	11.5
CN0610500000000	06	105	Trinity County, CA	1991	NA	5127	4386	741	14.5
CN0610700000000	06	107	Tulare County, CA	1991	NA	152736	125114	27622	18.1
CN0610900000000	06	109	Tuolumne County, CA	1991	NA	20008	18281	1727	8.6
CN0611100000000	06	111	Ventura County, CA	1991	NA	366484	338934	27550	7.5
CN0611300000000	06	113	Yolo County, CA	1991	NA	77051	71016	6035	7.8
CN0611500000000	06	115	Yuba County, CA	1991	NA	22624	19498	3126	13.8
CN0800100000000	08	001	Adams County, CO	1991	NA	142002	134516	7486	5.3
CN0800300000000	08	003	Alamosa County, CO	1991	NA	6791	6311	480	7.1
CN0800500000000	08	005	Arapahoe County, CO	1991	NA	230581	221522	9059	3.9
CN0800700000000	08	007	Archuleta County, CO	1991	NA	2736	2529	207	7.6
CN0800900000000	08	009	Baca County, CO	1991	NA	2018	1951	67	3.3
CN0801100000000	08	011	Bent County, CO	1991	NA	2045	1953	92	4.5
CN0801300000000	08	013	Boulder County, CO	1991	NA	128009	122095	5914	4.6
CN0801400000000	08	014	Broomfield County/city, CO	1991	NA	14577	14074	503	3.5
CN0801500000000	08	015	Chaffee County, CO	1991	NA	6068	5711	357	5.9
CN0801700000000	08	017	Cheyenne County, CO	1991	NA	1209	1184	25	2.1
CN0801900000000	08	019	Clear Creek County, CO	1991	NA	4517	4326	191	4.2
CN0802100000000	08	021	Conejos County, CO	1991	NA	3063	2745	318	10.4
CN0802300000000	08	023	Costilla County, CO	1991	NA	1610	1401	209	13
CN0802500000000	08	025	Crowley County, CO	1991	NA	1167	1106	61	5.2
CN0802700000000	08	027	Custer County, CO	1991	NA	998	949	49	4.9
CN0802900000000	08	029	Delta County, CO	1991	NA	8601	7730	871	10.1
CN0803100000000	08	031	Denver County/city, CO	1991	NA	252944	238602	14342	5.7
CN0803300000000	08	033	Dolores County, CO	1991	NA	715	629	86	12
CN0803500000000	08	035	Douglas County, CO	1991	NA	38000	36848	1152	3
CN0803700000000	08	037	Eagle County, CO	1991	NA	13281	12640	641	4.8
CN0803900000000	08	039	Elbert County, CO	1991	NA	5825	5537	288	4.9
CN0804100000000	08	041	El Paso County, CO	1991	NA	192725	179421	13304	6.9
CN0804300000000	08	043	Fremont County, CO	1991	NA	13029	12128	901	6.9
CN0804500000000	08	045	Garfield County, CO	1991	NA	17147	15939	1208	7
CN0804700000000	08	047	Gilpin County, CO	1991	NA	2753	2666	87	3.2
CN0804900000000	08	049	Grand County, CO	1991	NA	4488	4317	171	3.8
CN0805100000000	08	051	Gunnison County, CO	1991	NA	5932	5484	448	7.6
CN0805300000000	08	053	Hinsdale County, CO	1991	NA	422	413	9	2.1
CN0805500000000	08	055	Huerfano County, CO	1991	NA	2520	2322	198	7.9
CN0805700000000	08	057	Jackson County, CO	1991	NA	903	853	50	5.5
CN0805900000000	08	059	Jefferson County, CO	1991	NA	257348	247267	10081	3.9
CN0806100000000	08	061	Kiowa County, CO	1991	NA	793	760	33	4.2
CN0806300000000	08	063	Kit Carson County, CO	1991	NA	3227	3156	71	2.2
CN0806500000000	08	065	Lake County, CO	1991	NA	2876	2673	203	7.1
CN0806700000000	08	067	La Plata County, CO	1991	NA	18294	17156	1138	6.2
CN0806900000000	08	069	Larimer County, CO	1991	NA	106820	101691	5129	4.8
CN0807100000000	08	071	Las Animas County, CO	1991	NA	5443	5059	384	7.1
CN0807300000000	08	073	Lincoln County, CO	1991	NA	2445	2367	78	3.2
CN0807500000000	08	075	Logan County, CO	1991	NA	8454	7998	456	5.4
CN0807700000000	08	077	Mesa County, CO	1991	NA	46428	43273	3155	6.8
CN0807900000000	08	079	Mineral County, CO	1991	NA	316	303	13	4.1
CN0808100000000	08	081	Moffat County, CO	1991	NA	5983	5569	414	6.9
CN0808300000000	08	083	Montezuma County, CO	1991	NA	9387	8603	784	8.4
CN0808500000000	08	085	Montrose County, CO	1991	NA	11992	11064	928	7.7
CN0808700000000	08	087	Morgan County, CO	1991	NA	10929	10431	498	4.6
CN0808900000000	08	089	Otero County, CO	1991	NA	8473	7899	574	6.8
CN0809100000000	08	091	Ouray County, CO	1991	NA	1252	1160	92	7.3
CN0809300000000	08	093	Park County, CO	1991	NA	4705	4503	202	4.3
CN0809500000000	08	095	Phillips County, CO	1991	NA	1726	1690	36	2.1
CN0809700000000	08	097	Pitkin County, CO	1991	NA	7653	7094	559	7.3
CN0809900000000	08	099	Prowers County, CO	1991	NA	5917	5566	351	5.9
CN0810100000000	08	101	Pueblo County, CO	1991	NA	52364	48257	4107	7.8
CN0810300000000	08	103	Rio Blanco County, CO	1991	NA	3298	3131	167	5.1
CN0810500000000	08	105	Rio Grande County, CO	1991	NA	5052	4538	514	10.2
CN0810700000000	08	107	Routt County, CO	1991	NA	8540	8111	429	5
CN0810900000000	08	109	Saguache County, CO	1991	NA	2286	2044	242	10.6
CN0811100000000	08	111	San Juan County, CO	1991	NA	436	340	96	22
CN0811300000000	08	113	San Miguel County, CO	1991	NA	2745	2565	180	6.6
CN0811500000000	08	115	Sedgwick County, CO	1991	NA	1236	1195	41	3.3
CN0811700000000	08	117	Summit County, CO	1991	NA	8496	8122	374	4.4
CN0811900000000	08	119	Teller County, CO	1991	NA	8369	7974	395	4.7
CN0812100000000	08	121	Washington County, CO	1991	NA	2126	2064	62	2.9
CN0812300000000	08	123	Weld County, CO	1991	NA	68230	64680	3550	5.2
CN0812500000000	08	125	Yuma County, CO	1991	NA	3974	3869	105	2.6
CN0900100000000	09	001	Fairfield County, CT	1991	NA	466192	439189	27003	5.8
CN0900300000000	09	003	Hartford County, CT	1991	NA	475212	442277	32935	6.9
CN0900500000000	09	005	Litchfield County, CT	1991	NA	104998	98329	6669	6.4
CN0900700000000	09	007	Middlesex County, CT	1991	NA	84996	80157	4839	5.7
CN0900900000000	09	009	New Haven County, CT	1991	NA	445234	414253	30981	7
CN0901100000000	09	011	New London County, CT	1991	NA	132222	123468	8754	6.6
CN0901300000000	09	013	Tolland County, CT	1991	NA	75592	71284	4308	5.7
CN0901500000000	09	015	Windham County, CT	1991	NA	56656	51699	4957	8.7
CN1000100000000	10	001	Kent County, DE	1991	NA	61764	57878	3886	6.3
CN1000300000000	10	003	New Castle County, DE	1991	NA	237540	222061	15479	6.5
CN1000500000000	10	005	Sussex County, DE	1991	NA	62410	59364	3046	4.9
CN1100100000000	11	001	District of Columbia	1991	NA	321433	296477	24956	7.8
CN1200100000000	12	001	Alachua County, FL	1991	NA	95686	91406	4280	4.5
CN1200300000000	12	003	Baker County, FL	1991	NA	8475	7628	847	10
CN1200500000000	12	005	Bay County, FL	1991	NA	62067	56955	5112	8.2
CN1200700000000	12	007	Bradford County, FL	1991	NA	9675	9136	539	5.6
CN1200900000000	12	009	Brevard County, FL	1991	NA	209660	194390	15270	7.3
CN1201100000000	12	011	Broward County, FL	1991	NA	678695	624471	54224	8
CN1201300000000	12	013	Calhoun County, FL	1991	NA	4686	4286	400	8.5
CN1201500000000	12	015	Charlotte County, FL	1991	NA	43089	40170	2919	6.8
CN1201700000000	12	017	Citrus County, FL	1991	NA	33817	30492	3325	9.8
CN1201900000000	12	019	Clay County, FL	1991	NA	55268	52412	2856	5.2
CN1202100000000	12	021	Collier County, FL	1991	NA	75699	69600	6099	8.1
CN1202300000000	12	023	Columbia County, FL	1991	NA	20867	18793	2074	9.9
CN1202700000000	12	027	DeSoto County, FL	1991	NA	10199	9436	763	7.5
CN1202900000000	12	029	Dixie County, FL	1991	NA	3892	3447	445	11.4
CN1203100000000	12	031	Duval County, FL	1991	NA	356943	333767	23176	6.5
CN1203300000000	12	033	Escambia County, FL	1991	NA	122678	115367	7311	6
CN1203500000000	12	035	Flagler County, FL	1991	NA	12584	11496	1088	8.6
CN1203700000000	12	037	Franklin County, FL	1991	NA	4190	3968	222	5.3
CN1203900000000	12	039	Gadsden County, FL	1991	NA	18598	17351	1247	6.7
CN1204100000000	12	041	Gilchrist County, FL	1991	NA	4072	3751	321	7.9
CN1204300000000	12	043	Glades County, FL	1991	NA	3298	2979	319	9.7
CN1204500000000	12	045	Gulf County, FL	1991	NA	5359	5003	356	6.6
CN1204700000000	12	047	Hamilton County, FL	1991	NA	4143	3769	374	9
CN1204900000000	12	049	Hardee County, FL	1991	NA	9673	8593	1080	11.2
CN1205100000000	12	051	Hendry County, FL	1991	NA	14206	12317	1889	13.3
CN1205300000000	12	053	Hernando County, FL	1991	NA	37497	34108	3389	9
CN1205500000000	12	055	Highlands County, FL	1991	NA	26715	24333	2382	8.9
CN1205700000000	12	057	Hillsborough County, FL	1991	NA	456479	427333	29146	6.4
CN1205900000000	12	059	Holmes County, FL	1991	NA	6511	6077	434	6.7
