LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN1816500000000	18	165	Vermillion County, IN	2006	NA	8157	7623	534	6.5
CN1816700000000	18	167	Vigo County, IN	2006	NA	50269	47050	3219	6.4
CN1816900000000	18	169	Wabash County, IN	2006	NA	17729	16743	986	5.6
CN1817100000000	18	171	Warren County, IN	2006	NA	4791	4597	194	4
CN1817300000000	18	173	Warrick County, IN	2006	NA	30960	29655	1305	4.2
CN1817500000000	18	175	Washington County, IN	2006	NA	14296	13407	889	6.2
CN1817700000000	18	177	Wayne County, IN	2006	NA	34186	32174	2012	5.9
CN1817900000000	18	179	Wells County, IN	2006	NA	15024	14368	656	4.4
CN1818100000000	18	181	White County, IN	2006	NA	12155	11544	611	5
CN1818300000000	18	183	Whitley County, IN	2006	NA	17956	17094	862	4.8
CN1900100000000	19	001	Adair County, IA	2006	NA	4431	4289	142	3.2
CN1900300000000	19	003	Adams County, IA	2006	NA	2060	1966	94	4.6
CN1900500000000	19	005	Allamakee County, IA	2006	NA	8182	7806	376	4.6
CN1900700000000	19	007	Appanoose County, IA	2006	NA	6351	6008	343	5.4
CN1900900000000	19	009	Audubon County, IA	2006	NA	3282	3151	131	4
CN1901100000000	19	011	Benton County, IA	2006	NA	14556	13978	578	4
CN1901300000000	19	013	Black Hawk County, IA	2006	NA	72210	69434	2776	3.8
CN1901500000000	19	015	Boone County, IA	2006	NA	15528	15073	455	2.9
CN1901700000000	19	017	Bremer County, IA	2006	NA	13942	13496	446	3.2
CN1901900000000	19	019	Buchanan County, IA	2006	NA	11264	10784	480	4.3
CN1902100000000	19	021	Buena Vista County, IA	2006	NA	10509	10165	344	3.3
CN1902300000000	19	023	Butler County, IA	2006	NA	8258	7920	338	4.1
CN1902500000000	19	025	Calhoun County, IA	2006	NA	5267	5089	178	3.4
CN1902700000000	19	027	Carroll County, IA	2006	NA	12422	12098	324	2.6
CN1902900000000	19	029	Cass County, IA	2006	NA	7650	7325	325	4.2
CN1903100000000	19	031	Cedar County, IA	2006	NA	10788	10439	349	3.2
CN1903300000000	19	033	Cerro Gordo County, IA	2006	NA	26133	25111	1022	3.9
CN1903500000000	19	035	Cherokee County, IA	2006	NA	6561	6288	273	4.2
CN1903700000000	19	037	Chickasaw County, IA	2006	NA	6461	6170	291	4.5
CN1903900000000	19	039	Clarke County, IA	2006	NA	4746	4552	194	4.1
CN1904100000000	19	041	Clay County, IA	2006	NA	9760	9436	324	3.3
CN1904300000000	19	043	Clayton County, IA	2006	NA	9689	9200	489	5
CN1904500000000	19	045	Clinton County, IA	2006	NA	27173	26108	1065	3.9
CN1904700000000	19	047	Crawford County, IA	2006	NA	9364	9077	287	3.1
CN1904900000000	19	049	Dallas County, IA	2006	NA	31214	30328	886	2.8
CN1905100000000	19	051	Davis County, IA	2006	NA	4141	3947	194	4.7
CN1905300000000	19	053	Decatur County, IA	2006	NA	4233	4062	171	4
CN1905500000000	19	055	Delaware County, IA	2006	NA	10732	10337	395	3.7
CN1905700000000	19	057	Des Moines County, IA	2006	NA	21068	20070	998	4.7
CN1905900000000	19	059	Dickinson County, IA	2006	NA	9979	9572	407	4.1
CN1906100000000	19	061	Dubuque County, IA	2006	NA	51906	49998	1908	3.7
CN1906300000000	19	063	Emmet County, IA	2006	NA	6043	5798	245	4.1
CN1906500000000	19	065	Fayette County, IA	2006	NA	11064	10561	503	4.5
CN1906700000000	19	067	Floyd County, IA	2006	NA	8801	8387	414	4.7
CN1906900000000	19	069	Franklin County, IA	2006	NA	5842	5617	225	3.9
CN1907100000000	19	071	Fremont County, IA	2006	NA	3963	3814	149	3.8
CN1907300000000	19	073	Greene County, IA	2006	NA	5060	4863	197	3.9
CN1907500000000	19	075	Grundy County, IA	2006	NA	6912	6701	211	3.1
CN1907700000000	19	077	Guthrie County, IA	2006	NA	6051	5828	223	3.7
CN1907900000000	19	079	Hamilton County, IA	2006	NA	8806	8492	314	3.6
CN1908100000000	19	081	Hancock County, IA	2006	NA	6130	5909	221	3.6
CN1908300000000	19	083	Hardin County, IA	2006	NA	9149	8807	342	3.7
CN1908500000000	19	085	Harrison County, IA	2006	NA	8063	7717	346	4.3
CN1908700000000	19	087	Henry County, IA	2006	NA	10599	10040	559	5.3
CN1908900000000	19	089	Howard County, IA	2006	NA	5322	5131	191	3.6
CN1909100000000	19	091	Humboldt County, IA	2006	NA	5185	5014	171	3.3
CN1909300000000	19	093	Ida County, IA	2006	NA	3968	3832	136	3.4
CN1909500000000	19	095	Iowa County, IA	2006	NA	8837	8514	323	3.7
CN1909700000000	19	097	Jackson County, IA	2006	NA	11256	10717	539	4.8
CN1909900000000	19	099	Jasper County, IA	2006	NA	18315	17376	939	5.1
CN1910100000000	19	101	Jefferson County, IA	2006	NA	8308	7958	350	4.2
CN1910300000000	19	103	Johnson County, IA	2006	NA	75601	73630	1971	2.6
CN1910500000000	19	105	Jones County, IA	2006	NA	10513	10107	406	3.9
CN1910700000000	19	107	Keokuk County, IA	2006	NA	5820	5585	235	4
CN1910900000000	19	109	Kossuth County, IA	2006	NA	9047	8752	295	3.3
CN1911100000000	19	111	Lee County, IA	2006	NA	17491	16406	1085	6.2
CN1911300000000	19	113	Linn County, IA	2006	NA	116249	112017	4232	3.6
CN1911500000000	19	115	Louisa County, IA	2006	NA	6432	6188	244	3.8
CN1911700000000	19	117	Lucas County, IA	2006	NA	4945	4741	204	4.1
CN1911900000000	19	119	Lyon County, IA	2006	NA	6666	6513	153	2.3
CN1912100000000	19	121	Madison County, IA	2006	NA	8400	8068	332	4
CN1912300000000	19	123	Mahaska County, IA	2006	NA	11829	11396	433	3.7
CN1912500000000	19	125	Marion County, IA	2006	NA	17894	17272	622	3.5
CN1912700000000	19	127	Marshall County, IA	2006	NA	20816	20041	775	3.7
CN1912900000000	19	129	Mills County, IA	2006	NA	8421	8104	317	3.8
CN1913100000000	19	131	Mitchell County, IA	2006	NA	5447	5263	184	3.4
CN1913300000000	19	133	Monona County, IA	2006	NA	4665	4411	254	5.4
CN1913500000000	19	135	Monroe County, IA	2006	NA	4212	4044	168	4
CN1913700000000	19	137	Montgomery County, IA	2006	NA	5838	5514	324	5.5
CN1913900000000	19	139	Muscatine County, IA	2006	NA	24051	23280	771	3.2
CN1914100000000	19	141	O'Brien County, IA	2006	NA	7730	7496	234	3
CN1914300000000	19	143	Osceola County, IA	2006	NA	3418	3300	118	3.5
CN1914500000000	19	145	Page County, IA	2006	NA	8361	8038	323	3.9
CN1914700000000	19	147	Palo Alto County, IA	2006	NA	5361	5188	173	3.2
CN1914900000000	19	149	Plymouth County, IA	2006	NA	14410	13958	452	3.1
CN1915100000000	19	151	Pocahontas County, IA	2006	NA	4101	3976	125	3
CN1915300000000	19	153	Polk County, IA	2006	NA	233878	225888	7990	3.4
CN1915500000000	19	155	Pottawattamie County, IA	2006	NA	49273	47098	2175	4.4
CN1915700000000	19	157	Poweshiek County, IA	2006	NA	10627	10221	406	3.8
CN1915900000000	19	159	Ringgold County, IA	2006	NA	2472	2373	99	4
CN1916100000000	19	161	Sac County, IA	2006	NA	5883	5687	196	3.3
CN1916300000000	19	163	Scott County, IA	2006	NA	88926	85553	3373	3.8
CN1916500000000	19	165	Shelby County, IA	2006	NA	7417	7183	234	3.2
CN1916700000000	19	167	Sioux County, IA	2006	NA	19336	18863	473	2.4
CN1916900000000	19	169	Story County, IA	2006	NA	47827	46579	1248	2.6
CN1917100000000	19	171	Tama County, IA	2006	NA	8966	8590	376	4.2
CN1917300000000	19	173	Taylor County, IA	2006	NA	3397	3265	132	3.9
CN1917500000000	19	175	Union County, IA	2006	NA	6477	6214	263	4.1
CN1917700000000	19	177	Van Buren County, IA	2006	NA	3925	3757	168	4.3
CN1917900000000	19	179	Wapello County, IA	2006	NA	18807	17961	846	4.5
CN1918100000000	19	181	Warren County, IA	2006	NA	25327	24514	813	3.2
CN1918300000000	19	183	Washington County, IA	2006	NA	12455	12084	371	3
CN1918500000000	19	185	Wayne County, IA	2006	NA	3211	3083	128	4
CN1918700000000	19	187	Webster County, IA	2006	NA	19822	19048	774	3.9
CN1918900000000	19	189	Winnebago County, IA	2006	NA	5814	5608	206	3.5
CN1919100000000	19	191	Winneshiek County, IA	2006	NA	12556	12106	450	3.6
CN1919300000000	19	193	Woodbury County, IA	2006	NA	54183	51888	2295	4.2
CN1919500000000	19	195	Worth County, IA	2006	NA	4582	4409	173	3.8
CN1919700000000	19	197	Wright County, IA	2006	NA	7175	6917	258	3.6
CN2000100000000	20	001	Allen County, KS	2006	NA	7535	7221	314	4.2
CN2000300000000	20	003	Anderson County, KS	2006	NA	4165	3963	202	4.8
CN2000500000000	20	005	Atchison County, KS	2006	NA	8723	8309	414	4.7
CN2000700000000	20	007	Barber County, KS	2006	NA	2598	2514	84	3.2
CN2000900000000	20	009	Barton County, KS	2006	NA	15405	14871	534	3.5
CN2001100000000	20	011	Bourbon County, KS	2006	NA	9149	8793	356	3.9
CN2001300000000	20	013	Brown County, KS	2006	NA	5678	5458	220	3.9
CN2001500000000	20	015	Butler County, KS	2006	NA	32135	30658	1477	4.6
CN2001700000000	20	017	Chase County, KS	2006	NA	1691	1624	67	4
CN2001900000000	20	019	Chautauqua County, KS	2006	NA	1889	1793	96	5.1
CN2002100000000	20	021	Cherokee County, KS	2006	NA	10691	10142	549	5.1
CN2002300000000	20	023	Cheyenne County, KS	2006	NA	1476	1425	51	3.5
CN2002500000000	20	025	Clark County, KS	2006	NA	1197	1159	38	3.2
CN2002700000000	20	027	Clay County, KS	2006	NA	4958	4789	169	3.4
CN2002900000000	20	029	Cloud County, KS	2006	NA	5885	5686	199	3.4
CN2003100000000	20	031	Coffey County, KS	2006	NA	5314	5055	259	4.9
CN2003300000000	20	033	Comanche County, KS	2006	NA	1088	1057	31	2.8
CN2003500000000	20	035	Cowley County, KS	2006	NA	18154	17367	787	4.3
CN2003700000000	20	037	Crawford County, KS	2006	NA	19331	18343	988	5.1
CN2003900000000	20	039	Decatur County, KS	2006	NA	1679	1623	56	3.3
CN2004100000000	20	041	Dickinson County, KS	2006	NA	10566	10145	421	4
CN2004300000000	20	043	Doniphan County, KS	2006	NA	4496	4273	223	5
CN2004500000000	20	045	Douglas County, KS	2006	NA	62560	60180	2380	3.8
CN2004700000000	20	047	Edwards County, KS	2006	NA	1715	1663	52	3
CN2004900000000	20	049	Elk County, KS	2006	NA	1465	1394	71	4.8
CN2005100000000	20	051	Ellis County, KS	2006	NA	17198	16724	474	2.8
CN2005300000000	20	053	Ellsworth County, KS	2006	NA	3660	3539	121	3.3
CN2005500000000	20	055	Finney County, KS	2006	NA	18113	17485	628	3.5
CN2005700000000	20	057	Ford County, KS	2006	NA	17080	16536	544	3.2
CN2005900000000	20	059	Franklin County, KS	2006	NA	13771	13060	711	5.2
CN2006100000000	20	061	Geary County, KS	2006	NA	11288	10695	593	5.3
CN2006300000000	20	063	Gove County, KS	2006	NA	1522	1480	42	2.8
CN2006500000000	20	065	Graham County, KS	2006	NA	1449	1402	47	3.2
CN2006700000000	20	067	Grant County, KS	2006	NA	3914	3800	114	2.9
CN2006900000000	20	069	Gray County, KS	2006	NA	3186	3095	91	2.9
CN2007100000000	20	071	Greeley County, KS	2006	NA	734	711	23	3.1
CN2007300000000	20	073	Greenwood County, KS	2006	NA	3529	3366	163	4.6
CN2007500000000	20	075	Hamilton County, KS	2006	NA	1261	1220	41	3.3
CN2007700000000	20	077	Harper County, KS	2006	NA	3435	3324	111	3.2
CN2007900000000	20	079	Harvey County, KS	2006	NA	17907	17117	790	4.4
CN2008100000000	20	081	Haskell County, KS	2006	NA	2099	2039	60	2.9
CN2008300000000	20	083	Hodgeman County, KS	2006	NA	963	929	34	3.5
CN2008500000000	20	085	Jackson County, KS	2006	NA	6916	6546	370	5.3
CN2008700000000	20	087	Jefferson County, KS	2006	NA	9700	9238	462	4.8
CN2008900000000	20	089	Jewell County, KS	2006	NA	1900	1841	59	3.1
CN2009100000000	20	091	Johnson County, KS	2006	NA	292027	279977	12050	4.1
CN2009300000000	20	093	Kearny County, KS	2006	NA	2023	1947	76	3.8
CN2009500000000	20	095	Kingman County, KS	2006	NA	4377	4217	160	3.7
CN2009700000000	20	097	Kiowa County, KS	2006	NA	1636	1588	48	2.9
CN2009900000000	20	099	Labette County, KS	2006	NA	10775	10203	572	5.3
CN2010100000000	20	101	Lane County, KS	2006	NA	1064	1027	37	3.5
CN2010300000000	20	103	Leavenworth County, KS	2006	NA	32764	30926	1838	5.6
CN2010500000000	20	105	Lincoln County, KS	2006	NA	1848	1783	65	3.5
CN2010700000000	20	107	Linn County, KS	2006	NA	4809	4510	299	6.2
CN2010900000000	20	109	Logan County, KS	2006	NA	1493	1446	47	3.1
CN2011100000000	20	111	Lyon County, KS	2006	NA	19435	18623	812	4.2
CN2011300000000	20	113	McPherson County, KS	2006	NA	17229	16648	581	3.4
CN2011500000000	20	115	Marion County, KS	2006	NA	6781	6514	267	3.9
CN2011700000000	20	117	Marshall County, KS	2006	NA	5786	5583	203	3.5
CN2011900000000	20	119	Meade County, KS	2006	NA	2192	2124	68	3.1
CN2012100000000	20	121	Miami County, KS	2006	NA	16270	15523	747	4.6
CN2012300000000	20	123	Mitchell County, KS	2006	NA	3419	3301	118	3.5
CN2012500000000	20	125	Montgomery County, KS	2006	NA	17711	16900	811	4.6
CN2012700000000	20	127	Morris County, KS	2006	NA	2907	2781	126	4.3
CN2012900000000	20	129	Morton County, KS	2006	NA	1725	1677	48	2.8
CN2013100000000	20	131	Nemaha County, KS	2006	NA	5449	5268	181	3.3
CN2013300000000	20	133	Neosho County, KS	2006	NA	9231	8869	362	3.9
CN2013500000000	20	135	Ness County, KS	2006	NA	1695	1647	48	2.8
CN2013700000000	20	137	Norton County, KS	2006	NA	2701	2612	89	3.3
CN2013900000000	20	139	Osage County, KS	2006	NA	8712	8235	477	5.5
CN2014100000000	20	141	Osborne County, KS	2006	NA	2251	2172	79	3.5
CN2014300000000	20	143	Ottawa County, KS	2006	NA	3374	3256	118	3.5
CN2014500000000	20	145	Pawnee County, KS	2006	NA	3983	3851	132	3.3
CN2014700000000	20	147	Phillips County, KS	2006	NA	3092	2996	96	3.1
CN2014900000000	20	149	Pottawatomie County, KS	2006	NA	11186	10814	372	3.3
CN2015100000000	20	151	Pratt County, KS	2006	NA	5607	5440	167	3
CN2015300000000	20	153	Rawlins County, KS	2006	NA	1313	1270	43	3.3
CN2015500000000	20	155	Reno County, KS	2006	NA	32984	31505	1479	4.5
CN2015700000000	20	157	Republic County, KS	2006	NA	2728	2630	98	3.6
CN2015900000000	20	159	Rice County, KS	2006	NA	5616	5387	229	4.1
CN2016100000000	20	161	Riley County, KS	2006	NA	34957	33789	1168	3.3
CN2016300000000	20	163	Rooks County, KS	2006	NA	2710	2610	100	3.7
CN2016500000000	20	165	Rush County, KS	2006	NA	1698	1637	61	3.6
CN2016700000000	20	167	Russell County, KS	2006	NA	3471	3339	132	3.8
CN2016900000000	20	169	Saline County, KS	2006	NA	30460	29310	1150	3.8
CN2017100000000	20	171	Scott County, KS	2006	NA	2777	2698	79	2.8
CN2017300000000	20	173	Sedgwick County, KS	2006	NA	245201	233957	11244	4.6
CN2017500000000	20	175	Seward County, KS	2006	NA	10567	10214	353	3.3
CN2017700000000	20	177	Shawnee County, KS	2006	NA	90352	86036	4316	4.8
CN2017900000000	20	179	Sheridan County, KS	2006	NA	1507	1464	43	2.9
CN2018100000000	20	181	Sherman County, KS	2006	NA	3671	3564	107	2.9
CN2018300000000	20	183	Smith County, KS	2006	NA	2236	2162	74	3.3
CN2018500000000	20	185	Stafford County, KS	2006	NA	2237	2158	79	3.5
CN2018700000000	20	187	Stanton County, KS	2006	NA	1158	1127	31	2.7
CN2018900000000	20	189	Stevens County, KS	2006	NA	2330	2250	80	3.4
CN2019100000000	20	191	Sumner County, KS	2006	NA	11947	11383	564	4.7
CN2019300000000	20	193	Thomas County, KS	2006	NA	4525	4394	131	2.9
CN2019500000000	20	195	Trego County, KS	2006	NA	1744	1691	53	3
CN2019700000000	20	197	Wabaunsee County, KS	2006	NA	3631	3495	136	3.7
CN2019900000000	20	199	Wallace County, KS	2006	NA	896	868	28	3.1
CN2020100000000	20	201	Washington County, KS	2006	NA	3359	3243	116	3.5
CN2020300000000	20	203	Wichita County, KS	2006	NA	1251	1213	38	3
CN2020500000000	20	205	Wilson County, KS	2006	NA	5609	5403	206	3.7
CN2020700000000	20	207	Woodson County, KS	2006	NA	1667	1584	83	5
CN2020900000000	20	209	Wyandotte County, KS	2006	NA	71776	66313	5463	7.6
CN2100100000000	21	001	Adair County, KY	2006	NA	8891	8388	503	5.7
CN2100300000000	21	003	Allen County, KY	2006	NA	8463	7916	547	6.5
CN2100500000000	21	005	Anderson County, KY	2006	NA	11028	10457	571	5.2
CN2100700000000	21	007	Ballard County, KY	2006	NA	4169	3914	255	6.1
CN2100900000000	21	009	Barren County, KY	2006	NA	19583	18481	1102	5.6
CN2101100000000	21	011	Bath County, KY	2006	NA	5126	4730	396	7.7
CN2101300000000	21	013	Bell County, KY	2006	NA	9610	8864	746	7.8
CN2101500000000	21	015	Boone County, KY	2006	NA	61369	58483	2886	4.7
CN2101700000000	21	017	Bourbon County, KY	2006	NA	9831	9344	487	5
CN2101900000000	21	019	Boyd County, KY	2006	NA	23096	21830	1266	5.5
CN2102100000000	21	021	Boyle County, KY	2006	NA	12835	11975	860	6.7
CN2102300000000	21	023	Bracken County, KY	2006	NA	4341	4094	247	5.7
CN2102500000000	21	025	Breathitt County, KY	2006	NA	5667	5251	416	7.3
CN2102700000000	21	027	Breckinridge County, KY	2006	NA	9082	8480	602	6.6
CN2102900000000	21	029	Bullitt County, KY	2006	NA	38622	36352	2270	5.9
CN2103100000000	21	031	Butler County, KY	2006	NA	5780	5326	454	7.9
CN2103300000000	21	033	Caldwell County, KY	2006	NA	6653	6305	348	5.2
CN2103500000000	21	035	Calloway County, KY	2006	NA	18003	16983	1020	5.7
CN2103700000000	21	037	Campbell County, KY	2006	NA	45162	42854	2308	5.1
CN2103900000000	21	039	Carlisle County, KY	2006	NA	2318	2178	140	6
CN2104100000000	21	041	Carroll County, KY	2006	NA	5768	5452	316	5.5
CN2104300000000	21	043	Carter County, KY	2006	NA	13713	12675	1038	7.6
CN2104500000000	21	045	Casey County, KY	2006	NA	7486	6979	507	6.8
CN2104700000000	21	047	Christian County, KY	2006	NA	26223	24499	1724	6.6
CN2104900000000	21	049	Clark County, KY	2006	NA	17370	16426	944	5.4
CN2105100000000	21	051	Clay County, KY	2006	NA	7067	6363	704	10
CN2105300000000	21	053	Clinton County, KY	2006	NA	4506	4238	268	5.9
CN2105500000000	21	055	Crittenden County, KY	2006	NA	4035	3789	246	6.1
CN2105700000000	21	057	Cumberland County, KY	2006	NA	3019	2798	221	7.3
CN2105900000000	21	059	Daviess County, KY	2006	NA	47260	44748	2512	5.3
CN2106100000000	21	061	Edmonson County, KY	2006	NA	5417	5046	371	6.8
CN2106300000000	21	063	Elliott County, KY	2006	NA	3096	2837	259	8.4
CN2106500000000	21	065	Estill County, KY	2006	NA	6123	5725	398	6.5
CN2106700000000	21	067	Fayette County, KY	2006	NA	148691	142257	6434	4.3
CN2106900000000	21	069	Fleming County, KY	2006	NA	6637	6207	430	6.5
CN2107100000000	21	071	Floyd County, KY	2006	NA	15212	14236	976	6.4
CN2107300000000	21	073	Franklin County, KY	2006	NA	25354	24176	1178	4.6
CN2107500000000	21	075	Fulton County, KY	2006	NA	2800	2588	212	7.6
CN2107700000000	21	077	Gallatin County, KY	2006	NA	3975	3785	190	4.8
CN2107900000000	21	079	Garrard County, KY	2006	NA	7624	7176	448	5.9
CN2108100000000	21	081	Grant County, KY	2006	NA	12532	11861	671	5.4
CN2108300000000	21	083	Graves County, KY	2006	NA	15829	14700	1129	7.1
CN2108500000000	21	085	Grayson County, KY	2006	NA	11617	10653	964	8.3
CN2108700000000	21	087	Green County, KY	2006	NA	5615	5303	312	5.6
CN2108900000000	21	089	Greenup County, KY	2006	NA	17418	16410	1008	5.8
CN2109100000000	21	091	Hancock County, KY	2006	NA	4231	3981	250	5.9
CN2109300000000	21	093	Hardin County, KY	2006	NA	47757	45197	2560	5.4
CN2109500000000	21	095	Harlan County, KY	2006	NA	10179	9366	813	8
CN2109700000000	21	097	Harrison County, KY	2006	NA	9022	8533	489	5.4
CN2109900000000	21	099	Hart County, KY	2006	NA	7964	7462	502	6.3
CN2110100000000	21	101	Henderson County, KY	2006	NA	23148	21972	1176	5.1
CN2110300000000	21	103	Henry County, KY	2006	NA	8041	7584	457	5.7
CN2110500000000	21	105	Hickman County, KY	2006	NA	2065	1929	136	6.6
CN2110700000000	21	107	Hopkins County, KY	2006	NA	23260	21922	1338	5.8
CN2110900000000	21	109	Jackson County, KY	2006	NA	4654	4191	463	9.9
CN2111100000000	21	111	Jefferson County, KY	2006	NA	355094	334975	20119	5.7
CN2111300000000	21	113	Jessamine County, KY	2006	NA	22720	21652	1068	4.7
CN2111500000000	21	115	Johnson County, KY	2006	NA	9651	9028	623	6.5
CN2111700000000	21	117	Kenton County, KY	2006	NA	83788	79636	4152	5
CN2111900000000	21	119	Knott County, KY	2006	NA	6495	6041	454	7
CN2112100000000	21	121	Knox County, KY	2006	NA	12232	11401	831	6.8
CN2112300000000	21	123	Larue County, KY	2006	NA	7130	6735	395	5.5
CN2112500000000	21	125	Laurel County, KY	2006	NA	25868	24367	1501	5.8
CN2112700000000	21	127	Lawrence County, KY	2006	NA	5818	5337	481	8.3
CN2112900000000	21	129	Lee County, KY	2006	NA	2737	2536	201	7.3
CN2113100000000	21	131	Leslie County, KY	2006	NA	3699	3376	323	8.7
CN2113300000000	21	133	Letcher County, KY	2006	NA	9120	8435	685	7.5
CN2113500000000	21	135	Lewis County, KY	2006	NA	5557	5105	452	8.1
CN2113700000000	21	137	Lincoln County, KY	2006	NA	10844	10075	769	7.1
CN2113900000000	21	139	Livingston County, KY	2006	NA	4908	4611	297	6.1
CN2114100000000	21	141	Logan County, KY	2006	NA	12487	11767	720	5.8
CN2114300000000	21	143	Lyon County, KY	2006	NA	3306	3086	220	6.7
CN2114500000000	21	145	McCracken County, KY	2006	NA	31431	29750	1681	5.3
CN2114700000000	21	147	McCreary County, KY	2006	NA	5977	5371	606	10.1
CN2114900000000	21	149	McLean County, KY	2006	NA	4707	4354	353	7.5
CN2115100000000	21	151	Madison County, KY	2006	NA	42742	40699	2043	4.8
CN2115300000000	21	153	Magoffin County, KY	2006	NA	4326	3886	440	10.2
CN2115500000000	21	155	Marion County, KY	2006	NA	10172	9644	528	5.2
CN2115700000000	21	157	Marshall County, KY	2006	NA	14736	13842	894	6.1
CN2115900000000	21	159	Martin County, KY	2006	NA	3600	3334	266	7.4
CN2116100000000	21	161	Mason County, KY	2006	NA	8706	8250	456	5.2
CN2116300000000	21	163	Meade County, KY	2006	NA	12019	11255	764	6.4
CN2116500000000	21	165	Menifee County, KY	2006	NA	2654	2428	226	8.5
CN2116700000000	21	167	Mercer County, KY	2006	NA	10588	9975	613	5.8
CN2116900000000	21	169	Metcalfe County, KY	2006	NA	4494	4249	245	5.5
CN2117100000000	21	171	Monroe County, KY	2006	NA	5033	4719	314	6.2
CN2117300000000	21	173	Montgomery County, KY	2006	NA	12139	11412	727	6
CN2117500000000	21	175	Morgan County, KY	2006	NA	5001	4565	436	8.7
CN2117700000000	21	177	Muhlenberg County, KY	2006	NA	13012	11827	1185	9.1
CN2117900000000	21	179	Nelson County, KY	2006	NA	21189	19953	1236	5.8
CN2118100000000	21	181	Nicholas County, KY	2006	NA	2987	2786	201	6.7
CN2118300000000	21	183	Ohio County, KY	2006	NA	11813	11104	709	6
CN2118500000000	21	185	Oldham County, KY	2006	NA	27396	26048	1348	4.9
CN2118700000000	21	187	Owen County, KY	2006	NA	5220	4933	287	5.5
CN2118900000000	21	189	Owsley County, KY	2006	NA	1534	1408	126	8.2
CN2119100000000	21	191	Pendleton County, KY	2006	NA	7514	7095	419	5.6
CN2119300000000	21	193	Perry County, KY	2006	NA	11487	10700	787	6.9
CN2119500000000	21	195	Pike County, KY	2006	NA	25085	23599	1486	5.9
CN2119700000000	21	197	Powell County, KY	2006	NA	5607	5201	406	7.2
CN2119900000000	21	199	Pulaski County, KY	2006	NA	27255	25491	1764	6.5
CN2120100000000	21	201	Robertson County, KY	2006	NA	1051	995	56	5.3
CN2120300000000	21	203	Rockcastle County, KY	2006	NA	7539	7026	513	6.8
CN2120500000000	21	205	Rowan County, KY	2006	NA	12199	11500	699	5.7
CN2120700000000	21	207	Russell County, KY	2006	NA	8185	7650	535	6.5
CN2120900000000	21	209	Scott County, KY	2006	NA	21915	20888	1027	4.7
CN2121100000000	21	211	Shelby County, KY	2006	NA	21058	19972	1086	5.2
CN2121300000000	21	213	Simpson County, KY	2006	NA	8998	8481	517	5.7
CN2121500000000	21	215	Spencer County, KY	2006	NA	8763	8241	522	6
CN2121700000000	21	217	Taylor County, KY	2006	NA	13357	12726	631	4.7
CN2121900000000	21	219	Todd County, KY	2006	NA	5133	4643	490	9.5
CN2122100000000	21	221	Trigg County, KY	2006	NA	6707	6322	385	5.7
CN2122300000000	21	223	Trimble County, KY	2006	NA	4440	4143	297	6.7
CN2122500000000	21	225	Union County, KY	2006	NA	7179	6756	423	5.9
CN2122700000000	21	227	Warren County, KY	2006	NA	56606	53891	2715	4.8
CN2122900000000	21	229	Washington County, KY	2006	NA	5360	5051	309	5.8
CN2123100000000	21	231	Wayne County, KY	2006	NA	8684	8102	582	6.7
CN2123300000000	21	233	Webster County, KY	2006	NA	6643	6304	339	5.1
CN2123500000000	21	235	Whitley County, KY	2006	NA	15401	14459	942	6.1
CN2123700000000	21	237	Wolfe County, KY	2006	NA	2327	2108	219	9.4
CN2123900000000	21	239	Woodford County, KY	2006	NA	13479	12911	568	4.2
CN2200100000000	22	001	Acadia Parish, LA	2006	NA	25931	24985	946	3.6
CN2200300000000	22	003	Allen Parish, LA	2006	NA	8710	8253	457	5.2
CN2200500000000	22	005	Ascension Parish, LA	2006	NA	47386	45441	1945	4.1
CN2200700000000	22	007	Assumption Parish, LA	2006	NA	10204	9645	559	5.5
CN2200900000000	22	009	Avoyelles Parish, LA	2006	NA	15986	15177	809	5.1
CN2201100000000	22	011	Beauregard Parish, LA	2006	NA	14464	13817	647	4.5
CN2201300000000	22	013	Bienville Parish, LA	2006	NA	6322	6005	317	5
CN2201500000000	22	015	Bossier Parish, LA	2006	NA	52081	50119	1962	3.8
CN2201700000000	22	017	Caddo Parish, LA	2006	NA	117931	112544	5387	4.6
CN2201900000000	22	019	Calcasieu Parish, LA	2006	NA	89953	86466	3487	3.9
CN2202100000000	22	021	Caldwell Parish, LA	2006	NA	4411	4220	191	4.3
CN2202300000000	22	023	Cameron Parish, LA	2006	NA	3669	3535	134	3.7
CN2202500000000	22	025	Catahoula Parish, LA	2006	NA	4152	3916	236	5.7
CN2202700000000	22	027	Claiborne Parish, LA	2006	NA	6883	6554	329	4.8
CN2202900000000	22	029	Concordia Parish, LA	2006	NA	7309	6833	476	6.5
CN2203100000000	22	031	De Soto Parish, LA	2006	NA	11326	10765	561	5
CN2203300000000	22	033	East Baton Rouge Parish, LA	2006	NA	213196	203836	9360	4.4
CN2203500000000	22	035	East Carroll Parish, LA	2006	NA	3130	2864	266	8.5
CN2203700000000	22	037	East Feliciana Parish, LA	2006	NA	7964	7577	387	4.9
CN2203900000000	22	039	Evangeline Parish, LA	2006	NA	12128	11563	565	4.7
CN2204100000000	22	041	Franklin Parish, LA	2006	NA	7799	7295	504	6.5
