LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN0402100000000	04	021	Pinal County, AZ	1993	NA	47983	44823	3160	6.6
CN0402300000000	04	023	Santa Cruz County, AZ	1993	NA	14700	12171	2529	17.2
CN0402500000000	04	025	Yavapai County, AZ	1993	NA	56220	53144	3076	5.5
CN0402700000000	04	027	Yuma County, AZ	1993	NA	57760	41530	16230	28.1
CN0500100000000	05	001	Arkansas County, AR	1993	NA	10537	9933	604	5.7
CN0500300000000	05	003	Ashley County, AR	1993	NA	10930	10168	762	7
CN0500500000000	05	005	Baxter County, AR	1993	NA	13193	12556	637	4.8
CN0500700000000	05	007	Benton County, AR	1993	NA	55466	53981	1485	2.7
CN0500900000000	05	009	Boone County, AR	1993	NA	14414	13810	604	4.2
CN0501100000000	05	011	Bradley County, AR	1993	NA	4936	4495	441	8.9
CN0501300000000	05	013	Calhoun County, AR	1993	NA	2405	2177	228	9.5
CN0501500000000	05	015	Carroll County, AR	1993	NA	11892	11283	609	5.1
CN0501700000000	05	017	Chicot County, AR	1993	NA	6306	5734	572	9.1
CN0501900000000	05	019	Clark County, AR	1993	NA	11164	10675	489	4.4
CN0502100000000	05	021	Clay County, AR	1993	NA	8317	7575	742	8.9
CN0502300000000	05	023	Cleburne County, AR	1993	NA	8857	8201	656	7.4
CN0502500000000	05	025	Cleveland County, AR	1993	NA	3776	3542	234	6.2
CN0502700000000	05	027	Columbia County, AR	1993	NA	11806	10905	901	7.6
CN0502900000000	05	029	Conway County, AR	1993	NA	9244	8588	656	7.1
CN0503100000000	05	031	Craighead County, AR	1993	NA	38044	36148	1896	5
CN0503300000000	05	033	Crawford County, AR	1993	NA	22145	20671	1474	6.7
CN0503500000000	05	035	Crittenden County, AR	1993	NA	21921	20384	1537	7
CN0503700000000	05	037	Cross County, AR	1993	NA	8918	8085	833	9.3
CN0503900000000	05	039	Dallas County, AR	1993	NA	3906	3620	286	7.3
CN0504100000000	05	041	Desha County, AR	1993	NA	7129	6519	610	8.6
CN0504300000000	05	043	Drew County, AR	1993	NA	9379	8753	626	6.7
CN0504500000000	05	045	Faulkner County, AR	1993	NA	35162	33167	1995	5.7
CN0504700000000	05	047	Franklin County, AR	1993	NA	7817	7373	444	5.7
CN0504900000000	05	049	Fulton County, AR	1993	NA	4489	4215	274	6.1
CN0505100000000	05	051	Garland County, AR	1993	NA	34629	32043	2586	7.5
CN0505300000000	05	053	Grant County, AR	1993	NA	7081	6710	371	5.2
CN0505500000000	05	055	Greene County, AR	1993	NA	16221	15205	1016	6.3
CN0505700000000	05	057	Hempstead County, AR	1993	NA	10861	10037	824	7.6
CN0505900000000	05	059	Hot Spring County, AR	1993	NA	11853	10916	937	7.9
CN0506100000000	05	061	Howard County, AR	1993	NA	6785	6353	432	6.4
CN0506300000000	05	063	Independence County, AR	1993	NA	16356	15396	960	5.9
CN0506500000000	05	065	Izard County, AR	1993	NA	4175	3807	368	8.8
CN0506700000000	05	067	Jackson County, AR	1993	NA	8369	7412	957	11.4
CN0506900000000	05	069	Jefferson County, AR	1993	NA	37506	33969	3537	9.4
CN0507100000000	05	071	Johnson County, AR	1993	NA	9412	8905	507	5.4
CN0507300000000	05	073	Lafayette County, AR	1993	NA	3621	3335	286	7.9
CN0507500000000	05	075	Lawrence County, AR	1993	NA	7941	7369	572	7.2
CN0507700000000	05	077	Lee County, AR	1993	NA	4695	4176	519	11.1
CN0507900000000	05	079	Lincoln County, AR	1993	NA	5156	4777	379	7.4
CN0508100000000	05	081	Little River County, AR	1993	NA	5704	5247	457	8
CN0508300000000	05	083	Logan County, AR	1993	NA	10075	9583	492	4.9
CN0508500000000	05	085	Lonoke County, AR	1993	NA	21242	20235	1007	4.7
CN0508700000000	05	087	Madison County, AR	1993	NA	6837	6602	235	3.4
CN0508900000000	05	089	Marion County, AR	1993	NA	5330	5146	184	3.5
CN0509100000000	05	091	Miller County, AR	1993	NA	17126	15918	1208	7.1
CN0509300000000	05	093	Mississippi County, AR	1993	NA	27033	24212	2821	10.4
CN0509500000000	05	095	Monroe County, AR	1993	NA	4397	4055	342	7.8
CN0509700000000	05	097	Montgomery County, AR	1993	NA	3804	3647	157	4.1
CN0509900000000	05	099	Nevada County, AR	1993	NA	4586	4309	277	6
CN0510100000000	05	101	Newton County, AR	1993	NA	2955	2782	173	5.9
CN0510300000000	05	103	Ouachita County, AR	1993	NA	12905	11389	1516	11.7
CN0510500000000	05	105	Perry County, AR	1993	NA	3544	3226	318	9
CN0510700000000	05	107	Phillips County, AR	1993	NA	11032	9806	1226	11.1
CN0510900000000	05	109	Pike County, AR	1993	NA	4644	4350	294	6.3
CN0511100000000	05	111	Poinsett County, AR	1993	NA	11043	10026	1017	9.2
CN0511300000000	05	113	Polk County, AR	1993	NA	8111	7742	369	4.5
CN0511500000000	05	115	Pope County, AR	1993	NA	25526	24234	1292	5.1
CN0511700000000	05	117	Prairie County, AR	1993	NA	3916	3515	401	10.2
CN0511900000000	05	119	Pulaski County, AR	1993	NA	190153	181014	9139	4.8
CN0512100000000	05	121	Randolph County, AR	1993	NA	7714	7078	636	8.2
CN0512300000000	05	123	St. Francis County, AR	1993	NA	12013	10417	1596	13.3
CN0512500000000	05	125	Saline County, AR	1993	NA	36052	34452	1600	4.4
CN0512700000000	05	127	Scott County, AR	1993	NA	5042	4853	189	3.7
CN0512900000000	05	129	Searcy County, AR	1993	NA	2982	2821	161	5.4
CN0513100000000	05	131	Sebastian County, AR	1993	NA	54263	50966	3297	6.1
CN0513300000000	05	133	Sevier County, AR	1993	NA	7070	6733	337	4.8
CN0513500000000	05	135	Sharp County, AR	1993	NA	5628	5218	410	7.3
CN0513700000000	05	137	Stone County, AR	1993	NA	4863	4568	295	6.1
CN0513900000000	05	139	Union County, AR	1993	NA	21164	19633	1531	7.2
CN0514100000000	05	141	Van Buren County, AR	1993	NA	5929	5436	493	8.3
CN0514300000000	05	143	Washington County, AR	1993	NA	67151	65112	2039	3
CN0514500000000	05	145	White County, AR	1993	NA	28084	25905	2179	7.8
CN0514700000000	05	147	Woodruff County, AR	1993	NA	4033	3602	431	10.7
CN0514900000000	05	149	Yell County, AR	1993	NA	9175	8748	427	4.7
CN0600100000000	06	001	Alameda County, CA	1993	NA	678119	633025	45094	6.6
CN0600300000000	06	003	Alpine County, CA	1993	NA	360	313	47	13.1
CN0600500000000	06	005	Amador County, CA	1993	NA	12828	11639	1189	9.3
CN0600700000000	06	007	Butte County, CA	1993	NA	82520	72685	9835	11.9
CN0600900000000	06	009	Calaveras County, CA	1993	NA	14950	13145	1805	12.1
CN0601100000000	06	011	Colusa County, CA	1993	NA	8474	6643	1831	21.6
CN0601300000000	06	013	Contra Costa County, CA	1993	NA	442474	413271	29203	6.6
CN0601500000000	06	015	Del Norte County, CA	1993	NA	9756	8377	1379	14.1
CN0601700000000	06	017	El Dorado County, CA	1993	NA	67474	61626	5848	8.7
CN0601900000000	06	019	Fresno County, CA	1993	NA	361739	305983	55756	15.4
CN0602100000000	06	021	Glenn County, CA	1993	NA	11357	9394	1963	17.3
CN0602300000000	06	023	Humboldt County, CA	1993	NA	59615	53732	5883	9.9
CN0602500000000	06	025	Imperial County, CA	1993	NA	55262	39084	16178	29.3
CN0602700000000	06	027	Inyo County, CA	1993	NA	7110	6321	789	11.1
CN0602900000000	06	029	Kern County, CA	1993	NA	273376	230356	43020	15.7
CN0603100000000	06	031	Kings County, CA	1993	NA	40941	34716	6225	15.2
CN0603300000000	06	033	Lake County, CA	1993	NA	22882	19837	3045	13.3
CN0603500000000	06	035	Lassen County, CA	1993	NA	10936	9584	1352	12.4
CN0603700000000	06	037	Los Angeles County, CA	1993	NA	4340467	3908826	431641	9.9
CN0603900000000	06	039	Madera County, CA	1993	NA	47871	40110	7761	16.2
CN0604100000000	06	041	Marin County, CA	1993	NA	130799	124103	6696	5.1
CN0604300000000	06	043	Mariposa County, CA	1993	NA	7245	6519	726	10
CN0604500000000	06	045	Mendocino County, CA	1993	NA	40369	35837	4532	11.2
CN0604700000000	06	047	Merced County, CA	1993	NA	83238	68858	14380	17.3
CN0604900000000	06	049	Modoc County, CA	1993	NA	3928	3396	532	13.5
CN0605100000000	06	051	Mono County, CA	1993	NA	5978	5418	560	9.4
CN0605300000000	06	053	Monterey County, CA	1993	NA	176787	153828	22959	13
CN0605500000000	06	055	Napa County, CA	1993	NA	58012	53450	4562	7.9
CN0605700000000	06	057	Nevada County, CA	1993	NA	40230	36847	3383	8.4
CN0605900000000	06	059	Orange County, CA	1993	NA	1327926	1237815	90111	6.8
CN0606100000000	06	061	Placer County, CA	1993	NA	93210	85691	7519	8.1
CN0606300000000	06	063	Plumas County, CA	1993	NA	9680	8222	1458	15.1
CN0606500000000	06	065	Riverside County, CA	1993	NA	582296	512030	70266	12.1
CN0606700000000	06	067	Sacramento County, CA	1993	NA	529965	485946	44019	8.3
CN0606900000000	06	069	San Benito County, CA	1993	NA	22257	18698	3559	16
CN0607100000000	06	071	San Bernardino County, CA	1993	NA	676255	609415	66840	9.9
CN0607300000000	06	073	San Diego County, CA	1993	NA	1218925	1123927	94998	7.8
CN0607500000000	06	075	San Francisco County/city, CA	1993	NA	406433	377812	28621	7
CN0607700000000	06	077	San Joaquin County, CA	1993	NA	241912	207848	34064	14.1
CN0607900000000	06	079	San Luis Obispo County, CA	1993	NA	101308	93063	8245	8.1
CN0608100000000	06	081	San Mateo County, CA	1993	NA	368686	349992	18694	5.1
CN0608300000000	06	083	Santa Barbara County, CA	1993	NA	193043	178161	14882	7.7
CN0608500000000	06	085	Santa Clara County, CA	1993	NA	847518	788965	58553	6.9
CN0608700000000	06	087	Santa Cruz County, CA	1993	NA	140410	125798	14612	10.4
CN0608900000000	06	089	Shasta County, CA	1993	NA	73197	63998	9199	12.6
CN0609100000000	06	091	Sierra County, CA	1993	NA	1808	1609	199	11
CN0609300000000	06	093	Siskiyou County, CA	1993	NA	19310	16324	2986	15.5
CN0609500000000	06	095	Solano County, CA	1993	NA	174820	160562	14258	8.2
CN0609700000000	06	097	Sonoma County, CA	1993	NA	220235	205710	14525	6.6
CN0609900000000	06	099	Stanislaus County, CA	1993	NA	194152	161604	32548	16.8
CN0610100000000	06	101	Sutter County, CA	1993	NA	34681	28185	6496	18.7
CN0610300000000	06	103	Tehama County, CA	1993	NA	23315	20259	3056	13.1
CN0610500000000	06	105	Trinity County, CA	1993	NA	5184	4321	863	16.6
CN0610700000000	06	107	Tulare County, CA	1993	NA	157669	129149	28520	18.1
CN0610900000000	06	109	Tuolumne County, CA	1993	NA	20624	18177	2447	11.9
CN0611100000000	06	111	Ventura County, CA	1993	NA	375542	341706	33836	9
CN0611300000000	06	113	Yolo County, CA	1993	NA	82746	76125	6621	8
CN0611500000000	06	115	Yuba County, CA	1993	NA	23003	18997	4006	17.4
CN0800100000000	08	001	Adams County, CO	1993	NA	150890	142831	8059	5.3
CN0800300000000	08	003	Alamosa County, CO	1993	NA	7221	6706	515	7.1
CN0800500000000	08	005	Arapahoe County, CO	1993	NA	247718	237306	10412	4.2
CN0800700000000	08	007	Archuleta County, CO	1993	NA	3018	2789	229	7.6
CN0800900000000	08	009	Baca County, CO	1993	NA	2088	2032	56	2.7
CN0801100000000	08	011	Bent County, CO	1993	NA	2182	2093	89	4.1
CN0801300000000	08	013	Boulder County, CO	1993	NA	139978	133548	6430	4.6
CN0801400000000	08	014	Broomfield County/city, CO	1993	NA	15790	15243	547	3.5
CN0801500000000	08	015	Chaffee County, CO	1993	NA	6404	6021	383	6
CN0801700000000	08	017	Cheyenne County, CO	1993	NA	1144	1105	39	3.4
CN0801900000000	08	019	Clear Creek County, CO	1993	NA	4964	4609	355	7.2
CN0802100000000	08	021	Conejos County, CO	1993	NA	3226	2912	314	9.7
CN0802300000000	08	023	Costilla County, CO	1993	NA	1732	1538	194	11.2
CN0802500000000	08	025	Crowley County, CO	1993	NA	1186	1118	68	5.7
CN0802700000000	08	027	Custer County, CO	1993	NA	1276	1205	71	5.6
CN0802900000000	08	029	Delta County, CO	1993	NA	9214	8561	653	7.1
CN0803100000000	08	031	Denver County/city, CO	1993	NA	266899	250685	16214	6.1
CN0803300000000	08	033	Dolores County, CO	1993	NA	718	622	96	13.4
CN0803500000000	08	035	Douglas County, CO	1993	NA	46219	44677	1542	3.3
CN0803700000000	08	037	Eagle County, CO	1993	NA	14891	14107	784	5.3
CN0803900000000	08	039	Elbert County, CO	1993	NA	6982	6637	345	4.9
CN0804100000000	08	041	El Paso County, CO	1993	NA	209021	196036	12985	6.2
CN0804300000000	08	043	Fremont County, CO	1993	NA	15206	14002	1204	7.9
CN0804500000000	08	045	Garfield County, CO	1993	NA	18223	17059	1164	6.4
CN0804700000000	08	047	Gilpin County, CO	1993	NA	3280	3148	132	4
CN0804900000000	08	049	Grand County, CO	1993	NA	4936	4683	253	5.1
CN0805100000000	08	051	Gunnison County, CO	1993	NA	6935	6500	435	6.3
CN0805300000000	08	053	Hinsdale County, CO	1993	NA	525	502	23	4.4
CN0805500000000	08	055	Huerfano County, CO	1993	NA	2850	2603	247	8.7
CN0805700000000	08	057	Jackson County, CO	1993	NA	1103	1031	72	6.5
CN0805900000000	08	059	Jefferson County, CO	1993	NA	272607	261038	11569	4.2
CN0806100000000	08	061	Kiowa County, CO	1993	NA	830	814	16	1.9
CN0806300000000	08	063	Kit Carson County, CO	1993	NA	3272	3150	122	3.7
CN0806500000000	08	065	Lake County, CO	1993	NA	3022	2684	338	11.2
CN0806700000000	08	067	La Plata County, CO	1993	NA	20434	19225	1209	5.9
CN0806900000000	08	069	Larimer County, CO	1993	NA	116475	111237	5238	4.5
CN0807100000000	08	071	Las Animas County, CO	1993	NA	5751	5289	462	8
CN0807300000000	08	073	Lincoln County, CO	1993	NA	2499	2397	102	4.1
CN0807500000000	08	075	Logan County, CO	1993	NA	8555	8210	345	4
CN0807700000000	08	077	Mesa County, CO	1993	NA	49874	46379	3495	7
CN0807900000000	08	079	Mineral County, CO	1993	NA	379	355	24	6.3
CN0808100000000	08	081	Moffat County, CO	1993	NA	6247	5786	461	7.4
CN0808300000000	08	083	Montezuma County, CO	1993	NA	10669	9851	818	7.7
CN0808500000000	08	085	Montrose County, CO	1993	NA	12941	12178	763	5.9
CN0808700000000	08	087	Morgan County, CO	1993	NA	11811	11353	458	3.9
CN0808900000000	08	089	Otero County, CO	1993	NA	8387	7874	513	6.1
CN0809100000000	08	091	Ouray County, CO	1993	NA	1392	1325	67	4.8
CN0809300000000	08	093	Park County, CO	1993	NA	5613	5286	327	5.8
CN0809500000000	08	095	Phillips County, CO	1993	NA	1796	1757	39	2.2
CN0809700000000	08	097	Pitkin County, CO	1993	NA	8572	8025	547	6.4
CN0809900000000	08	099	Prowers County, CO	1993	NA	6024	5725	299	5
CN0810100000000	08	101	Pueblo County, CO	1993	NA	53750	49285	4465	8.3
CN0810300000000	08	103	Rio Blanco County, CO	1993	NA	3458	3287	171	4.9
CN0810500000000	08	105	Rio Grande County, CO	1993	NA	4950	4522	428	8.6
CN0810700000000	08	107	Routt County, CO	1993	NA	9508	8975	533	5.6
CN0810900000000	08	109	Saguache County, CO	1993	NA	2358	2087	271	11.5
CN0811100000000	08	111	San Juan County, CO	1993	NA	331	261	70	21.1
CN0811300000000	08	113	San Miguel County, CO	1993	NA	3653	3481	172	4.7
CN0811500000000	08	115	Sedgwick County, CO	1993	NA	1207	1157	50	4.1
CN0811700000000	08	117	Summit County, CO	1993	NA	9593	9193	400	4.2
CN0811900000000	08	119	Teller County, CO	1993	NA	10003	9244	759	7.6
CN0812100000000	08	121	Washington County, CO	1993	NA	2184	2113	71	3.3
CN0812300000000	08	123	Weld County, CO	1993	NA	73211	69379	3832	5.2
CN0812500000000	08	125	Yuma County, CO	1993	NA	3978	3854	124	3.1
CN0900100000000	09	001	Fairfield County, CT	1993	NA	457022	430794	26228	5.7
CN0900300000000	09	003	Hartford County, CT	1993	NA	455764	422436	33328	7.3
CN0900500000000	09	005	Litchfield County, CT	1993	NA	104152	97499	6653	6.4
CN0900700000000	09	007	Middlesex County, CT	1993	NA	83995	78714	5281	6.3
CN0900900000000	09	009	New Haven County, CT	1993	NA	432532	402049	30483	7
CN0901100000000	09	011	New London County, CT	1993	NA	132814	124487	8327	6.3
CN0901300000000	09	013	Tolland County, CT	1993	NA	73469	69024	4445	6.1
CN0901500000000	09	015	Windham County, CT	1993	NA	55972	51576	4396	7.9
CN1000100000000	10	001	Kent County, DE	1993	NA	66846	63026	3820	5.7
CN1000300000000	10	003	New Castle County, DE	1993	NA	243758	231925	11833	4.9
CN1000500000000	10	005	Sussex County, DE	1993	NA	66250	62826	3424	5.2
CN1100100000000	11	001	District of Columbia	1993	NA	315856	288925	26931	8.5
CN1200100000000	12	001	Alachua County, FL	1993	NA	99614	95690	3924	3.9
CN1200300000000	12	003	Baker County, FL	1993	NA	8697	7914	783	9
CN1200500000000	12	005	Bay County, FL	1993	NA	65338	59148	6190	9.5
CN1200700000000	12	007	Bradford County, FL	1993	NA	9653	9053	600	6.2
CN1200900000000	12	009	Brevard County, FL	1993	NA	212712	196150	16562	7.8
CN1201100000000	12	011	Broward County, FL	1993	NA	712806	662029	50777	7.1
CN1201300000000	12	013	Calhoun County, FL	1993	NA	4457	4156	301	6.8
CN1201500000000	12	015	Charlotte County, FL	1993	NA	44968	42012	2956	6.6
CN1201700000000	12	017	Citrus County, FL	1993	NA	34453	31374	3079	8.9
CN1201900000000	12	019	Clay County, FL	1993	NA	58630	55709	2921	5
CN1202100000000	12	021	Collier County, FL	1993	NA	80525	73639	6886	8.6
CN1202300000000	12	023	Columbia County, FL	1993	NA	22053	19990	2063	9.4
CN1202700000000	12	027	DeSoto County, FL	1993	NA	10178	9127	1051	10.3
CN1202900000000	12	029	Dixie County, FL	1993	NA	3954	3609	345	8.7
CN1203100000000	12	031	Duval County, FL	1993	NA	361822	341294	20528	5.7
CN1203300000000	12	033	Escambia County, FL	1993	NA	123065	116742	6323	5.1
CN1203500000000	12	035	Flagler County, FL	1993	NA	13905	13073	832	6
CN1203700000000	12	037	Franklin County, FL	1993	NA	4447	4284	163	3.7
CN1203900000000	12	039	Gadsden County, FL	1993	NA	18938	17717	1221	6.4
CN1204100000000	12	041	Gilchrist County, FL	1993	NA	4215	3956	259	6.1
CN1204300000000	12	043	Glades County, FL	1993	NA	3486	3079	407	11.7
CN1204500000000	12	045	Gulf County, FL	1993	NA	5846	5419	427	7.3
CN1204700000000	12	047	Hamilton County, FL	1993	NA	3778	3169	609	16.1
CN1204900000000	12	049	Hardee County, FL	1993	NA	10423	8785	1638	15.7
CN1205100000000	12	051	Hendry County, FL	1993	NA	15721	13298	2423	15.4
CN1205300000000	12	053	Hernando County, FL	1993	NA	40122	37099	3023	7.5
CN1205500000000	12	055	Highlands County, FL	1993	NA	27377	24511	2866	10.5
CN1205700000000	12	057	Hillsborough County, FL	1993	NA	480840	449262	31578	6.6
CN1205900000000	12	059	Holmes County, FL	1993	NA	6580	6108	472	7.2
