LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN1717900000000	17	179	Tazewell County, IL	1995	NA	68553	65834	2719	4
CN1718100000000	17	181	Union County, IL	1995	NA	7957	7345	612	7.7
CN1718300000000	17	183	Vermilion County, IL	1995	NA	40473	37602	2871	7.1
CN1718500000000	17	185	Wabash County, IL	1995	NA	5489	5130	359	6.5
CN1718700000000	17	187	Warren County, IL	1995	NA	9848	9417	431	4.4
CN1718900000000	17	189	Washington County, IL	1995	NA	8010	7697	313	3.9
CN1719100000000	17	191	Wayne County, IL	1995	NA	8195	7728	467	5.7
CN1719300000000	17	193	White County, IL	1995	NA	7490	6981	509	6.8
CN1719500000000	17	195	Whiteside County, IL	1995	NA	31087	29918	1169	3.8
CN1719700000000	17	197	Will County, IL	1995	NA	219174	207112	12062	5.5
CN1719900000000	17	199	Williamson County, IL	1995	NA	26958	24864	2094	7.8
CN1720100000000	17	201	Winnebago County, IL	1995	NA	146434	141032	5402	3.7
CN1720300000000	17	203	Woodford County, IL	1995	NA	18207	17788	419	2.3
CN1800100000000	18	001	Adams County, IN	1995	NA	16845	16005	840	5
CN1800300000000	18	003	Allen County, IN	1995	NA	176444	169801	6643	3.8
CN1800500000000	18	005	Bartholomew County, IN	1995	NA	40205	38986	1219	3
CN1800700000000	18	007	Benton County, IN	1995	NA	5415	5152	263	4.9
CN1800900000000	18	009	Blackford County, IN	1995	NA	6499	6085	414	6.4
CN1801100000000	18	011	Boone County, IN	1995	NA	23550	22923	627	2.7
CN1801300000000	18	013	Brown County, IN	1995	NA	8716	8469	247	2.8
CN1801500000000	18	015	Carroll County, IN	1995	NA	12155	11752	403	3.3
CN1801700000000	18	017	Cass County, IN	1995	NA	19224	17924	1300	6.8
CN1801900000000	18	019	Clark County, IN	1995	NA	50909	48551	2358	4.6
CN1802100000000	18	021	Clay County, IN	1995	NA	13307	12497	810	6.1
CN1802300000000	18	023	Clinton County, IN	1995	NA	15955	15401	554	3.5
CN1802500000000	18	025	Crawford County, IN	1995	NA	4899	4427	472	9.6
CN1802700000000	18	027	Daviess County, IN	1995	NA	13849	13179	670	4.8
CN1802900000000	18	029	Dearborn County, IN	1995	NA	22610	21133	1477	6.5
CN1803100000000	18	031	Decatur County, IN	1995	NA	15444	14836	608	3.9
CN1803300000000	18	033	DeKalb County, IN	1995	NA	21490	20669	821	3.8
CN1803500000000	18	035	Delaware County, IN	1995	NA	67153	63871	3282	4.9
CN1803700000000	18	037	Dubois County, IN	1995	NA	22833	22111	722	3.2
CN1803900000000	18	039	Elkhart County, IN	1995	NA	97032	93478	3554	3.7
CN1804100000000	18	041	Fayette County, IN	1995	NA	12596	11312	1284	10.2
CN1804300000000	18	043	Floyd County, IN	1995	NA	37656	36104	1552	4.1
CN1804500000000	18	045	Fountain County, IN	1995	NA	8817	8365	452	5.1
CN1804700000000	18	047	Franklin County, IN	1995	NA	11050	10344	706	6.4
CN1804900000000	18	049	Fulton County, IN	1995	NA	10829	10352	477	4.4
CN1805100000000	18	051	Gibson County, IN	1995	NA	16211	15205	1006	6.2
CN1805300000000	18	053	Grant County, IN	1995	NA	37006	34385	2621	7.1
CN1805500000000	18	055	Greene County, IN	1995	NA	15884	14422	1462	9.2
CN1805700000000	18	057	Hamilton County, IN	1995	NA	81995	80315	1680	2
CN1805900000000	18	059	Hancock County, IN	1995	NA	28567	27679	888	3.1
CN1806100000000	18	061	Harrison County, IN	1995	NA	17489	16669	820	4.7
CN1806300000000	18	063	Hendricks County, IN	1995	NA	48558	47417	1141	2.3
CN1806500000000	18	065	Henry County, IN	1995	NA	25471	23990	1481	5.8
CN1806700000000	18	067	Howard County, IN	1995	NA	44547	42594	1953	4.4
CN1806900000000	18	069	Huntington County, IN	1995	NA	20778	19887	891	4.3
CN1807100000000	18	071	Jackson County, IN	1995	NA	22162	21299	863	3.9
CN1807300000000	18	073	Jasper County, IN	1995	NA	14565	13685	880	6
CN1807500000000	18	075	Jay County, IN	1995	NA	12130	11455	675	5.6
CN1807700000000	18	077	Jefferson County, IN	1995	NA	15201	14490	711	4.7
CN1807900000000	18	079	Jennings County, IN	1995	NA	14238	13789	449	3.2
CN1808100000000	18	081	Johnson County, IN	1995	NA	57910	56301	1609	2.8
CN1808300000000	18	083	Knox County, IN	1995	NA	21093	20202	891	4.2
CN1808500000000	18	085	Kosciusko County, IN	1995	NA	39804	38502	1302	3.3
CN1808700000000	18	087	LaGrange County, IN	1995	NA	18980	18315	665	3.5
CN1808900000000	18	089	Lake County, IN	1995	NA	230374	214582	15792	6.9
CN1809100000000	18	091	LaPorte County, IN	1995	NA	56155	53076	3079	5.5
CN1809300000000	18	093	Lawrence County, IN	1995	NA	25171	23529	1642	6.5
CN1809500000000	18	095	Madison County, IN	1995	NA	67388	64172	3216	4.8
CN1809700000000	18	097	Marion County, IN	1995	NA	459603	439938	19665	4.3
CN1809900000000	18	099	Marshall County, IN	1995	NA	26619	25724	895	3.4
CN1810100000000	18	101	Martin County, IN	1995	NA	5347	5018	329	6.2
CN1810300000000	18	103	Miami County, IN	1995	NA	15701	14658	1043	6.6
CN1810500000000	18	105	Monroe County, IN	1995	NA	61144	59084	2060	3.4
CN1810700000000	18	107	Montgomery County, IN	1995	NA	20355	19801	554	2.7
CN1810900000000	18	109	Morgan County, IN	1995	NA	33782	32543	1239	3.7
CN1811100000000	18	111	Newton County, IN	1995	NA	6941	6569	372	5.4
CN1811300000000	18	113	Noble County, IN	1995	NA	24714	23798	916	3.7
CN1811500000000	18	115	Ohio County, IN	1995	NA	2714	2555	159	5.9
CN1811700000000	18	117	Orange County, IN	1995	NA	9505	8624	881	9.3
CN1811900000000	18	119	Owen County, IN	1995	NA	10115	9554	561	5.5
CN1812100000000	18	121	Parke County, IN	1995	NA	7789	7348	441	5.7
CN1812300000000	18	123	Perry County, IN	1995	NA	9370	8606	764	8.2
CN1812500000000	18	125	Pike County, IN	1995	NA	6366	5939	427	6.7
CN1812700000000	18	127	Porter County, IN	1995	NA	73463	70032	3431	4.7
CN1812900000000	18	129	Posey County, IN	1995	NA	14074	13504	570	4.1
CN1813100000000	18	131	Pulaski County, IN	1995	NA	6360	6037	323	5.1
CN1813300000000	18	133	Putnam County, IN	1995	NA	17324	16686	638	3.7
CN1813500000000	18	135	Randolph County, IN	1995	NA	12844	11887	957	7.5
CN1813700000000	18	137	Ripley County, IN	1995	NA	13814	13022	792	5.7
CN1813900000000	18	139	Rush County, IN	1995	NA	10307	9838	469	4.6
CN1814100000000	18	141	St. Joseph County, IN	1995	NA	138221	132433	5788	4.2
CN1814300000000	18	143	Scott County, IN	1995	NA	10703	10125	578	5.4
CN1814500000000	18	145	Shelby County, IN	1995	NA	23852	22556	1296	5.4
CN1814700000000	18	147	Spencer County, IN	1995	NA	11278	10643	635	5.6
CN1814900000000	18	149	Starke County, IN	1995	NA	11523	10805	718	6.2
CN1815100000000	18	151	Steuben County, IN	1995	NA	17926	17340	586	3.3
CN1815300000000	18	153	Sullivan County, IN	1995	NA	10399	9482	917	8.8
CN1815500000000	18	155	Switzerland County, IN	1995	NA	4469	4202	267	6
CN1815700000000	18	157	Tippecanoe County, IN	1995	NA	73129	71160	1969	2.7
CN1815900000000	18	159	Tipton County, IN	1995	NA	9192	8861	331	3.6
CN1816100000000	18	161	Union County, IN	1995	NA	4015	3796	219	5.5
CN1816300000000	18	163	Vanderburgh County, IN	1995	NA	92664	87829	4835	5.2
CN1816500000000	18	165	Vermillion County, IN	1995	NA	8495	7799	696	8.2
CN1816700000000	18	167	Vigo County, IN	1995	NA	55089	51873	3216	5.8
CN1816900000000	18	169	Wabash County, IN	1995	NA	18536	17740	796	4.3
CN1817100000000	18	171	Warren County, IN	1995	NA	4040	3856	184	4.6
CN1817300000000	18	173	Warrick County, IN	1995	NA	27910	26609	1301	4.7
CN1817500000000	18	175	Washington County, IN	1995	NA	12198	11433	765	6.3
CN1817700000000	18	177	Wayne County, IN	1995	NA	39160	36919	2241	5.7
CN1817900000000	18	179	Wells County, IN	1995	NA	14864	14359	505	3.4
CN1818100000000	18	181	White County, IN	1995	NA	15651	14951	700	4.5
CN1818300000000	18	183	Whitley County, IN	1995	NA	16452	15879	573	3.5
CN1900100000000	19	001	Adair County, IA	1995	NA	4533	4380	153	3.4
CN1900300000000	19	003	Adams County, IA	1995	NA	2435	2362	73	3
CN1900500000000	19	005	Allamakee County, IA	1995	NA	7736	7344	392	5.1
CN1900700000000	19	007	Appanoose County, IA	1995	NA	6743	6377	366	5.4
CN1900900000000	19	009	Audubon County, IA	1995	NA	3735	3615	120	3.2
CN1901100000000	19	011	Benton County, IA	1995	NA	11983	11482	501	4.2
CN1901300000000	19	013	Black Hawk County, IA	1995	NA	68972	65927	3045	4.4
CN1901500000000	19	015	Boone County, IA	1995	NA	13874	13463	411	3
CN1901700000000	19	017	Bremer County, IA	1995	NA	12543	12172	371	3
CN1901900000000	19	019	Buchanan County, IA	1995	NA	10880	10399	481	4.4
CN1902100000000	19	021	Buena Vista County, IA	1995	NA	11221	10955	266	2.4
CN1902300000000	19	023	Butler County, IA	1995	NA	8205	7794	411	5
CN1902500000000	19	025	Calhoun County, IA	1995	NA	5262	5083	179	3.4
CN1902700000000	19	027	Carroll County, IA	1995	NA	12115	11669	446	3.7
CN1902900000000	19	029	Cass County, IA	1995	NA	7810	7458	352	4.5
CN1903100000000	19	031	Cedar County, IA	1995	NA	9632	9362	270	2.8
CN1903300000000	19	033	Cerro Gordo County, IA	1995	NA	26555	25637	918	3.5
CN1903500000000	19	035	Cherokee County, IA	1995	NA	7032	6809	223	3.2
CN1903700000000	19	037	Chickasaw County, IA	1995	NA	7824	7431	393	5
CN1903900000000	19	039	Clarke County, IA	1995	NA	3937	3701	236	6
CN1904100000000	19	041	Clay County, IA	1995	NA	9835	9555	280	2.8
CN1904300000000	19	043	Clayton County, IA	1995	NA	10626	10068	558	5.3
CN1904500000000	19	045	Clinton County, IA	1995	NA	27394	26068	1326	4.8
CN1904700000000	19	047	Crawford County, IA	1995	NA	8942	8639	303	3.4
CN1904900000000	19	049	Dallas County, IA	1995	NA	18633	18185	448	2.4
CN1905100000000	19	051	Davis County, IA	1995	NA	4407	4228	179	4.1
CN1905300000000	19	053	Decatur County, IA	1995	NA	3993	3727	266	6.7
CN1905500000000	19	055	Delaware County, IA	1995	NA	9340	8871	469	5
CN1905700000000	19	057	Des Moines County, IA	1995	NA	23819	22770	1049	4.4
CN1905900000000	19	059	Dickinson County, IA	1995	NA	9891	9561	330	3.3
CN1906100000000	19	061	Dubuque County, IA	1995	NA	50769	48944	1825	3.6
CN1906300000000	19	063	Emmet County, IA	1995	NA	5644	5379	265	4.7
CN1906500000000	19	065	Fayette County, IA	1995	NA	11614	11135	479	4.1
CN1906700000000	19	067	Floyd County, IA	1995	NA	8250	7810	440	5.3
CN1906900000000	19	069	Franklin County, IA	1995	NA	6142	5963	179	2.9
CN1907100000000	19	071	Fremont County, IA	1995	NA	4008	3884	124	3.1
CN1907300000000	19	073	Greene County, IA	1995	NA	5209	4993	216	4.1
CN1907500000000	19	075	Grundy County, IA	1995	NA	6086	5854	232	3.8
CN1907700000000	19	077	Guthrie County, IA	1995	NA	5995	5797	198	3.3
CN1907900000000	19	079	Hamilton County, IA	1995	NA	8696	8344	352	4
CN1908100000000	19	081	Hancock County, IA	1995	NA	6206	6010	196	3.2
CN1908300000000	19	083	Hardin County, IA	1995	NA	9734	9358	376	3.9
CN1908500000000	19	085	Harrison County, IA	1995	NA	7609	7270	339	4.5
CN1908700000000	19	087	Henry County, IA	1995	NA	11300	10938	362	3.2
CN1908900000000	19	089	Howard County, IA	1995	NA	5436	5237	199	3.7
CN1909100000000	19	091	Humboldt County, IA	1995	NA	5431	5296	135	2.5
CN1909300000000	19	093	Ida County, IA	1995	NA	4174	4061	113	2.7
CN1909500000000	19	095	Iowa County, IA	1995	NA	9366	9137	229	2.4
CN1909700000000	19	097	Jackson County, IA	1995	NA	10572	9974	598	5.7
CN1909900000000	19	099	Jasper County, IA	1995	NA	18784	18167	617	3.3
CN1910100000000	19	101	Jefferson County, IA	1995	NA	9714	9351	363	3.7
CN1910300000000	19	103	Johnson County, IA	1995	NA	65414	63655	1759	2.7
CN1910500000000	19	105	Jones County, IA	1995	NA	9796	9384	412	4.2
CN1910700000000	19	107	Keokuk County, IA	1995	NA	5137	4896	241	4.7
CN1910900000000	19	109	Kossuth County, IA	1995	NA	8886	8543	343	3.9
CN1911100000000	19	111	Lee County, IA	1995	NA	19983	18983	1000	5
CN1911300000000	19	113	Linn County, IA	1995	NA	108892	105909	2983	2.7
CN1911500000000	19	115	Louisa County, IA	1995	NA	6596	6332	264	4
CN1911700000000	19	117	Lucas County, IA	1995	NA	4150	3924	226	5.4
CN1911900000000	19	119	Lyon County, IA	1995	NA	5855	5696	159	2.7
CN1912100000000	19	121	Madison County, IA	1995	NA	7597	7279	318	4.2
CN1912300000000	19	123	Mahaska County, IA	1995	NA	11263	10877	386	3.4
CN1912500000000	19	125	Marion County, IA	1995	NA	17809	17221	588	3.3
CN1912700000000	19	127	Marshall County, IA	1995	NA	21139	20461	678	3.2
CN1912900000000	19	129	Mills County, IA	1995	NA	6287	6088	199	3.2
CN1913100000000	19	131	Mitchell County, IA	1995	NA	5783	5598	185	3.2
CN1913300000000	19	133	Monona County, IA	1995	NA	5259	5084	175	3.3
CN1913500000000	19	135	Monroe County, IA	1995	NA	4314	4121	193	4.5
CN1913700000000	19	137	Montgomery County, IA	1995	NA	6137	5906	231	3.8
CN1913900000000	19	139	Muscatine County, IA	1995	NA	21730	21006	724	3.3
CN1914100000000	19	141	O'Brien County, IA	1995	NA	8045	7830	215	2.7
CN1914300000000	19	143	Osceola County, IA	1995	NA	3755	3627	128	3.4
CN1914500000000	19	145	Page County, IA	1995	NA	9252	8924	328	3.5
CN1914700000000	19	147	Palo Alto County, IA	1995	NA	5356	5187	169	3.2
CN1914900000000	19	149	Plymouth County, IA	1995	NA	12894	12391	503	3.9
CN1915100000000	19	151	Pocahontas County, IA	1995	NA	4395	4233	162	3.7
CN1915300000000	19	153	Polk County, IA	1995	NA	213144	207632	5512	2.6
CN1915500000000	19	155	Pottawattamie County, IA	1995	NA	47198	45721	1477	3.1
CN1915700000000	19	157	Poweshiek County, IA	1995	NA	10556	10139	417	4
CN1915900000000	19	159	Ringgold County, IA	1995	NA	2669	2563	106	4
CN1916100000000	19	161	Sac County, IA	1995	NA	6080	5849	231	3.8
CN1916300000000	19	163	Scott County, IA	1995	NA	83953	80987	2966	3.5
CN1916500000000	19	165	Shelby County, IA	1995	NA	6857	6599	258	3.8
CN1916700000000	19	167	Sioux County, IA	1995	NA	17295	16778	517	3
CN1916900000000	19	169	Story County, IA	1995	NA	45494	44229	1265	2.8
CN1917100000000	19	171	Tama County, IA	1995	NA	9837	9461	376	3.8
CN1917300000000	19	173	Taylor County, IA	1995	NA	3434	3261	173	5
CN1917500000000	19	175	Union County, IA	1995	NA	6422	6130	292	4.5
CN1917700000000	19	177	Van Buren County, IA	1995	NA	4114	3949	165	4
CN1917900000000	19	179	Wapello County, IA	1995	NA	18562	17656	906	4.9
CN1918100000000	19	181	Warren County, IA	1995	NA	23084	22549	535	2.3
CN1918300000000	19	183	Washington County, IA	1995	NA	11375	11020	355	3.1
CN1918500000000	19	185	Wayne County, IA	1995	NA	3410	3276	134	3.9
CN1918700000000	19	187	Webster County, IA	1995	NA	20589	19733	856	4.2
CN1918900000000	19	189	Winnebago County, IA	1995	NA	6807	6630	177	2.6
CN1919100000000	19	191	Winneshiek County, IA	1995	NA	12237	11665	572	4.7
CN1919300000000	19	193	Woodbury County, IA	1995	NA	55996	54272	1724	3.1
CN1919500000000	19	195	Worth County, IA	1995	NA	4136	3996	140	3.4
CN1919700000000	19	197	Wright County, IA	1995	NA	7435	7156	279	3.8
CN2000100000000	20	001	Allen County, KS	1995	NA	7035	6553	482	6.9
CN2000300000000	20	003	Anderson County, KS	1995	NA	4061	3828	233	5.7
CN2000500000000	20	005	Atchison County, KS	1995	NA	8429	7851	578	6.9
CN2000700000000	20	007	Barber County, KS	1995	NA	2533	2428	105	4.1
CN2000900000000	20	009	Barton County, KS	1995	NA	15453	14755	698	4.5
CN2001100000000	20	011	Bourbon County, KS	1995	NA	6635	6252	383	5.8
CN2001300000000	20	013	Brown County, KS	1995	NA	5060	4764	296	5.8
CN2001500000000	20	015	Butler County, KS	1995	NA	29238	28079	1159	4
CN2001700000000	20	017	Chase County, KS	1995	NA	1496	1414	82	5.5
CN2001900000000	20	019	Chautauqua County, KS	1995	NA	1707	1614	93	5.4
CN2002100000000	20	021	Cherokee County, KS	1995	NA	10407	9703	704	6.8
CN2002300000000	20	023	Cheyenne County, KS	1995	NA	1557	1525	32	2.1
CN2002500000000	20	025	Clark County, KS	1995	NA	1313	1281	32	2.4
CN2002700000000	20	027	Clay County, KS	1995	NA	4719	4566	153	3.2
CN2002900000000	20	029	Cloud County, KS	1995	NA	5284	5114	170	3.2
CN2003100000000	20	031	Coffey County, KS	1995	NA	4246	3978	268	6.3
CN2003300000000	20	033	Comanche County, KS	1995	NA	1074	1058	16	1.5
CN2003500000000	20	035	Cowley County, KS	1995	NA	18396	17402	994	5.4
CN2003700000000	20	037	Crawford County, KS	1995	NA	18052	17168	884	4.9
CN2003900000000	20	039	Decatur County, KS	1995	NA	1880	1829	51	2.7
CN2004100000000	20	041	Dickinson County, KS	1995	NA	10184	9619	565	5.5
CN2004300000000	20	043	Doniphan County, KS	1995	NA	4130	3849	281	6.8
CN2004500000000	20	045	Douglas County, KS	1995	NA	51231	48792	2439	4.8
CN2004700000000	20	047	Edwards County, KS	1995	NA	1876	1824	52	2.8
CN2004900000000	20	049	Elk County, KS	1995	NA	1506	1431	75	5
CN2005100000000	20	051	Ellis County, KS	1995	NA	16319	15811	508	3.1
CN2005300000000	20	053	Ellsworth County, KS	1995	NA	2910	2782	128	4.4
CN2005500000000	20	055	Finney County, KS	1995	NA	19349	18691	658	3.4
CN2005700000000	20	057	Ford County, KS	1995	NA	15822	15270	552	3.5
CN2005900000000	20	059	Franklin County, KS	1995	NA	12474	11734	740	5.9
CN2006100000000	20	061	Geary County, KS	1995	NA	10934	10209	725	6.6
CN2006300000000	20	063	Gove County, KS	1995	NA	1565	1538	27	1.7
CN2006500000000	20	065	Graham County, KS	1995	NA	1648	1575	73	4.4
CN2006700000000	20	067	Grant County, KS	1995	NA	4064	3944	120	3
CN2006900000000	20	069	Gray County, KS	1995	NA	2794	2722	72	2.6
CN2007100000000	20	071	Greeley County, KS	1995	NA	912	883	29	3.2
CN2007300000000	20	073	Greenwood County, KS	1995	NA	3350	3166	184	5.5
CN2007500000000	20	075	Hamilton County, KS	1995	NA	1259	1231	28	2.2
CN2007700000000	20	077	Harper County, KS	1995	NA	3051	2949	102	3.3
CN2007900000000	20	079	Harvey County, KS	1995	NA	15994	15352	642	4
CN2008100000000	20	081	Haskell County, KS	1995	NA	2143	2073	70	3.3
CN2008300000000	20	083	Hodgeman County, KS	1995	NA	1021	997	24	2.4
CN2008500000000	20	085	Jackson County, KS	1995	NA	6332	5973	359	5.7
CN2008700000000	20	087	Jefferson County, KS	1995	NA	9778	9355	423	4.3
CN2008900000000	20	089	Jewell County, KS	1995	NA	2180	2125	55	2.5
CN2009100000000	20	091	Johnson County, KS	1995	NA	237045	230126	6919	2.9
CN2009300000000	20	093	Kearny County, KS	1995	NA	2191	2125	66	3
CN2009500000000	20	095	Kingman County, KS	1995	NA	4252	4079	173	4.1
CN2009700000000	20	097	Kiowa County, KS	1995	NA	1826	1780	46	2.5
CN2009900000000	20	099	Labette County, KS	1995	NA	10676	10036	640	6
CN2010100000000	20	101	Lane County, KS	1995	NA	1186	1144	42	3.5
CN2010300000000	20	103	Leavenworth County, KS	1995	NA	27432	26021	1411	5.1
CN2010500000000	20	105	Lincoln County, KS	1995	NA	1831	1734	97	5.3
CN2010700000000	20	107	Linn County, KS	1995	NA	3529	3222	307	8.7
CN2010900000000	20	109	Logan County, KS	1995	NA	1660	1624	36	2.2
CN2011100000000	20	111	Lyon County, KS	1995	NA	19956	19071	885	4.4
CN2011300000000	20	113	McPherson County, KS	1995	NA	15725	15300	425	2.7
CN2011500000000	20	115	Marion County, KS	1995	NA	6918	6739	179	2.6
CN2011700000000	20	117	Marshall County, KS	1995	NA	5932	5752	180	3
CN2011900000000	20	119	Meade County, KS	1995	NA	2322	2265	57	2.5
CN2012100000000	20	121	Miami County, KS	1995	NA	13023	12457	566	4.3
CN2012300000000	20	123	Mitchell County, KS	1995	NA	3615	3508	107	3
CN2012500000000	20	125	Montgomery County, KS	1995	NA	18027	17021	1006	5.6
CN2012700000000	20	127	Morris County, KS	1995	NA	3093	2999	94	3
CN2012900000000	20	129	Morton County, KS	1995	NA	1742	1704	38	2.2
CN2013100000000	20	131	Nemaha County, KS	1995	NA	5656	5528	128	2.3
CN2013300000000	20	133	Neosho County, KS	1995	NA	9023	8617	406	4.5
CN2013500000000	20	135	Ness County, KS	1995	NA	1970	1921	49	2.5
CN2013700000000	20	137	Norton County, KS	1995	NA	3058	2995	63	2.1
CN2013900000000	20	139	Osage County, KS	1995	NA	8285	7732	553	6.7
CN2014100000000	20	141	Osborne County, KS	1995	NA	2539	2476	63	2.5
CN2014300000000	20	143	Ottawa County, KS	1995	NA	2988	2881	107	3.6
CN2014500000000	20	145	Pawnee County, KS	1995	NA	3931	3828	103	2.6
CN2014700000000	20	147	Phillips County, KS	1995	NA	3292	3183	109	3.3
CN2014900000000	20	149	Pottawatomie County, KS	1995	NA	9456	9071	385	4.1
CN2015100000000	20	151	Pratt County, KS	1995	NA	5135	4983	152	3
CN2015300000000	20	153	Rawlins County, KS	1995	NA	1686	1636	50	3
CN2015500000000	20	155	Reno County, KS	1995	NA	32806	31491	1315	4
CN2015700000000	20	157	Republic County, KS	1995	NA	3260	3185	75	2.3
CN2015900000000	20	159	Rice County, KS	1995	NA	4927	4699	228	4.6
CN2016100000000	20	161	Riley County, KS	1995	NA	29975	28669	1306	4.4
CN2016300000000	20	163	Rooks County, KS	1995	NA	2940	2848	92	3.1
CN2016500000000	20	165	Rush County, KS	1995	NA	1866	1809	57	3.1
CN2016700000000	20	167	Russell County, KS	1995	NA	3745	3594	151	4
CN2016900000000	20	169	Saline County, KS	1995	NA	29849	28634	1215	4.1
CN2017100000000	20	171	Scott County, KS	1995	NA	2759	2702	57	2.1
CN2017300000000	20	173	Sedgwick County, KS	1995	NA	220934	210261	10673	4.8
CN2017500000000	20	175	Seward County, KS	1995	NA	10647	10194	453	4.3
CN2017700000000	20	177	Shawnee County, KS	1995	NA	89856	85812	4044	4.5
CN2017900000000	20	179	Sheridan County, KS	1995	NA	1510	1482	28	1.9
CN2018100000000	20	181	Sherman County, KS	1995	NA	4004	3898	106	2.6
CN2018300000000	20	183	Smith County, KS	1995	NA	2521	2443	78	3.1
CN2018500000000	20	185	Stafford County, KS	1995	NA	2472	2396	76	3.1
CN2018700000000	20	187	Stanton County, KS	1995	NA	1135	1110	25	2.2
CN2018900000000	20	189	Stevens County, KS	1995	NA	2646	2587	59	2.2
CN2019100000000	20	191	Sumner County, KS	1995	NA	12732	12061	671	5.3
CN2019300000000	20	193	Thomas County, KS	1995	NA	4732	4599	133	2.8
CN2019500000000	20	195	Trego County, KS	1995	NA	2039	1988	51	2.5
CN2019700000000	20	197	Wabaunsee County, KS	1995	NA	3459	3300	159	4.6
CN2019900000000	20	199	Wallace County, KS	1995	NA	885	866	19	2.1
CN2020100000000	20	201	Washington County, KS	1995	NA	3604	3468	136	3.8
CN2020300000000	20	203	Wichita County, KS	1995	NA	1300	1263	37	2.8
CN2020500000000	20	205	Wilson County, KS	1995	NA	5308	5054	254	4.8
CN2020700000000	20	207	Woodson County, KS	1995	NA	1659	1512	147	8.9
CN2020900000000	20	209	Wyandotte County, KS	1995	NA	75782	69627	6155	8.1
CN2100100000000	21	001	Adair County, KY	1995	NA	7947	7395	552	6.9
CN2100300000000	21	003	Allen County, KY	1995	NA	8845	8543	302	3.4
CN2100500000000	21	005	Anderson County, KY	1995	NA	8994	8713	281	3.1
CN2100700000000	21	007	Ballard County, KY	1995	NA	3974	3704	270	6.8
CN2100900000000	21	009	Barren County, KY	1995	NA	18081	17164	917	5.1
CN2101100000000	21	011	Bath County, KY	1995	NA	4931	4455	476	9.7
CN2101300000000	21	013	Bell County, KY	1995	NA	10203	9405	798	7.8
CN2101500000000	21	015	Boone County, KY	1995	NA	37803	36251	1552	4.1
CN2101700000000	21	017	Bourbon County, KY	1995	NA	9512	9224	288	3
CN2101900000000	21	019	Boyd County, KY	1995	NA	22674	20849	1825	8
CN2102100000000	21	021	Boyle County, KY	1995	NA	13164	12556	608	4.6
CN2102300000000	21	023	Bracken County, KY	1995	NA	3749	3528	221	5.9
CN2102500000000	21	025	Breathitt County, KY	1995	NA	4658	4143	515	11.1
CN2102700000000	21	027	Breckinridge County, KY	1995	NA	7687	7191	496	6.5
CN2102900000000	21	029	Bullitt County, KY	1995	NA	29752	28839	913	3.1
CN2103100000000	21	031	Butler County, KY	1995	NA	5623	5182	441	7.8
CN2103300000000	21	033	Caldwell County, KY	1995	NA	6999	6586	413	5.9
CN2103500000000	21	035	Calloway County, KY	1995	NA	16622	15949	673	4
CN2103700000000	21	037	Campbell County, KY	1995	NA	44334	42347	1987	4.5
CN2103900000000	21	039	Carlisle County, KY	1995	NA	2649	2492	157	5.9
CN2104100000000	21	041	Carroll County, KY	1995	NA	4759	4471	288	6.1
CN2104300000000	21	043	Carter County, KY	1995	NA	11337	9737	1600	14.1
CN2104500000000	21	045	Casey County, KY	1995	NA	7016	6647	369	5.3
CN2104700000000	21	047	Christian County, KY	1995	NA	25764	24362	1402	5.4
CN2104900000000	21	049	Clark County, KY	1995	NA	15180	14523	657	4.3
CN2105100000000	21	051	Clay County, KY	1995	NA	7111	6557	554	7.8
CN2105300000000	21	053	Clinton County, KY	1995	NA	4382	4024	358	8.2
CN2105500000000	21	055	Crittenden County, KY	1995	NA	4334	4003	331	7.6
CN2105700000000	21	057	Cumberland County, KY	1995	NA	2872	2559	313	10.9
CN2105900000000	21	059	Daviess County, KY	1995	NA	48785	46019	2766	5.7
CN2106100000000	21	061	Edmonson County, KY	1995	NA	4580	4259	321	7
CN2106300000000	21	063	Elliott County, KY	1995	NA	2620	2153	467	17.8
CN2106500000000	21	065	Estill County, KY	1995	NA	5911	5502	409	6.9
CN2106700000000	21	067	Fayette County, KY	1995	NA	134194	130662	3532	2.6
CN2106900000000	21	069	Fleming County, KY	1995	NA	6210	5856	354	5.7
CN2107100000000	21	071	Floyd County, KY	1995	NA	14400	12879	1521	10.6
CN2107300000000	21	073	Franklin County, KY	1995	NA	24164	23452	712	2.9
CN2107500000000	21	075	Fulton County, KY	1995	NA	3989	3792	197	4.9
CN2107700000000	21	077	Gallatin County, KY	1995	NA	3041	2864	177	5.8
CN2107900000000	21	079	Garrard County, KY	1995	NA	6358	6074	284	4.5
CN2108100000000	21	081	Grant County, KY	1995	NA	8939	8467	472	5.3
CN2108300000000	21	083	Graves County, KY	1995	NA	16522	15464	1058	6.4
CN2108500000000	21	085	Grayson County, KY	1995	NA	10755	10013	742	6.9
CN2108700000000	21	087	Green County, KY	1995	NA	5275	4890	385	7.3
CN2108900000000	21	089	Greenup County, KY	1995	NA	16299	15090	1209	7.4
CN2109100000000	21	091	Hancock County, KY	1995	NA	3462	3219	243	7
CN2109300000000	21	093	Hardin County, KY	1995	NA	35056	33007	2049	5.8
CN2109500000000	21	095	Harlan County, KY	1995	NA	10162	8502	1660	16.3
