LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN0222000000000	02	220	Sitka Borough/city, AK	2008	NA	4621	4353	268	5.8
CN0223200000000	02	232	Skagway-Hoonah-Angoon Census Area, AK	2008	NA	1921	1673	248	12.9
CN0224000000000	02	240	Southeast Fairbanks Census Area, AK	2008	NA	3555	3241	314	8.8
CN0226100000000	02	261	Valdez-Cordova Census Area, AK	2008	NA	5259	4816	443	8.4
CN0228000000000	02	280	Wrangell-Petersburg Census Area, AK	2008	NA	2813	2513	300	10.7
CN0228200000000	02	282	Yakutat Borough/city, AK	2008	NA	320	296	24	7.5
CN0229000000000	02	290	Yukon-Koyukuk Census Area, AK	2008	NA	2786	2393	393	14.1
CN0400100000000	04	001	Apache County, AZ	2008	NA	21264	18792	2472	11.6
CN0400300000000	04	003	Cochise County, AZ	2008	NA	60278	56745	3533	5.9
CN0400500000000	04	005	Coconino County, AZ	2008	NA	73208	69108	4100	5.6
CN0400700000000	04	007	Gila County, AZ	2008	NA	22326	20882	1444	6.5
CN0400900000000	04	009	Graham County, AZ	2008	NA	16139	14997	1142	7.1
CN0401100000000	04	011	Greenlee County, AZ	2008	NA	4408	4174	234	5.3
CN0401200000000	04	012	La Paz County, AZ	2008	NA	7551	6968	583	7.7
CN0401300000000	04	013	Maricopa County, AZ	2008	NA	1970741	1864614	106127	5.4
CN0401500000000	04	015	Mohave County, AZ	2008	NA	92592	85485	7107	7.7
CN0401700000000	04	017	Navajo County, AZ	2008	NA	39302	35328	3974	10.1
CN0401900000000	04	019	Pima County, AZ	2008	NA	474464	446795	27669	5.8
CN0402100000000	04	021	Pinal County, AZ	2008	NA	122313	113278	9035	7.4
CN0402300000000	04	023	Santa Cruz County, AZ	2008	NA	17888	15916	1972	11
CN0402500000000	04	025	Yavapai County, AZ	2008	NA	98076	92011	6065	6.2
CN0402700000000	04	027	Yuma County, AZ	2008	NA	84314	68812	15502	18.4
CN0500100000000	05	001	Arkansas County, AR	2008	NA	12161	10969	1192	9.8
CN0500300000000	05	003	Ashley County, AR	2008	NA	9465	8745	720	7.6
CN0500500000000	05	005	Baxter County, AR	2008	NA	17704	16635	1069	6
CN0500700000000	05	007	Benton County, AR	2008	NA	106704	102277	4427	4.1
CN0500900000000	05	009	Boone County, AR	2008	NA	17048	16116	932	5.5
CN0501100000000	05	011	Bradley County, AR	2008	NA	5622	5215	407	7.2
CN0501300000000	05	013	Calhoun County, AR	2008	NA	2613	2451	162	6.2
CN0501500000000	05	015	Carroll County, AR	2008	NA	14261	13620	641	4.5
CN0501700000000	05	017	Chicot County, AR	2008	NA	4967	4556	411	8.3
CN0501900000000	05	019	Clark County, AR	2008	NA	11054	10398	656	5.9
CN0502100000000	05	021	Clay County, AR	2008	NA	6685	6146	539	8.1
CN0502300000000	05	023	Cleburne County, AR	2008	NA	12111	11427	684	5.6
CN0502500000000	05	025	Cleveland County, AR	2008	NA	4135	3892	243	5.9
CN0502700000000	05	027	Columbia County, AR	2008	NA	10929	10166	763	7
CN0502900000000	05	029	Conway County, AR	2008	NA	10237	9671	566	5.5
CN0503100000000	05	031	Craighead County, AR	2008	NA	46575	44307	2268	4.9
CN0503300000000	05	033	Crawford County, AR	2008	NA	28721	27327	1394	4.9
CN0503500000000	05	035	Crittenden County, AR	2008	NA	22601	20807	1794	7.9
CN0503700000000	05	037	Cross County, AR	2008	NA	8559	7974	585	6.8
CN0503900000000	05	039	Dallas County, AR	2008	NA	3908	3625	283	7.2
CN0504100000000	05	041	Desha County, AR	2008	NA	5942	5422	520	8.8
CN0504300000000	05	043	Drew County, AR	2008	NA	8503	7831	672	7.9
CN0504500000000	05	045	Faulkner County, AR	2008	NA	56244	53567	2677	4.8
CN0504700000000	05	047	Franklin County, AR	2008	NA	8566	8184	382	4.5
CN0504900000000	05	049	Fulton County, AR	2008	NA	5245	4971	274	5.2
CN0505100000000	05	051	Garland County, AR	2008	NA	42783	40368	2415	5.6
CN0505300000000	05	053	Grant County, AR	2008	NA	8691	8237	454	5.2
CN0505500000000	05	055	Greene County, AR	2008	NA	19127	17870	1257	6.6
CN0505700000000	05	057	Hempstead County, AR	2008	NA	10733	10111	622	5.8
CN0505900000000	05	059	Hot Spring County, AR	2008	NA	15211	14207	1004	6.6
CN0506100000000	05	061	Howard County, AR	2008	NA	6379	6025	354	5.5
CN0506300000000	05	063	Independence County, AR	2008	NA	17121	15922	1199	7
CN0506500000000	05	065	Izard County, AR	2008	NA	5476	5108	368	6.7
CN0506700000000	05	067	Jackson County, AR	2008	NA	7928	7313	615	7.8
CN0506900000000	05	069	Jefferson County, AR	2008	NA	35341	32634	2707	7.7
CN0507100000000	05	071	Johnson County, AR	2008	NA	11631	11080	551	4.7
CN0507300000000	05	073	Lafayette County, AR	2008	NA	3070	2853	217	7.1
CN0507500000000	05	075	Lawrence County, AR	2008	NA	7307	6786	521	7.1
CN0507700000000	05	077	Lee County, AR	2008	NA	3618	3309	309	8.5
CN0507900000000	05	079	Lincoln County, AR	2008	NA	5009	4604	405	8.1
CN0508100000000	05	081	Little River County, AR	2008	NA	6747	6482	265	3.9
CN0508300000000	05	083	Logan County, AR	2008	NA	10435	9753	682	6.5
CN0508500000000	05	085	Lonoke County, AR	2008	NA	32460	31002	1458	4.5
CN0508700000000	05	087	Madison County, AR	2008	NA	7760	7418	342	4.4
CN0508900000000	05	089	Marion County, AR	2008	NA	6963	6526	437	6.3
CN0509100000000	05	091	Miller County, AR	2008	NA	20242	19423	819	4
CN0509300000000	05	093	Mississippi County, AR	2008	NA	22063	20367	1696	7.7
CN0509500000000	05	095	Monroe County, AR	2008	NA	3860	3613	247	6.4
CN0509700000000	05	097	Montgomery County, AR	2008	NA	4203	3965	238	5.7
CN0509900000000	05	099	Nevada County, AR	2008	NA	4280	3989	291	6.8
CN0510100000000	05	101	Newton County, AR	2008	NA	3504	3304	200	5.7
CN0510300000000	05	103	Ouachita County, AR	2008	NA	11979	11212	767	6.4
CN0510500000000	05	105	Perry County, AR	2008	NA	4822	4551	271	5.6
CN0510700000000	05	107	Phillips County, AR	2008	NA	9047	8398	649	7.2
CN0510900000000	05	109	Pike County, AR	2008	NA	5121	4811	310	6.1
CN0511100000000	05	111	Poinsett County, AR	2008	NA	10796	10103	693	6.4
CN0511300000000	05	113	Polk County, AR	2008	NA	8919	8459	460	5.2
CN0511500000000	05	115	Pope County, AR	2008	NA	30504	29008	1496	4.9
CN0511700000000	05	117	Prairie County, AR	2008	NA	4425	4173	252	5.7
CN0511900000000	05	119	Pulaski County, AR	2008	NA	191923	182801	9122	4.8
CN0512100000000	05	121	Randolph County, AR	2008	NA	7596	6974	622	8.2
CN0512300000000	05	123	St. Francis County, AR	2008	NA	10429	9450	979	9.4
CN0512500000000	05	125	Saline County, AR	2008	NA	50037	47807	2230	4.5
CN0512700000000	05	127	Scott County, AR	2008	NA	4889	4656	233	4.8
CN0512900000000	05	129	Searcy County, AR	2008	NA	3638	3441	197	5.4
CN0513100000000	05	131	Sebastian County, AR	2008	NA	62219	59133	3086	5
CN0513300000000	05	133	Sevier County, AR	2008	NA	7640	7330	310	4.1
CN0513500000000	05	135	Sharp County, AR	2008	NA	6319	5842	477	7.5
CN0513700000000	05	137	Stone County, AR	2008	NA	4744	4432	312	6.6
CN0513900000000	05	139	Union County, AR	2008	NA	19294	18065	1229	6.4
CN0514100000000	05	141	Van Buren County, AR	2008	NA	7083	6614	469	6.6
CN0514300000000	05	143	Washington County, AR	2008	NA	103877	99485	4392	4.2
CN0514500000000	05	145	White County, AR	2008	NA	33288	31300	1988	6
CN0514700000000	05	147	Woodruff County, AR	2008	NA	3520	3238	282	8
CN0514900000000	05	149	Yell County, AR	2008	NA	10652	10169	483	4.5
CN0600100000000	06	001	Alameda County, CA	2008	NA	756411	709426	46985	6.2
CN0600300000000	06	003	Alpine County, CA	2008	NA	465	416	49	10.5
CN0600500000000	06	005	Amador County, CA	2008	NA	17797	16428	1369	7.7
CN0600700000000	06	007	Butte County, CA	2008	NA	102816	94116	8700	8.5
CN0600900000000	06	009	Calaveras County, CA	2008	NA	20621	18831	1790	8.7
CN0601100000000	06	011	Colusa County, CA	2008	NA	10495	9042	1453	13.8
CN0601300000000	06	013	Contra Costa County, CA	2008	NA	523720	491147	32573	6.2
CN0601500000000	06	015	Del Norte County, CA	2008	NA	11361	10358	1003	8.8
CN0601700000000	06	017	El Dorado County, CA	2008	NA	90600	84259	6341	7
CN0601900000000	06	019	Fresno County, CA	2008	NA	429670	384317	45353	10.6
CN0602100000000	06	021	Glenn County, CA	2008	NA	12182	10904	1278	10.5
CN0602300000000	06	023	Humboldt County, CA	2008	NA	59953	55580	4373	7.3
CN0602500000000	06	025	Imperial County, CA	2008	NA	72434	56097	16337	22.6
CN0602700000000	06	027	Inyo County, CA	2008	NA	9087	8486	601	6.6
CN0602900000000	06	029	Kern County, CA	2008	NA	359141	323808	35333	9.8
CN0603100000000	06	031	Kings County, CA	2008	NA	58735	52511	6224	10.6
CN0603300000000	06	033	Lake County, CA	2008	NA	24525	21910	2615	10.7
CN0603500000000	06	035	Lassen County, CA	2008	NA	12820	11592	1228	9.6
CN0603700000000	06	037	Los Angeles County, CA	2008	NA	4928959	4555103	373856	7.6
CN0603900000000	06	039	Madera County, CA	2008	NA	65020	58861	6159	9.5
CN0604100000000	06	041	Marin County, CA	2008	NA	132204	125973	6231	4.7
CN0604300000000	06	043	Mariposa County, CA	2008	NA	9273	8574	699	7.5
CN0604500000000	06	045	Mendocino County, CA	2008	NA	43213	40230	2983	6.9
CN0604700000000	06	047	Merced County, CA	2008	NA	102153	89245	12908	12.6
CN0604900000000	06	049	Modoc County, CA	2008	NA	3937	3555	382	9.7
CN0605100000000	06	051	Mono County, CA	2008	NA	8605	8096	509	5.9
CN0605300000000	06	053	Monterey County, CA	2008	NA	212064	194121	17943	8.5
CN0605500000000	06	055	Napa County, CA	2008	NA	75546	71677	3869	5.1
CN0605700000000	06	057	Nevada County, CA	2008	NA	50353	47033	3320	6.6
CN0605900000000	06	059	Orange County, CA	2008	NA	1615488	1529661	85827	5.3
CN0606100000000	06	061	Placer County, CA	2008	NA	176976	165485	11491	6.5
CN0606300000000	06	063	Plumas County, CA	2008	NA	9812	8774	1038	10.6
CN0606500000000	06	065	Riverside County, CA	2008	NA	911507	833309	78198	8.6
CN0606700000000	06	067	Sacramento County, CA	2008	NA	679394	630283	49111	7.2
CN0606900000000	06	069	San Benito County, CA	2008	NA	24840	22435	2405	9.7
CN0607100000000	06	071	San Bernardino County, CA	2008	NA	862104	792836	69268	8
CN0607300000000	06	073	San Diego County, CA	2008	NA	1545849	1452608	93241	6
CN0607500000000	06	075	San Francisco County/city, CA	2008	NA	456989	432981	24008	5.3
CN0607700000000	06	077	San Joaquin County, CA	2008	NA	292848	262271	30577	10.4
CN0607900000000	06	079	San Luis Obispo County, CA	2008	NA	136402	128522	7880	5.8
CN0608100000000	06	081	San Mateo County, CA	2008	NA	372360	354161	18199	4.9
CN0608300000000	06	083	Santa Barbara County, CA	2008	NA	218082	206131	11951	5.5
CN0608500000000	06	085	Santa Clara County, CA	2008	NA	868908	816618	52290	6
CN0608700000000	06	087	Santa Cruz County, CA	2008	NA	146119	135342	10777	7.4
CN0608900000000	06	089	Shasta County, CA	2008	NA	82577	74257	8320	10.1
CN0609100000000	06	091	Sierra County, CA	2008	NA	1589	1421	168	10.6
CN0609300000000	06	093	Siskiyou County, CA	2008	NA	19204	17242	1962	10.2
CN0609500000000	06	095	Solano County, CA	2008	NA	211059	196503	14556	6.9
CN0609700000000	06	097	Sonoma County, CA	2008	NA	259633	244654	14979	5.8
CN0609900000000	06	099	Stanislaus County, CA	2008	NA	231707	206012	25695	11.1
CN0610100000000	06	101	Sutter County, CA	2008	NA	41058	35980	5078	12.4
CN0610300000000	06	103	Tehama County, CA	2008	NA	25153	22832	2321	9.2
CN0610500000000	06	105	Trinity County, CA	2008	NA	4850	4228	622	12.8
CN0610700000000	06	107	Tulare County, CA	2008	NA	198899	177353	21546	10.8
CN0610900000000	06	109	Tuolumne County, CA	2008	NA	25767	23703	2064	8
CN0611100000000	06	111	Ventura County, CA	2008	NA	428792	401777	27015	6.3
CN0611300000000	06	113	Yolo County, CA	2008	NA	98299	91012	7287	7.4
CN0611500000000	06	115	Yuba County, CA	2008	NA	27700	24396	3304	11.9
CN0800100000000	08	001	Adams County, CO	2008	NA	225880	213688	12192	5.4
CN0800300000000	08	003	Alamosa County, CO	2008	NA	8356	7919	437	5.2
CN0800500000000	08	005	Arapahoe County, CO	2008	NA	312650	297374	15276	4.9
CN0800700000000	08	007	Archuleta County, CO	2008	NA	6524	6194	330	5.1
CN0800900000000	08	009	Baca County, CO	2008	NA	2241	2165	76	3.4
CN0801100000000	08	011	Bent County, CO	2008	NA	2342	2196	146	6.2
CN0801300000000	08	013	Boulder County, CO	2008	NA	177472	170108	7364	4.1
CN0801400000000	08	014	Broomfield County/city, CO	2008	NA	30844	29451	1393	4.5
CN0801500000000	08	015	Chaffee County, CO	2008	NA	8362	7986	376	4.5
CN0801700000000	08	017	Cheyenne County, CO	2008	NA	1257	1223	34	2.7
CN0801900000000	08	019	Clear Creek County, CO	2008	NA	5652	5393	259	4.6
CN0802100000000	08	021	Conejos County, CO	2008	NA	3634	3369	265	7.3
CN0802300000000	08	023	Costilla County, CO	2008	NA	1280	1181	99	7.7
CN0802500000000	08	025	Crowley County, CO	2008	NA	1821	1687	134	7.4
CN0802700000000	08	027	Custer County, CO	2008	NA	1912	1815	97	5.1
CN0802900000000	08	029	Delta County, CO	2008	NA	16501	15778	723	4.4
CN0803100000000	08	031	Denver County/city, CO	2008	NA	323342	305960	17382	5.4
CN0803300000000	08	033	Dolores County, CO	2008	NA	985	914	71	7.2
CN0803500000000	08	035	Douglas County, CO	2008	NA	160990	154263	6727	4.2
CN0803700000000	08	037	Eagle County, CO	2008	NA	31666	30535	1131	3.6
CN0803900000000	08	039	Elbert County, CO	2008	NA	13020	12396	624	4.8
CN0804100000000	08	041	El Paso County, CO	2008	NA	300206	283214	16992	5.7
CN0804300000000	08	043	Fremont County, CO	2008	NA	19738	18487	1251	6.3
CN0804500000000	08	045	Garfield County, CO	2008	NA	36753	35610	1143	3.1
CN0804700000000	08	047	Gilpin County, CO	2008	NA	3469	3323	146	4.2
CN0804900000000	08	049	Grand County, CO	2008	NA	9147	8809	338	3.7
CN0805100000000	08	051	Gunnison County, CO	2008	NA	9503	9162	341	3.6
CN0805300000000	08	053	Hinsdale County, CO	2008	NA	643	622	21	3.3
CN0805500000000	08	055	Huerfano County, CO	2008	NA	3435	3215	220	6.4
CN0805700000000	08	057	Jackson County, CO	2008	NA	1082	1047	35	3.2
CN0805900000000	08	059	Jefferson County, CO	2008	NA	307854	293431	14423	4.7
CN0806100000000	08	061	Kiowa County, CO	2008	NA	849	818	31	3.7
CN0806300000000	08	063	Kit Carson County, CO	2008	NA	4348	4202	146	3.4
CN0806500000000	08	065	Lake County, CO	2008	NA	4101	3913	188	4.6
CN0806700000000	08	067	La Plata County, CO	2008	NA	31427	30294	1133	3.6
CN0806900000000	08	069	Larimer County, CO	2008	NA	175517	168090	7427	4.2
CN0807100000000	08	071	Las Animas County, CO	2008	NA	8795	8399	396	4.5
CN0807300000000	08	073	Lincoln County, CO	2008	NA	2890	2783	107	3.7
CN0807500000000	08	075	Logan County, CO	2008	NA	11200	10767	433	3.9
CN0807700000000	08	077	Mesa County, CO	2008	NA	81800	78618	3182	3.9
CN0807900000000	08	079	Mineral County, CO	2008	NA	475	449	26	5.5
CN0808100000000	08	081	Moffat County, CO	2008	NA	8726	8394	332	3.8
CN0808300000000	08	083	Montezuma County, CO	2008	NA	12902	12228	674	5.2
CN0808500000000	08	085	Montrose County, CO	2008	NA	20767	19728	1039	5
CN0808700000000	08	087	Morgan County, CO	2008	NA	14083	13485	598	4.2
CN0808900000000	08	089	Otero County, CO	2008	NA	8705	8189	516	5.9
CN0809100000000	08	091	Ouray County, CO	2008	NA	3017	2906	111	3.7
CN0809300000000	08	093	Park County, CO	2008	NA	9678	9217	461	4.8
CN0809500000000	08	095	Phillips County, CO	2008	NA	2238	2162	76	3.4
CN0809700000000	08	097	Pitkin County, CO	2008	NA	11570	11188	382	3.3
CN0809900000000	08	099	Prowers County, CO	2008	NA	6529	6236	293	4.5
CN0810100000000	08	101	Pueblo County, CO	2008	NA	73280	68823	4457	6.1
CN0810300000000	08	103	Rio Blanco County, CO	2008	NA	5114	4981	133	2.6
CN0810500000000	08	105	Rio Grande County, CO	2008	NA	6423	6060	363	5.7
CN0810700000000	08	107	Routt County, CO	2008	NA	15589	15060	529	3.4
CN0810900000000	08	109	Saguache County, CO	2008	NA	3040	2821	219	7.2
CN0811100000000	08	111	San Juan County, CO	2008	NA	568	536	32	5.6
CN0811300000000	08	113	San Miguel County, CO	2008	NA	5519	5305	214	3.9
CN0811500000000	08	115	Sedgwick County, CO	2008	NA	1533	1484	49	3.2
CN0811700000000	08	117	Summit County, CO	2008	NA	16996	16359	637	3.7
CN0811900000000	08	119	Teller County, CO	2008	NA	12279	11604	675	5.5
CN0812100000000	08	121	Washington County, CO	2008	NA	2656	2570	86	3.2
CN0812300000000	08	123	Weld County, CO	2008	NA	118948	112731	6217	5.2
CN0812500000000	08	125	Yuma County, CO	2008	NA	6505	6331	174	2.7
CN0900100000000	09	001	Fairfield County, CT	2008	NA	471297	447013	24284	5.2
CN0900300000000	09	003	Hartford County, CT	2008	NA	460358	432568	27790	6
CN0900500000000	09	005	Litchfield County, CT	2008	NA	105675	100072	5603	5.3
CN0900700000000	09	007	Middlesex County, CT	2008	NA	94548	89986	4562	4.8
CN0900900000000	09	009	New Haven County, CT	2008	NA	449379	421335	28044	6.2
CN0901100000000	09	011	New London County, CT	2008	NA	150194	142064	8130	5.4
CN0901300000000	09	013	Tolland County, CT	2008	NA	85296	81192	4104	4.8
CN0901500000000	09	015	Windham County, CT	2008	NA	64707	60450	4257	6.6
CN1000100000000	10	001	Kent County, DE	2008	NA	75463	71760	3703	4.9
CN1000300000000	10	003	New Castle County, DE	2008	NA	277739	264070	13669	4.9
CN1000500000000	10	005	Sussex County, DE	2008	NA	93841	89085	4756	5.1
CN1100100000000	11	001	District of Columbia	2008	NA	330544	309192	21352	6.5
CN1200100000000	12	001	Alachua County, FL	2008	NA	131246	125425	5821	4.4
CN1200300000000	12	003	Baker County, FL	2008	NA	12245	11531	714	5.8
CN1200500000000	12	005	Bay County, FL	2008	NA	88653	83626	5027	5.7
CN1200700000000	12	007	Bradford County, FL	2008	NA	12475	11856	619	5
CN1200900000000	12	009	Brevard County, FL	2008	NA	268840	250742	18098	6.7
CN1201100000000	12	011	Broward County, FL	2008	NA	1006721	950763	55958	5.6
CN1201300000000	12	013	Calhoun County, FL	2008	NA	5757	5439	318	5.5
CN1201500000000	12	015	Charlotte County, FL	2008	NA	69531	63728	5803	8.3
CN1201700000000	12	017	Citrus County, FL	2008	NA	56616	51889	4727	8.3
CN1201900000000	12	019	Clay County, FL	2008	NA	95993	90706	5287	5.5
CN1202100000000	12	021	Collier County, FL	2008	NA	148368	137814	10554	7.1
CN1202300000000	12	023	Columbia County, FL	2008	NA	31560	29763	1797	5.7
CN1202700000000	12	027	DeSoto County, FL	2008	NA	14778	13758	1020	6.9
CN1202900000000	12	029	Dixie County, FL	2008	NA	5496	5080	416	7.6
CN1203100000000	12	031	Duval County, FL	2008	NA	446829	418438	28391	6.4
CN1203300000000	12	033	Escambia County, FL	2008	NA	138002	129494	8508	6.2
CN1203500000000	12	035	Flagler County, FL	2008	NA	31935	28769	3166	9.9
CN1203700000000	12	037	Franklin County, FL	2008	NA	4817	4582	235	4.9
CN1203900000000	12	039	Gadsden County, FL	2008	NA	21106	19783	1323	6.3
CN1204100000000	12	041	Gilchrist County, FL	2008	NA	7828	7373	455	5.8
CN1204300000000	12	043	Glades County, FL	2008	NA	4675	4345	330	7.1
CN1204500000000	12	045	Gulf County, FL	2008	NA	6368	5957	411	6.5
CN1204700000000	12	047	Hamilton County, FL	2008	NA	4791	4441	350	7.3
CN1204900000000	12	049	Hardee County, FL	2008	NA	11758	10952	806	6.9
CN1205100000000	12	051	Hendry County, FL	2008	NA	17565	15619	1946	11.1
CN1205300000000	12	053	Hernando County, FL	2008	NA	63163	57578	5585	8.8
CN1205500000000	12	055	Highlands County, FL	2008	NA	40939	37916	3023	7.4
