LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN0111100000000	01	111	Randolph County, AL	1997	NA	9517	9073	444	4.7
CN0111300000000	01	113	Russell County, AL	1997	NA	25219	24073	1146	4.5
CN0111500000000	01	115	St. Clair County, AL	1997	NA	29781	28786	995	3.3
CN0111700000000	01	117	Shelby County, AL	1997	NA	76505	75104	1401	1.8
CN0111900000000	01	119	Sumter County, AL	1997	NA	6088	5337	751	12.3
CN0112100000000	01	121	Talladega County, AL	1997	NA	35408	33008	2400	6.8
CN0112300000000	01	123	Tallapoosa County, AL	1997	NA	20501	19442	1059	5.2
CN0112500000000	01	125	Tuscaloosa County, AL	1997	NA	81348	78651	2697	3.3
CN0112700000000	01	127	Walker County, AL	1997	NA	30162	27780	2382	7.9
CN0112900000000	01	129	Washington County, AL	1997	NA	6484	5621	863	13.3
CN0113100000000	01	131	Wilcox County, AL	1997	NA	3908	3355	553	14.2
CN0113300000000	01	133	Winston County, AL	1997	NA	13175	12175	1000	7.6
CN0201300000000	02	013	Aleutians East Borough, AK	1997	NA	1572	1515	57	3.6
CN0201600000000	02	016	Aleutians West Census Area, AK	1997	NA	2262	2134	128	5.7
CN0202000000000	02	020	Anchorage Borough/municipality, AK	1997	NA	137585	130388	7197	5.2
CN0205000000000	02	050	Bethel Census Area, AK	1997	NA	5833	5358	475	8.1
CN0206000000000	02	060	Bristol Bay Borough, AK	1997	NA	597	552	45	7.5
CN0206800000000	02	068	Denali Borough, AK	1997	NA	1230	1102	128	10.4
CN0207000000000	02	070	Dillingham Census Area, AK	1997	NA	1671	1560	111	6.6
CN0209000000000	02	090	Fairbanks North Star Borough, AK	1997	NA	43418	40445	2973	6.8
CN0210000000000	02	100	Haines Borough, AK	1997	NA	1200	1072	128	10.7
CN0211000000000	02	110	Juneau Borough/city, AK	1997	NA	17338	16349	989	5.7
CN0212200000000	02	122	Kenai Peninsula Borough, AK	1997	NA	22062	19347	2715	12.3
CN0213000000000	02	130	Ketchikan Gateway Borough, AK	1997	NA	7608	6954	654	8.6
CN0215000000000	02	150	Kodiak Island Borough, AK	1997	NA	7352	6690	662	9
CN0215800000000	02	158	Kusilvak Census Area, AK	1997	NA	1963	1740	223	11.4
CN0216400000000	02	164	Lake and Peninsula Borough, AK	1997	NA	568	530	38	6.7
CN0217000000000	02	170	Matanuska-Susitna Borough, AK	1997	NA	28173	25494	2679	9.5
CN0218000000000	02	180	Nome Census Area, AK	1997	NA	3310	2955	355	10.7
CN0218500000000	02	185	North Slope Borough, AK	1997	NA	3256	3094	162	5
CN0218800000000	02	188	Northwest Arctic Borough, AK	1997	NA	2180	1860	320	14.7
CN0220100000000	02	201	Prince of Wales-Outer Ketchikan Census Area, AK	1997	NA	3411	2980	431	12.6
CN0222000000000	02	220	Sitka Borough/city, AK	1997	NA	4522	4253	269	5.9
CN0223200000000	02	232	Skagway-Hoonah-Angoon Census Area, AK	1997	NA	2290	2136	154	6.7
CN0224000000000	02	240	Southeast Fairbanks Census Area, AK	1997	NA	2470	2189	281	11.4
CN0226100000000	02	261	Valdez-Cordova Census Area, AK	1997	NA	5360	4822	538	10
CN0228000000000	02	280	Wrangell-Petersburg Census Area, AK	1997	NA	3640	3304	336	9.2
CN0228200000000	02	282	Yakutat Borough/city, AK	1997	NA	327	299	28	8.6
CN0229000000000	02	290	Yukon-Koyukuk Census Area, AK	1997	NA	2020	1726	294	14.6
CN0400100000000	04	001	Apache County, AZ	1997	NA	21639	17921	3718	17.2
CN0400300000000	04	003	Cochise County, AZ	1997	NA	41467	38041	3426	8.3
CN0400500000000	04	005	Coconino County, AZ	1997	NA	59214	54314	4900	8.3
CN0400700000000	04	007	Gila County, AZ	1997	NA	19538	18009	1529	7.8
CN0400900000000	04	009	Graham County, AZ	1997	NA	11165	10179	986	8.8
CN0401100000000	04	011	Greenlee County, AZ	1997	NA	4868	4521	347	7.1
CN0401200000000	04	012	La Paz County, AZ	1997	NA	7246	6564	682	9.4
CN0401300000000	04	013	Maricopa County, AZ	1997	NA	1457594	1414994	42600	2.9
CN0401500000000	04	015	Mohave County, AZ	1997	NA	61994	58735	3259	5.3
CN0401700000000	04	017	Navajo County, AZ	1997	NA	32606	27687	4919	15.1
CN0401900000000	04	019	Pima County, AZ	1997	NA	383857	371420	12437	3.2
CN0402100000000	04	021	Pinal County, AZ	1997	NA	57606	54766	2840	4.9
CN0402300000000	04	023	Santa Cruz County, AZ	1997	NA	14905	11851	3054	20.5
CN0402500000000	04	025	Yavapai County, AZ	1997	NA	67729	65072	2657	3.9
CN0402700000000	04	027	Yuma County, AZ	1997	NA	67139	48835	18304	27.3
CN0500100000000	05	001	Arkansas County, AR	1997	NA	10535	9900	635	6
CN0500300000000	05	003	Ashley County, AR	1997	NA	11448	10587	861	7.5
CN0500500000000	05	005	Baxter County, AR	1997	NA	14441	13832	609	4.2
CN0500700000000	05	007	Benton County, AR	1997	NA	65887	64066	1821	2.8
CN0500900000000	05	009	Boone County, AR	1997	NA	14766	13938	828	5.6
CN0501100000000	05	011	Bradley County, AR	1997	NA	5013	4442	571	11.4
CN0501300000000	05	013	Calhoun County, AR	1997	NA	2326	2126	200	8.6
CN0501500000000	05	015	Carroll County, AR	1997	NA	11668	11003	665	5.7
CN0501700000000	05	017	Chicot County, AR	1997	NA	6389	5836	553	8.7
CN0501900000000	05	019	Clark County, AR	1997	NA	12045	11607	438	3.6
CN0502100000000	05	021	Clay County, AR	1997	NA	8197	7732	465	5.7
CN0502300000000	05	023	Cleburne County, AR	1997	NA	9365	8942	423	4.5
CN0502500000000	05	025	Cleveland County, AR	1997	NA	3992	3766	226	5.7
CN0502700000000	05	027	Columbia County, AR	1997	NA	11622	10757	865	7.4
CN0502900000000	05	029	Conway County, AR	1997	NA	9847	9355	492	5
CN0503100000000	05	031	Craighead County, AR	1997	NA	41411	39778	1633	3.9
CN0503300000000	05	033	Crawford County, AR	1997	NA	24031	22922	1109	4.6
CN0503500000000	05	035	Crittenden County, AR	1997	NA	22665	21543	1122	5
CN0503700000000	05	037	Cross County, AR	1997	NA	8613	8080	533	6.2
CN0503900000000	05	039	Dallas County, AR	1997	NA	3717	3447	270	7.3
CN0504100000000	05	041	Desha County, AR	1997	NA	7216	6563	653	9
CN0504300000000	05	043	Drew County, AR	1997	NA	10033	9194	839	8.4
CN0504500000000	05	045	Faulkner County, AR	1997	NA	41785	39704	2081	5
CN0504700000000	05	047	Franklin County, AR	1997	NA	8143	7856	287	3.5
CN0504900000000	05	049	Fulton County, AR	1997	NA	4352	4152	200	4.6
CN0505100000000	05	051	Garland County, AR	1997	NA	35961	34321	1640	4.6
CN0505300000000	05	053	Grant County, AR	1997	NA	7495	7139	356	4.7
CN0505500000000	05	055	Greene County, AR	1997	NA	17921	16939	982	5.5
CN0505700000000	05	057	Hempstead County, AR	1997	NA	11964	11058	906	7.6
CN0505900000000	05	059	Hot Spring County, AR	1997	NA	12314	11623	691	5.6
CN0506100000000	05	061	Howard County, AR	1997	NA	7141	6735	406	5.7
CN0506300000000	05	063	Independence County, AR	1997	NA	17095	16100	995	5.8
CN0506500000000	05	065	Izard County, AR	1997	NA	4154	3880	274	6.6
CN0506700000000	05	067	Jackson County, AR	1997	NA	7954	7104	850	10.7
CN0506900000000	05	069	Jefferson County, AR	1997	NA	37154	34116	3038	8.2
CN0507100000000	05	071	Johnson County, AR	1997	NA	10643	10203	440	4.1
CN0507300000000	05	073	Lafayette County, AR	1997	NA	3530	3283	247	7
CN0507500000000	05	075	Lawrence County, AR	1997	NA	7867	7330	537	6.8
CN0507700000000	05	077	Lee County, AR	1997	NA	4526	3976	550	12.2
CN0507900000000	05	079	Lincoln County, AR	1997	NA	5339	4966	373	7
CN0508100000000	05	081	Little River County, AR	1997	NA	5656	5205	451	8
CN0508300000000	05	083	Logan County, AR	1997	NA	10216	9717	499	4.9
CN0508500000000	05	085	Lonoke County, AR	1997	NA	25273	24432	841	3.3
CN0508700000000	05	087	Madison County, AR	1997	NA	6429	6174	255	4
CN0508900000000	05	089	Marion County, AR	1997	NA	6149	5905	244	4
CN0509100000000	05	091	Miller County, AR	1997	NA	17363	16508	855	4.9
CN0509300000000	05	093	Mississippi County, AR	1997	NA	27582	24792	2790	10.1
CN0509500000000	05	095	Monroe County, AR	1997	NA	4305	3944	361	8.4
CN0509700000000	05	097	Montgomery County, AR	1997	NA	4058	3904	154	3.8
CN0509900000000	05	099	Nevada County, AR	1997	NA	5175	4815	360	7
CN0510100000000	05	101	Newton County, AR	1997	NA	3048	2780	268	8.8
CN0510300000000	05	103	Ouachita County, AR	1997	NA	11960	10806	1154	9.6
CN0510500000000	05	105	Perry County, AR	1997	NA	3794	3525	269	7.1
CN0510700000000	05	107	Phillips County, AR	1997	NA	10256	9239	1017	9.9
CN0510900000000	05	109	Pike County, AR	1997	NA	5071	4800	271	5.3
CN0511100000000	05	111	Poinsett County, AR	1997	NA	10996	10292	704	6.4
CN0511300000000	05	113	Polk County, AR	1997	NA	9055	8630	425	4.7
CN0511500000000	05	115	Pope County, AR	1997	NA	26917	25679	1238	4.6
CN0511700000000	05	117	Prairie County, AR	1997	NA	3849	3503	346	9
CN0511900000000	05	119	Pulaski County, AR	1997	NA	194304	186631	7673	3.9
CN0512100000000	05	121	Randolph County, AR	1997	NA	7791	6947	844	10.8
CN0512300000000	05	123	St. Francis County, AR	1997	NA	12784	11485	1299	10.2
CN0512500000000	05	125	Saline County, AR	1997	NA	40880	39630	1250	3.1
CN0512700000000	05	127	Scott County, AR	1997	NA	4983	4837	146	2.9
CN0512900000000	05	129	Searcy County, AR	1997	NA	3030	2757	273	9
CN0513100000000	05	131	Sebastian County, AR	1997	NA	55995	53497	2498	4.5
CN0513300000000	05	133	Sevier County, AR	1997	NA	7008	6587	421	6
CN0513500000000	05	135	Sharp County, AR	1997	NA	6157	5764	393	6.4
CN0513700000000	05	137	Stone County, AR	1997	NA	4921	4665	256	5.2
CN0513900000000	05	139	Union County, AR	1997	NA	21162	19672	1490	7
CN0514100000000	05	141	Van Buren County, AR	1997	NA	6369	5895	474	7.4
CN0514300000000	05	143	Washington County, AR	1997	NA	75023	72611	2412	3.2
CN0514500000000	05	145	White County, AR	1997	NA	30621	28897	1724	5.6
CN0514700000000	05	147	Woodruff County, AR	1997	NA	4258	3897	361	8.5
CN0514900000000	05	149	Yell County, AR	1997	NA	9603	9199	404	4.2
CN0600100000000	06	001	Alameda County, CA	1997	NA	693332	662383	30949	4.5
CN0600300000000	06	003	Alpine County, CA	1997	NA	496	450	46	9.3
CN0600500000000	06	005	Amador County, CA	1997	NA	13191	12382	809	6.1
CN0600700000000	06	007	Butte County, CA	1997	NA	83854	76584	7270	8.7
CN0600900000000	06	009	Calaveras County, CA	1997	NA	14034	12759	1275	9.1
CN0601100000000	06	011	Colusa County, CA	1997	NA	9090	7374	1716	18.9
CN0601300000000	06	013	Contra Costa County, CA	1997	NA	469099	449450	19649	4.2
CN0601500000000	06	015	Del Norte County, CA	1997	NA	10157	9123	1034	10.2
CN0601700000000	06	017	El Dorado County, CA	1997	NA	75705	71543	4162	5.5
CN0601900000000	06	019	Fresno County, CA	1997	NA	371910	321722	50188	13.5
CN0602100000000	06	021	Glenn County, CA	1997	NA	10955	9486	1469	13.4
CN0602300000000	06	023	Humboldt County, CA	1997	NA	60333	55901	4432	7.3
CN0602500000000	06	025	Imperial County, CA	1997	NA	56108	41053	15055	26.8
CN0602700000000	06	027	Inyo County, CA	1997	NA	7284	6686	598	8.2
CN0602900000000	06	029	Kern County, CA	1997	NA	278070	243609	34461	12.4
CN0603100000000	06	031	Kings County, CA	1997	NA	43609	37845	5764	13.2
CN0603300000000	06	033	Lake County, CA	1997	NA	22996	20527	2469	10.7
CN0603500000000	06	035	Lassen County, CA	1997	NA	11645	10524	1121	9.6
CN0603700000000	06	037	Los Angeles County, CA	1997	NA	4420856	4116772	304084	6.9
CN0603900000000	06	039	Madera County, CA	1997	NA	52037	44999	7038	13.5
CN0604100000000	06	041	Marin County, CA	1997	NA	130842	127076	3766	2.9
CN0604300000000	06	043	Mariposa County, CA	1997	NA	6856	6166	690	10.1
CN0604500000000	06	045	Mendocino County, CA	1997	NA	42411	39007	3404	8
CN0604700000000	06	047	Merced County, CA	1997	NA	83243	70217	13026	15.6
CN0604900000000	06	049	Modoc County, CA	1997	NA	3905	3449	456	11.7
CN0605100000000	06	051	Mono County, CA	1997	NA	6060	5432	628	10.4
CN0605300000000	06	053	Monterey County, CA	1997	NA	181766	161873	19893	10.9
CN0605500000000	06	055	Napa County, CA	1997	NA	59156	56110	3046	5.1
CN0605700000000	06	057	Nevada County, CA	1997	NA	40767	38250	2517	6.2
CN0605900000000	06	059	Orange County, CA	1997	NA	1374084	1328708	45376	3.3
CN0606100000000	06	061	Placer County, CA	1997	NA	109772	104673	5099	4.6
CN0606300000000	06	063	Plumas County, CA	1997	NA	9842	8800	1042	10.6
CN0606500000000	06	065	Riverside County, CA	1997	NA	638087	589819	48268	7.6
CN0606700000000	06	067	Sacramento County, CA	1997	NA	550537	519895	30642	5.6
CN0606900000000	06	069	San Benito County, CA	1997	NA	26115	23203	2912	11.2
CN0607100000000	06	071	San Bernardino County, CA	1997	NA	704083	658842	45241	6.4
CN0607300000000	06	073	San Diego County, CA	1997	NA	1275071	1220537	54534	4.3
CN0607500000000	06	075	San Francisco County/city, CA	1997	NA	408365	391639	16726	4.1
CN0607700000000	06	077	San Joaquin County, CA	1997	NA	244436	218085	26351	10.8
CN0607900000000	06	079	San Luis Obispo County, CA	1997	NA	105351	100339	5012	4.8
CN0608100000000	06	081	San Mateo County, CA	1997	NA	384193	373781	10412	2.7
CN0608300000000	06	083	Santa Barbara County, CA	1997	NA	194103	184300	9803	5.1
CN0608500000000	06	085	Santa Clara County, CA	1997	NA	930075	901592	28483	3.1
CN0608700000000	06	087	Santa Cruz County, CA	1997	NA	140657	129593	11064	7.9
CN0608900000000	06	089	Shasta County, CA	1997	NA	72617	65934	6683	9.2
CN0609100000000	06	091	Sierra County, CA	1997	NA	1722	1542	180	10.5
CN0609300000000	06	093	Siskiyou County, CA	1997	NA	18529	16278	2251	12.1
CN0609500000000	06	095	Solano County, CA	1997	NA	177823	166217	11606	6.5
CN0609700000000	06	097	Sonoma County, CA	1997	NA	237722	228638	9084	3.8
CN0609900000000	06	099	Stanislaus County, CA	1997	NA	197783	171652	26131	13.2
CN0610100000000	06	101	Sutter County, CA	1997	NA	35293	29943	5350	15.2
CN0610300000000	06	103	Tehama County, CA	1997	NA	23995	21784	2211	9.2
CN0610500000000	06	105	Trinity County, CA	1997	NA	5150	4446	704	13.7
CN0610700000000	06	107	Tulare County, CA	1997	NA	160005	135409	24596	15.4
CN0610900000000	06	109	Tuolumne County, CA	1997	NA	19701	17971	1730	8.8
CN0611100000000	06	111	Ventura County, CA	1997	NA	378591	353526	25065	6.6
CN0611300000000	06	113	Yolo County, CA	1997	NA	85707	80622	5085	5.9
CN0611500000000	06	115	Yuba County, CA	1997	NA	20887	18118	2769	13.3
CN0800100000000	08	001	Adams County, CO	1997	NA	172650	166897	5753	3.3
CN0800300000000	08	003	Alamosa County, CO	1997	NA	8353	7904	449	5.4
CN0800500000000	08	005	Arapahoe County, CO	1997	NA	277214	270208	7006	2.5
CN0800700000000	08	007	Archuleta County, CO	1997	NA	4083	3865	218	5.3
CN0800900000000	08	009	Baca County, CO	1997	NA	2375	2335	40	1.7
CN0801100000000	08	011	Bent County, CO	1997	NA	2269	2202	67	3
CN0801300000000	08	013	Boulder County, CO	1997	NA	158573	153774	4799	3
CN0801400000000	08	014	Broomfield County/city, CO	1997	NA	18002	17601	401	2.2
CN0801500000000	08	015	Chaffee County, CO	1997	NA	7612	7328	284	3.7
CN0801700000000	08	017	Cheyenne County, CO	1997	NA	1315	1281	34	2.6
CN0801900000000	08	019	Clear Creek County, CO	1997	NA	5269	5086	183	3.5
CN0802100000000	08	021	Conejos County, CO	1997	NA	3795	3461	334	8.8
CN0802300000000	08	023	Costilla County, CO	1997	NA	1457	1227	230	15.8
CN0802500000000	08	025	Crowley County, CO	1997	NA	1324	1274	50	3.8
CN0802700000000	08	027	Custer County, CO	1997	NA	1817	1740	77	4.2
CN0802900000000	08	029	Delta County, CO	1997	NA	10672	10141	531	5
CN0803100000000	08	031	Denver County/city, CO	1997	NA	281852	270456	11396	4
CN0803300000000	08	033	Dolores County, CO	1997	NA	648	556	92	14.2
CN0803500000000	08	035	Douglas County, CO	1997	NA	76185	74907	1278	1.7
CN0803700000000	08	037	Eagle County, CO	1997	NA	19716	19153	563	2.9
CN0803900000000	08	039	Elbert County, CO	1997	NA	10144	9793	351	3.5
CN0804100000000	08	041	El Paso County, CO	1997	NA	252800	243074	9726	3.8
CN0804300000000	08	043	Fremont County, CO	1997	NA	17080	16381	699	4.1
CN0804500000000	08	045	Garfield County, CO	1997	NA	21610	20764	846	3.9
CN0804700000000	08	047	Gilpin County, CO	1997	NA	3186	3111	75	2.4
CN0804900000000	08	049	Grand County, CO	1997	NA	5776	5605	171	3
CN0805100000000	08	051	Gunnison County, CO	1997	NA	8002	7591	411	5.1
CN0805300000000	08	053	Hinsdale County, CO	1997	NA	611	598	13	2.1
CN0805500000000	08	055	Huerfano County, CO	1997	NA	3748	3546	202	5.4
CN0805700000000	08	057	Jackson County, CO	1997	NA	918	861	57	6.2
CN0805900000000	08	059	Jefferson County, CO	1997	NA	302505	294630	7875	2.6
CN0806100000000	08	061	Kiowa County, CO	1997	NA	881	866	15	1.7
CN0806300000000	08	063	Kit Carson County, CO	1997	NA	3582	3491	91	2.5
CN0806500000000	08	065	Lake County, CO	1997	NA	3240	3081	159	4.9
CN0806700000000	08	067	La Plata County, CO	1997	NA	24461	23311	1150	4.7
CN0806900000000	08	069	Larimer County, CO	1997	NA	137688	133031	4657	3.4
CN0807100000000	08	071	Las Animas County, CO	1997	NA	6547	6100	447	6.8
CN0807300000000	08	073	Lincoln County, CO	1997	NA	2647	2597	50	1.9
CN0807500000000	08	075	Logan County, CO	1997	NA	10025	9656	369	3.7
CN0807700000000	08	077	Mesa County, CO	1997	NA	57738	55069	2669	4.6
CN0807900000000	08	079	Mineral County, CO	1997	NA	422	403	19	4.5
CN0808100000000	08	081	Moffat County, CO	1997	NA	6682	6309	373	5.6
CN0808300000000	08	083	Montezuma County, CO	1997	NA	11453	10645	808	7.1
CN0808500000000	08	085	Montrose County, CO	1997	NA	15649	14759	890	5.7
CN0808700000000	08	087	Morgan County, CO	1997	NA	13414	12974	440	3.3
CN0808900000000	08	089	Otero County, CO	1997	NA	9161	8689	472	5.2
CN0809100000000	08	091	Ouray County, CO	1997	NA	1785	1694	91	5.1
CN0809300000000	08	093	Park County, CO	1997	NA	7688	7418	270	3.5
CN0809500000000	08	095	Phillips County, CO	1997	NA	2054	2015	39	1.9
CN0809700000000	08	097	Pitkin County, CO	1997	NA	9438	9048	390	4.1
CN0809900000000	08	099	Prowers County, CO	1997	NA	6868	6655	213	3.1
CN0810100000000	08	101	Pueblo County, CO	1997	NA	60667	57618	3049	5
CN0810300000000	08	103	Rio Blanco County, CO	1997	NA	3268	3134	134	4.1
CN0810500000000	08	105	Rio Grande County, CO	1997	NA	5282	4855	427	8.1
CN0810700000000	08	107	Routt County, CO	1997	NA	10774	10376	398	3.7
CN0810900000000	08	109	Saguache County, CO	1997	NA	2804	2569	235	8.4
CN0811100000000	08	111	San Juan County, CO	1997	NA	261	231	30	11.5
CN0811300000000	08	113	San Miguel County, CO	1997	NA	4368	4170	198	4.5
CN0811500000000	08	115	Sedgwick County, CO	1997	NA	1277	1245	32	2.5
CN0811700000000	08	117	Summit County, CO	1997	NA	12477	12195	282	2.3
CN0811900000000	08	119	Teller County, CO	1997	NA	13854	13286	568	4.1
CN0812100000000	08	121	Washington County, CO	1997	NA	2479	2403	76	3.1
CN0812300000000	08	123	Weld County, CO	1997	NA	82578	79175	3403	4.1
CN0812500000000	08	125	Yuma County, CO	1997	NA	4489	4387	102	2.3
CN0900100000000	09	001	Fairfield County, CT	1997	NA	454633	435484	19149	4.2
CN0900300000000	09	003	Hartford County, CT	1997	NA	428793	405239	23554	5.5
CN0900500000000	09	005	Litchfield County, CT	1997	NA	101806	97528	4278	4.2
CN0900700000000	09	007	Middlesex County, CT	1997	NA	83386	79399	3987	4.8
CN0900900000000	09	009	New Haven County, CT	1997	NA	420732	398016	22716	5.4
CN0901100000000	09	011	New London County, CT	1997	NA	135795	128318	7477	5.5
CN0901300000000	09	013	Tolland County, CT	1997	NA	70924	68132	2792	3.9
CN0901500000000	09	015	Windham County, CT	1997	NA	56475	52798	3677	6.5
CN1000100000000	10	001	Kent County, DE	1997	NA	67753	64727	3026	4.5
CN1000300000000	10	003	New Castle County, DE	1997	NA	250659	240894	9765	3.9
CN1000500000000	10	005	Sussex County, DE	1997	NA	69185	66522	2663	3.8
CN1100100000000	11	001	District of Columbia	1997	NA	282744	260105	22639	8
CN1200100000000	12	001	Alachua County, FL	1997	NA	105458	102360	3098	2.9
CN1200300000000	12	003	Baker County, FL	1997	NA	8655	8245	410	4.7
CN1200500000000	12	005	Bay County, FL	1997	NA	67530	62907	4623	6.8
CN1200700000000	12	007	Bradford County, FL	1997	NA	10113	9726	387	3.8
CN1200900000000	12	009	Brevard County, FL	1997	NA	210011	200080	9931	4.7
CN1201100000000	12	011	Broward County, FL	1997	NA	777558	738240	39318	5.1
CN1201300000000	12	013	Calhoun County, FL	1997	NA	5403	5101	302	5.6
CN1201500000000	12	015	Charlotte County, FL	1997	NA	46830	44884	1946	4.2
CN1201700000000	12	017	Citrus County, FL	1997	NA	36093	33950	2143	5.9
CN1201900000000	12	019	Clay County, FL	1997	NA	68756	66587	2169	3.2
CN1202100000000	12	021	Collier County, FL	1997	NA	90626	85883	4743	5.2
CN1202300000000	12	023	Columbia County, FL	1997	NA	25274	24072	1202	4.8
CN1202700000000	12	027	DeSoto County, FL	1997	NA	10103	9376	727	7.2
CN1202900000000	12	029	Dixie County, FL	1997	NA	3993	3691	302	7.6
CN1203100000000	12	031	Duval County, FL	1997	NA	385623	370392	15231	3.9
CN1203300000000	12	033	Escambia County, FL	1997	NA	123667	118259	5408	4.4
CN1203500000000	12	035	Flagler County, FL	1997	NA	16684	16133	551	3.3
CN1203700000000	12	037	Franklin County, FL	1997	NA	4613	4293	320	6.9
CN1203900000000	12	039	Gadsden County, FL	1997	NA	19799	18857	942	4.8
CN1204100000000	12	041	Gilchrist County, FL	1997	NA	4706	4508	198	4.2
CN1204300000000	12	043	Glades County, FL	1997	NA	4161	3801	360	8.7
CN1204500000000	12	045	Gulf County, FL	1997	NA	5886	5158	728	12.4
CN1204700000000	12	047	Hamilton County, FL	1997	NA	3543	3285	258	7.3
CN1204900000000	12	049	Hardee County, FL	1997	NA	11058	9602	1456	13.2
CN1205100000000	12	051	Hendry County, FL	1997	NA	17410	15050	2360	13.6
CN1205300000000	12	053	Hernando County, FL	1997	NA	46423	44524	1899	4.1
CN1205500000000	12	055	Highlands County, FL	1997	NA	28104	25687	2417	8.6
CN1205700000000	12	057	Hillsborough County, FL	1997	NA	534015	515515	18500	3.5
