LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN0505500000000	05	055	Greene County, AR	2019	NA	20065	19366	699	3.5
CN0505700000000	05	057	Hempstead County, AR	2019	NA	9951	9571	380	3.8
CN0505900000000	05	059	Hot Spring County, AR	2019	NA	14019	13509	510	3.6
CN0506100000000	05	061	Howard County, AR	2019	NA	5711	5525	186	3.3
CN0506300000000	05	063	Independence County, AR	2019	NA	16527	15868	659	4
CN0506500000000	05	065	Izard County, AR	2019	NA	4912	4643	269	5.5
CN0506700000000	05	067	Jackson County, AR	2019	NA	5840	5460	380	6.5
CN0506900000000	05	069	Jefferson County, AR	2019	NA	27740	26220	1520	5.5
CN0507100000000	05	071	Johnson County, AR	2019	NA	10278	9809	469	4.6
CN0507300000000	05	073	Lafayette County, AR	2019	NA	2466	2351	115	4.7
CN0507500000000	05	075	Lawrence County, AR	2019	NA	6817	6533	284	4.2
CN0507700000000	05	077	Lee County, AR	2019	NA	2833	2706	127	4.5
CN0507900000000	05	079	Lincoln County, AR	2019	NA	3950	3777	173	4.4
CN0508100000000	05	081	Little River County, AR	2019	NA	5518	5280	238	4.3
CN0508300000000	05	083	Logan County, AR	2019	NA	8583	8210	373	4.3
CN0508500000000	05	085	Lonoke County, AR	2019	NA	34468	33359	1109	3.2
CN0508700000000	05	087	Madison County, AR	2019	NA	7427	7238	189	2.5
CN0508900000000	05	089	Marion County, AR	2019	NA	6673	6406	267	4
CN0509100000000	05	091	Miller County, AR	2019	NA	19750	18941	809	4.1
CN0509300000000	05	093	Mississippi County, AR	2019	NA	17358	16467	891	5.1
CN0509500000000	05	095	Monroe County, AR	2019	NA	2761	2642	119	4.3
CN0509700000000	05	097	Montgomery County, AR	2019	NA	2970	2832	138	4.6
CN0509900000000	05	099	Nevada County, AR	2019	NA	3662	3517	145	4
CN0510100000000	05	101	Newton County, AR	2019	NA	3335	3218	117	3.5
CN0510300000000	05	103	Ouachita County, AR	2019	NA	9838	9330	508	5.2
CN0510500000000	05	105	Perry County, AR	2019	NA	4275	4100	175	4.1
CN0510700000000	05	107	Phillips County, AR	2019	NA	6379	5996	383	6
CN0510900000000	05	109	Pike County, AR	2019	NA	4250	4086	164	3.9
CN0511100000000	05	111	Poinsett County, AR	2019	NA	10279	9929	350	3.4
CN0511300000000	05	113	Polk County, AR	2019	NA	8121	7782	339	4.2
CN0511500000000	05	115	Pope County, AR	2019	NA	28869	27618	1251	4.3
CN0511700000000	05	117	Prairie County, AR	2019	NA	3586	3430	156	4.4
CN0511900000000	05	119	Pulaski County, AR	2019	NA	190248	183776	6472	3.4
CN0512100000000	05	121	Randolph County, AR	2019	NA	7301	7017	284	3.9
CN0512300000000	05	123	St. Francis County, AR	2019	NA	8197	7772	425	5.2
CN0512500000000	05	125	Saline County, AR	2019	NA	59114	57450	1664	2.8
CN0512700000000	05	127	Scott County, AR	2019	NA	4314	4167	147	3.4
CN0512900000000	05	129	Searcy County, AR	2019	NA	2914	2781	133	4.6
CN0513100000000	05	131	Sebastian County, AR	2019	NA	56698	54834	1864	3.3
CN0513300000000	05	133	Sevier County, AR	2019	NA	5513	5248	265	4.8
CN0513500000000	05	135	Sharp County, AR	2019	NA	5742	5457	285	5
CN0513700000000	05	137	Stone County, AR	2019	NA	4726	4503	223	4.7
CN0513900000000	05	139	Union County, AR	2019	NA	15847	15018	829	5.2
CN0514100000000	05	141	Van Buren County, AR	2019	NA	5741	5455	286	5
CN0514300000000	05	143	Washington County, AR	2019	NA	124967	121914	3053	2.4
CN0514500000000	05	145	White County, AR	2019	NA	33800	32281	1519	4.5
CN0514700000000	05	147	Woodruff County, AR	2019	NA	2773	2627	146	5.3
CN0514900000000	05	149	Yell County, AR	2019	NA	8417	8081	336	4
CN0600100000000	06	001	Alameda County, CA	2019	NA	844346	819675	24671	2.9
CN0600300000000	06	003	Alpine County, CA	2019	NA	551	523	28	5.1
CN0600500000000	06	005	Amador County, CA	2019	NA	14900	14328	572	3.8
CN0600700000000	06	007	Butte County, CA	2019	NA	99242	94162	5080	5.1
CN0600900000000	06	009	Calaveras County, CA	2019	NA	21428	20616	812	3.8
CN0601100000000	06	011	Colusa County, CA	2019	NA	10993	9586	1407	12.8
CN0601300000000	06	013	Contra Costa County, CA	2019	NA	561757	544496	17261	3.1
CN0601500000000	06	015	Del Norte County, CA	2019	NA	9674	9119	555	5.7
CN0601700000000	06	017	El Dorado County, CA	2019	NA	92022	88785	3237	3.5
CN0601900000000	06	019	Fresno County, CA	2019	NA	450760	418092	32668	7.2
CN0602100000000	06	021	Glenn County, CA	2019	NA	12997	12201	796	6.1
CN0602300000000	06	023	Humboldt County, CA	2019	NA	62507	60254	2253	3.6
CN0602500000000	06	025	Imperial County, CA	2019	NA	71411	58331	13080	18.3
CN0602700000000	06	027	Inyo County, CA	2019	NA	8760	8450	310	3.5
CN0602900000000	06	029	Kern County, CA	2019	NA	390999	360783	30216	7.7
CN0603100000000	06	031	Kings County, CA	2019	NA	57788	53222	4566	7.9
CN0603300000000	06	033	Lake County, CA	2019	NA	29158	27687	1471	5
CN0603500000000	06	035	Lassen County, CA	2019	NA	9869	9416	453	4.6
CN0603700000000	06	037	Los Angeles County, CA	2019	NA	5121584	4894296	227288	4.4
CN0603900000000	06	039	Madera County, CA	2019	NA	61945	57651	4294	6.9
CN0604100000000	06	041	Marin County, CA	2019	NA	139979	136786	3193	2.3
CN0604300000000	06	043	Mariposa County, CA	2019	NA	7612	7262	350	4.6
CN0604500000000	06	045	Mendocino County, CA	2019	NA	38934	37388	1546	4
CN0604700000000	06	047	Merced County, CA	2019	NA	116226	106866	9360	8.1
CN0604900000000	06	049	Modoc County, CA	2019	NA	3171	2947	224	7.1
CN0605100000000	06	051	Mono County, CA	2019	NA	8508	8195	313	3.7
CN0605300000000	06	053	Monterey County, CA	2019	NA	222516	208717	13799	6.2
CN0605500000000	06	055	Napa County, CA	2019	NA	74004	71900	2104	2.8
CN0605700000000	06	057	Nevada County, CA	2019	NA	48639	47022	1617	3.3
CN0605900000000	06	059	Orange County, CA	2019	NA	1623421	1578334	45087	2.8
CN0606100000000	06	061	Placer County, CA	2019	NA	187932	182093	5839	3.1
CN0606300000000	06	063	Plumas County, CA	2019	NA	7903	7296	607	7.7
CN0606500000000	06	065	Riverside County, CA	2019	NA	1104035	1057884	46151	4.2
CN0606700000000	06	067	Sacramento County, CA	2019	NA	712394	686298	26096	3.7
CN0606900000000	06	069	San Benito County, CA	2019	NA	31432	29845	1587	5
CN0607100000000	06	071	San Bernardino County, CA	2019	NA	967719	930709	37010	3.8
CN0607300000000	06	073	San Diego County, CA	2019	NA	1590591	1539948	50643	3.2
CN0607500000000	06	075	San Francisco County/city, CA	2019	NA	583186	570412	12774	2.2
CN0607700000000	06	077	San Joaquin County, CA	2019	NA	327077	307854	19223	5.9
CN0607900000000	06	079	San Luis Obispo County, CA	2019	NA	140931	136914	4017	2.9
CN0608100000000	06	081	San Mateo County, CA	2019	NA	460044	450647	9397	2
CN0608300000000	06	083	Santa Barbara County, CA	2019	NA	217882	209843	8039	3.7
CN0608500000000	06	085	Santa Clara County, CA	2019	NA	1053723	1027527	26196	2.5
CN0608700000000	06	087	Santa Cruz County, CA	2019	NA	142277	135530	6747	4.7
CN0608900000000	06	089	Shasta County, CA	2019	NA	74353	70878	3475	4.7
CN0609100000000	06	091	Sierra County, CA	2019	NA	1326	1255	71	5.4
CN0609300000000	06	093	Siskiyou County, CA	2019	NA	17227	16109	1118	6.5
CN0609500000000	06	095	Solano County, CA	2019	NA	209527	201672	7855	3.7
CN0609700000000	06	097	Sonoma County, CA	2019	NA	259394	252428	6966	2.7
CN0609900000000	06	099	Stanislaus County, CA	2019	NA	243454	228753	14701	6
CN0610100000000	06	101	Sutter County, CA	2019	NA	45785	42440	3345	7.3
CN0610300000000	06	103	Tehama County, CA	2019	NA	25650	24228	1422	5.5
CN0610500000000	06	105	Trinity County, CA	2019	NA	4693	4436	257	5.5
CN0610700000000	06	107	Tulare County, CA	2019	NA	203980	184353	19627	9.6
CN0610900000000	06	109	Tuolumne County, CA	2019	NA	21317	20366	951	4.5
CN0611100000000	06	111	Ventura County, CA	2019	NA	423390	408169	15221	3.6
CN0611300000000	06	113	Yolo County, CA	2019	NA	108658	104220	4438	4.1
CN0611500000000	06	115	Yuba County, CA	2019	NA	29997	28182	1815	6.1
CN0800100000000	08	001	Adams County, CO	2019	NA	275440	267375	8065	2.9
CN0800300000000	08	003	Alamosa County, CO	2019	NA	8726	8413	313	3.6
CN0800500000000	08	005	Arapahoe County, CO	2019	NA	368504	358574	9930	2.7
CN0800700000000	08	007	Archuleta County, CO	2019	NA	6937	6717	220	3.2
CN0800900000000	08	009	Baca County, CO	2019	NA	2175	2138	37	1.7
CN0801100000000	08	011	Bent County, CO	2019	NA	1919	1863	56	2.9
CN0801300000000	08	013	Boulder County, CO	2019	NA	196991	192351	4640	2.4
CN0801400000000	08	014	Broomfield County/city, CO	2019	NA	40520	39528	992	2.4
CN0801500000000	08	015	Chaffee County, CO	2019	NA	9871	9636	235	2.4
CN0801700000000	08	017	Cheyenne County, CO	2019	NA	1173	1154	19	1.6
CN0801900000000	08	019	Clear Creek County, CO	2019	NA	6110	5960	150	2.5
CN0802100000000	08	021	Conejos County, CO	2019	NA	4165	4013	152	3.6
CN0802300000000	08	023	Costilla County, CO	2019	NA	1888	1814	74	3.9
CN0802500000000	08	025	Crowley County, CO	2019	NA	1525	1460	65	4.3
CN0802700000000	08	027	Custer County, CO	2019	NA	2088	2025	63	3
CN0802900000000	08	029	Delta County, CO	2019	NA	14519	14035	484	3.3
CN0803100000000	08	031	Denver County/city, CO	2019	NA	421322	409974	11348	2.7
CN0803300000000	08	033	Dolores County, CO	2019	NA	1164	1129	35	3
CN0803500000000	08	035	Douglas County, CO	2019	NA	196248	191586	4662	2.4
CN0803700000000	08	037	Eagle County, CO	2019	NA	37073	36241	832	2.2
CN0803900000000	08	039	Elbert County, CO	2019	NA	15344	15009	335	2.2
CN0804100000000	08	041	El Paso County, CO	2019	NA	342735	331453	11282	3.3
CN0804300000000	08	043	Fremont County, CO	2019	NA	15251	14548	703	4.6
CN0804500000000	08	045	Garfield County, CO	2019	NA	32910	32021	889	2.7
CN0804700000000	08	047	Gilpin County, CO	2019	NA	3820	3732	88	2.3
CN0804900000000	08	049	Grand County, CO	2019	NA	9978	9765	213	2.1
CN0805100000000	08	051	Gunnison County, CO	2019	NA	11594	11346	248	2.1
CN0805300000000	08	053	Hinsdale County, CO	2019	NA	438	422	16	3.7
CN0805500000000	08	055	Huerfano County, CO	2019	NA	2542	2396	146	5.7
CN0805700000000	08	057	Jackson County, CO	2019	NA	1003	980	23	2.3
CN0805900000000	08	059	Jefferson County, CO	2019	NA	338722	330124	8598	2.5
CN0806100000000	08	061	Kiowa County, CO	2019	NA	965	950	15	1.6
CN0806300000000	08	063	Kit Carson County, CO	2019	NA	4365	4292	73	1.7
CN0806500000000	08	065	Lake County, CO	2019	NA	4994	4878	116	2.3
CN0806700000000	08	067	La Plata County, CO	2019	NA	32305	31495	810	2.5
CN0806900000000	08	069	Larimer County, CO	2019	NA	206483	201624	4859	2.4
CN0807100000000	08	071	Las Animas County, CO	2019	NA	6635	6377	258	3.9
CN0807300000000	08	073	Lincoln County, CO	2019	NA	2431	2375	56	2.3
CN0807500000000	08	075	Logan County, CO	2019	NA	11167	10904	263	2.4
CN0807700000000	08	077	Mesa County, CO	2019	NA	76614	73986	2628	3.4
CN0807900000000	08	079	Mineral County, CO	2019	NA	533	521	12	2.3
CN0808100000000	08	081	Moffat County, CO	2019	NA	7450	7195	255	3.4
CN0808300000000	08	083	Montezuma County, CO	2019	NA	13038	12486	552	4.2
CN0808500000000	08	085	Montrose County, CO	2019	NA	22010	21327	683	3.1
CN0808700000000	08	087	Morgan County, CO	2019	NA	16582	16146	436	2.6
CN0808900000000	08	089	Otero County, CO	2019	NA	8495	8150	345	4.1
CN0809100000000	08	091	Ouray County, CO	2019	NA	2454	2383	71	2.9
CN0809300000000	08	093	Park County, CO	2019	NA	11292	11010	282	2.5
CN0809500000000	08	095	Phillips County, CO	2019	NA	2631	2589	42	1.6
CN0809700000000	08	097	Pitkin County, CO	2019	NA	11395	11041	354	3.1
CN0809900000000	08	099	Prowers County, CO	2019	NA	6408	6240	168	2.6
CN0810100000000	08	101	Pueblo County, CO	2019	NA	76276	73147	3129	4.1
CN0810300000000	08	103	Rio Blanco County, CO	2019	NA	3019	2908	111	3.7
CN0810500000000	08	105	Rio Grande County, CO	2019	NA	5506	5280	226	4.1
CN0810700000000	08	107	Routt County, CO	2019	NA	16491	16132	359	2.2
CN0810900000000	08	109	Saguache County, CO	2019	NA	3606	3462	144	4
CN0811100000000	08	111	San Juan County, CO	2019	NA	570	553	17	3
CN0811300000000	08	113	San Miguel County, CO	2019	NA	5900	5737	163	2.8
CN0811500000000	08	115	Sedgwick County, CO	2019	NA	1231	1206	25	2
CN0811700000000	08	117	Summit County, CO	2019	NA	23179	22760	419	1.8
CN0811900000000	08	119	Teller County, CO	2019	NA	12821	12425	396	3.1
CN0812100000000	08	121	Washington County, CO	2019	NA	3000	2941	59	2
CN0812300000000	08	123	Weld County, CO	2019	NA	170001	165670	4331	2.5
CN0812500000000	08	125	Yuma County, CO	2019	NA	6224	6126	98	1.6
CN0900100000000	09	001	Fairfield County, CT	2019	NA	481023	463547	17476	3.6
CN0900300000000	09	003	Hartford County, CT	2019	NA	483303	464533	18770	3.9
CN0900500000000	09	005	Litchfield County, CT	2019	NA	105182	101543	3639	3.5
CN0900700000000	09	007	Middlesex County, CT	2019	NA	93696	90703	2993	3.2
CN0900900000000	09	009	New Haven County, CT	2019	NA	461613	443514	18099	3.9
CN0901100000000	09	011	New London County, CT	2019	NA	137386	132423	4963	3.6
CN0901300000000	09	013	Tolland County, CT	2019	NA	87047	84207	2840	3.3
CN0901500000000	09	015	Windham County, CT	2019	NA	64281	61697	2584	4
CN1000100000000	10	001	Kent County, DE	2019	NA	79411	76097	3314	4.2
CN1000300000000	10	003	New Castle County, DE	2019	NA	300148	289100	11048	3.7
CN1000500000000	10	005	Sussex County, DE	2019	NA	107706	103648	4058	3.8
CN1100100000000	11	001	District of Columbia	2019	NA	409969	387482	22487	5.5
CN1200100000000	12	001	Alachua County, FL	2019	NA	139217	135112	4105	2.9
CN1200300000000	12	003	Baker County, FL	2019	NA	11852	11484	368	3.1
CN1200500000000	12	005	Bay County, FL	2019	NA	84235	80980	3255	3.9
CN1200700000000	12	007	Bradford County, FL	2019	NA	11062	10715	347	3.1
CN1200900000000	12	009	Brevard County, FL	2019	NA	284087	275025	9062	3.2
CN1201100000000	12	011	Broward County, FL	2019	NA	1040519	1008813	31706	3
CN1201300000000	12	013	Calhoun County, FL	2019	NA	4819	4622	197	4.1
CN1201500000000	12	015	Charlotte County, FL	2019	NA	71865	69239	2626	3.7
CN1201700000000	12	017	Citrus County, FL	2019	NA	47377	45096	2281	4.8
CN1201900000000	12	019	Clay County, FL	2019	NA	107718	104467	3251	3
CN1202100000000	12	021	Collier County, FL	2019	NA	180626	175040	5586	3.1
CN1202300000000	12	023	Columbia County, FL	2019	NA	29797	28831	966	3.2
CN1202700000000	12	027	DeSoto County, FL	2019	NA	14185	13686	499	3.5
CN1202900000000	12	029	Dixie County, FL	2019	NA	5828	5606	222	3.8
CN1203100000000	12	031	Duval County, FL	2019	NA	491946	475890	16056	3.3
CN1203300000000	12	033	Escambia County, FL	2019	NA	145919	141253	4666	3.2
CN1203500000000	12	035	Flagler County, FL	2019	NA	47030	45235	1795	3.8
CN1203700000000	12	037	Franklin County, FL	2019	NA	4650	4486	164	3.5
CN1203900000000	12	039	Gadsden County, FL	2019	NA	18833	18061	772	4.1
CN1204100000000	12	041	Gilchrist County, FL	2019	NA	7145	6900	245	3.4
CN1204300000000	12	043	Glades County, FL	2019	NA	5384	5173	211	3.9
CN1204500000000	12	045	Gulf County, FL	2019	NA	5772	5495	277	4.8
CN1204700000000	12	047	Hamilton County, FL	2019	NA	4340	4162	178	4.1
CN1204900000000	12	049	Hardee County, FL	2019	NA	8502	8074	428	5
CN1205100000000	12	051	Hendry County, FL	2019	NA	15587	14680	907	5.8
CN1205300000000	12	053	Hernando County, FL	2019	NA	71923	68906	3017	4.2
CN1205500000000	12	055	Highlands County, FL	2019	NA	36094	34452	1642	4.5
