LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN0224000000000	02	240	Southeast Fairbanks Census Area, AK	2017	NA	2927	2629	298	10.2
CN0226100000000	02	261	Valdez-Cordova Census Area, AK	2017	NA	4856	4484	372	7.7
CN0227500000000	02	275	Wrangell Borough/city, AK	2017	NA	1045	966	79	7.6
CN0228200000000	02	282	Yakutat Borough/city, AK	2017	NA	232	211	21	9.1
CN0229000000000	02	290	Yukon-Koyukuk Census Area, AK	2017	NA	2466	2034	432	17.5
CN0400100000000	04	001	Apache County, AZ	2017	NA	20361	18274	2087	10.2
CN0400300000000	04	003	Cochise County, AZ	2017	NA	49327	46592	2735	5.5
CN0400500000000	04	005	Coconino County, AZ	2017	NA	75401	71251	4150	5.5
CN0400700000000	04	007	Gila County, AZ	2017	NA	21306	20025	1281	6
CN0400900000000	04	009	Graham County, AZ	2017	NA	14358	13581	777	5.4
CN0401100000000	04	011	Greenlee County, AZ	2017	NA	3983	3784	199	5
CN0401200000000	04	012	La Paz County, AZ	2017	NA	8681	8216	465	5.4
CN0401300000000	04	013	Maricopa County, AZ	2017	NA	2141365	2052091	89274	4.2
CN0401500000000	04	015	Mohave County, AZ	2017	NA	82349	77541	4808	5.8
CN0401700000000	04	017	Navajo County, AZ	2017	NA	40684	37591	3093	7.6
CN0401900000000	04	019	Pima County, AZ	2017	NA	475935	454630	21305	4.5
CN0402100000000	04	021	Pinal County, AZ	2017	NA	171474	162883	8591	5
CN0402300000000	04	023	Santa Cruz County, AZ	2017	NA	19051	17255	1796	9.4
CN0402500000000	04	025	Yavapai County, AZ	2017	NA	101851	97269	4582	4.5
CN0402700000000	04	027	Yuma County, AZ	2017	NA	95437	79266	16171	16.9
CN0500100000000	05	001	Arkansas County, AR	2017	NA	8960	8669	291	3.2
CN0500300000000	05	003	Ashley County, AR	2017	NA	7857	7420	437	5.6
CN0500500000000	05	005	Baxter County, AR	2017	NA	16350	15655	695	4.3
CN0500700000000	05	007	Benton County, AR	2017	NA	132347	128439	3908	3
CN0500900000000	05	009	Boone County, AR	2017	NA	15782	15242	540	3.4
CN0501100000000	05	011	Bradley County, AR	2017	NA	4454	4250	204	4.6
CN0501300000000	05	013	Calhoun County, AR	2017	NA	2408	2315	93	3.9
CN0501500000000	05	015	Carroll County, AR	2017	NA	12979	12548	431	3.3
CN0501700000000	05	017	Chicot County, AR	2017	NA	3462	3237	225	6.5
CN0501900000000	05	019	Clark County, AR	2017	NA	9566	9194	372	3.9
CN0502100000000	05	021	Clay County, AR	2017	NA	5876	5611	265	4.5
CN0502300000000	05	023	Cleburne County, AR	2017	NA	9276	8821	455	4.9
CN0502500000000	05	025	Cleveland County, AR	2017	NA	3324	3180	144	4.3
CN0502700000000	05	027	Columbia County, AR	2017	NA	9069	8612	457	5
CN0502900000000	05	029	Conway County, AR	2017	NA	8222	7830	392	4.8
CN0503100000000	05	031	Craighead County, AR	2017	NA	53541	51936	1605	3
CN0503300000000	05	033	Crawford County, AR	2017	NA	26904	25958	946	3.5
CN0503500000000	05	035	Crittenden County, AR	2017	NA	21357	20427	930	4.4
CN0503700000000	05	037	Cross County, AR	2017	NA	7648	7342	306	4
CN0503900000000	05	039	Dallas County, AR	2017	NA	2916	2788	128	4.4
CN0504100000000	05	041	Desha County, AR	2017	NA	5442	5181	261	4.8
CN0504300000000	05	043	Drew County, AR	2017	NA	7953	7550	403	5.1
CN0504500000000	05	045	Faulkner County, AR	2017	NA	61295	59256	2039	3.3
CN0504700000000	05	047	Franklin County, AR	2017	NA	7395	7135	260	3.5
CN0504900000000	05	049	Fulton County, AR	2017	NA	4713	4515	198	4.2
CN0505100000000	05	051	Garland County, AR	2017	NA	40296	38671	1625	4
CN0505300000000	05	053	Grant County, AR	2017	NA	8317	8049	268	3.2
CN0505500000000	05	055	Greene County, AR	2017	NA	19701	18977	724	3.7
CN0505700000000	05	057	Hempstead County, AR	2017	NA	9886	9546	340	3.4
CN0505900000000	05	059	Hot Spring County, AR	2017	NA	14106	13585	521	3.7
CN0506100000000	05	061	Howard County, AR	2017	NA	5982	5802	180	3
CN0506300000000	05	063	Independence County, AR	2017	NA	16126	15443	683	4.2
CN0506500000000	05	065	Izard County, AR	2017	NA	4875	4606	269	5.5
CN0506700000000	05	067	Jackson County, AR	2017	NA	5874	5530	344	5.9
CN0506900000000	05	069	Jefferson County, AR	2017	NA	27970	26522	1448	5.2
CN0507100000000	05	071	Johnson County, AR	2017	NA	10566	10115	451	4.3
CN0507300000000	05	073	Lafayette County, AR	2017	NA	2537	2409	128	5
CN0507500000000	05	075	Lawrence County, AR	2017	NA	6850	6593	257	3.8
CN0507700000000	05	077	Lee County, AR	2017	NA	2965	2823	142	4.8
CN0507900000000	05	079	Lincoln County, AR	2017	NA	4048	3880	168	4.2
CN0508100000000	05	081	Little River County, AR	2017	NA	5493	5228	265	4.8
CN0508300000000	05	083	Logan County, AR	2017	NA	8888	8548	340	3.8
CN0508500000000	05	085	Lonoke County, AR	2017	NA	33815	32711	1104	3.3
CN0508700000000	05	087	Madison County, AR	2017	NA	7363	7153	210	2.9
CN0508900000000	05	089	Marion County, AR	2017	NA	6473	6218	255	3.9
CN0509100000000	05	091	Miller County, AR	2017	NA	19740	18884	856	4.3
CN0509300000000	05	093	Mississippi County, AR	2017	NA	17764	16710	1054	5.9
CN0509500000000	05	095	Monroe County, AR	2017	NA	2796	2677	119	4.3
CN0509700000000	05	097	Montgomery County, AR	2017	NA	3088	2941	147	4.8
CN0509900000000	05	099	Nevada County, AR	2017	NA	3600	3473	127	3.5
CN0510100000000	05	101	Newton County, AR	2017	NA	3319	3199	120	3.6
CN0510300000000	05	103	Ouachita County, AR	2017	NA	9714	9270	444	4.6
CN0510500000000	05	105	Perry County, AR	2017	NA	4241	4066	175	4.1
CN0510700000000	05	107	Phillips County, AR	2017	NA	6525	6148	377	5.8
CN0510900000000	05	109	Pike County, AR	2017	NA	4290	4118	172	4
CN0511100000000	05	111	Poinsett County, AR	2017	NA	10247	9822	425	4.1
CN0511300000000	05	113	Polk County, AR	2017	NA	8020	7661	359	4.5
CN0511500000000	05	115	Pope County, AR	2017	NA	29065	27775	1290	4.4
CN0511700000000	05	117	Prairie County, AR	2017	NA	3693	3542	151	4.1
CN0511900000000	05	119	Pulaski County, AR	2017	NA	188293	181884	6409	3.4
CN0512100000000	05	121	Randolph County, AR	2017	NA	6916	6629	287	4.1
CN0512300000000	05	123	St. Francis County, AR	2017	NA	8353	7933	420	5
CN0512500000000	05	125	Saline County, AR	2017	NA	57432	55701	1731	3
CN0512700000000	05	127	Scott County, AR	2017	NA	4430	4277	153	3.5
CN0512900000000	05	129	Searcy County, AR	2017	NA	2933	2797	136	4.6
CN0513100000000	05	131	Sebastian County, AR	2017	NA	57164	55104	2060	3.6
CN0513300000000	05	133	Sevier County, AR	2017	NA	5659	5404	255	4.5
CN0513500000000	05	135	Sharp County, AR	2017	NA	5954	5656	298	5
CN0513700000000	05	137	Stone County, AR	2017	NA	4788	4560	228	4.8
CN0513900000000	05	139	Union County, AR	2017	NA	16079	15232	847	5.3
CN0514100000000	05	141	Van Buren County, AR	2017	NA	6034	5705	329	5.5
CN0514300000000	05	143	Washington County, AR	2017	NA	120584	117465	3119	2.6
CN0514500000000	05	145	White County, AR	2017	NA	33599	32074	1525	4.5
CN0514700000000	05	147	Woodruff County, AR	2017	NA	2922	2781	141	4.8
CN0514900000000	05	149	Yell County, AR	2017	NA	8551	8207	344	4
CN0600100000000	06	001	Alameda County, CA	2017	NA	839215	808382	30833	3.7
CN0600300000000	06	003	Alpine County, CA	2017	NA	548	515	33	6
CN0600500000000	06	005	Amador County, CA	2017	NA	14710	13980	730	5
CN0600700000000	06	007	Butte County, CA	2017	NA	102114	96209	5905	5.8
CN0600900000000	06	009	Calaveras County, CA	2017	NA	21040	20046	994	4.7
CN0601100000000	06	011	Colusa County, CA	2017	NA	10820	9282	1538	14.2
CN0601300000000	06	013	Contra Costa County, CA	2017	NA	558591	537156	21435	3.8
CN0601500000000	06	015	Del Norte County, CA	2017	NA	9707	9083	624	6.4
CN0601700000000	06	017	El Dorado County, CA	2017	NA	89824	85902	3922	4.4
CN0601900000000	06	019	Fresno County, CA	2017	NA	444862	406912	37950	8.5
CN0602100000000	06	021	Glenn County, CA	2017	NA	12816	11859	957	7.5
CN0602300000000	06	023	Humboldt County, CA	2017	NA	62559	59937	2622	4.2
CN0602500000000	06	025	Imperial County, CA	2017	NA	72060	57977	14083	19.5
CN0602700000000	06	027	Inyo County, CA	2017	NA	8615	8239	376	4.4
CN0602900000000	06	029	Kern County, CA	2017	NA	384402	349050	35352	9.2
CN0603100000000	06	031	Kings County, CA	2017	NA	57315	52216	5099	8.9
CN0603300000000	06	033	Lake County, CA	2017	NA	29336	27642	1694	5.8
CN0603500000000	06	035	Lassen County, CA	2017	NA	10037	9484	553	5.5
CN0603700000000	06	037	Los Angeles County, CA	2017	NA	5084014	4841864	242150	4.8
CN0603900000000	06	039	Madera County, CA	2017	NA	60966	56021	4945	8.1
CN0604100000000	06	041	Marin County, CA	2017	NA	139822	135799	4023	2.9
CN0604300000000	06	043	Mariposa County, CA	2017	NA	7662	7215	447	5.8
CN0604500000000	06	045	Mendocino County, CA	2017	NA	39584	37796	1788	4.5
CN0604700000000	06	047	Merced County, CA	2017	NA	115306	104497	10809	9.4
CN0604900000000	06	049	Modoc County, CA	2017	NA	3196	2937	259	8.1
CN0605100000000	06	051	Mono County, CA	2017	NA	8496	8119	377	4.4
CN0605300000000	06	053	Monterey County, CA	2017	NA	219706	203958	15748	7.2
CN0605500000000	06	055	Napa County, CA	2017	NA	73332	70661	2671	3.6
CN0605700000000	06	057	Nevada County, CA	2017	NA	48349	46362	1987	4.1
CN0605900000000	06	059	Orange County, CA	2017	NA	1607793	1551463	56330	3.5
CN0606100000000	06	061	Placer County, CA	2017	NA	181460	174454	7006	3.9
CN0606300000000	06	063	Plumas County, CA	2017	NA	7770	7081	689	8.9
CN0606500000000	06	065	Riverside County, CA	2017	NA	1072154	1015843	56311	5.3
CN0606700000000	06	067	Sacramento County, CA	2017	NA	697323	664782	32541	4.7
CN0606900000000	06	069	San Benito County, CA	2017	NA	30622	28857	1765	5.8
CN0607100000000	06	071	San Bernardino County, CA	2017	NA	943144	896687	46457	4.9
CN0607300000000	06	073	San Diego County, CA	2017	NA	1572801	1509574	63227	4
CN0607500000000	06	075	San Francisco County/city, CA	2017	NA	563815	547308	16507	2.9
CN0607700000000	06	077	San Joaquin County, CA	2017	NA	323289	300683	22606	7
CN0607900000000	06	079	San Luis Obispo County, CA	2017	NA	140434	135385	5049	3.6
CN0608100000000	06	081	San Mateo County, CA	2017	NA	445523	433416	12107	2.7
CN0608300000000	06	083	Santa Barbara County, CA	2017	NA	215214	205471	9743	4.5
CN0608500000000	06	085	Santa Clara County, CA	2017	NA	1038698	1005277	33421	3.2
CN0608700000000	06	087	Santa Cruz County, CA	2017	NA	142762	134637	8125	5.7
CN0608900000000	06	089	Shasta County, CA	2017	NA	73996	69705	4291	5.8
CN0609100000000	06	091	Sierra County, CA	2017	NA	1290	1206	84	6.5
CN0609300000000	06	093	Siskiyou County, CA	2017	NA	17803	16511	1292	7.3
CN0609500000000	06	095	Solano County, CA	2017	NA	208199	198274	9925	4.8
CN0609700000000	06	097	Sonoma County, CA	2017	NA	260114	251331	8783	3.4
CN0609900000000	06	099	Stanislaus County, CA	2017	NA	242212	224091	18121	7.5
CN0610100000000	06	101	Sutter County, CA	2017	NA	45005	41094	3911	8.7
CN0610300000000	06	103	Tehama County, CA	2017	NA	25539	23914	1625	6.4
CN0610500000000	06	105	Trinity County, CA	2017	NA	4809	4511	298	6.2
CN0610700000000	06	107	Tulare County, CA	2017	NA	204616	183249	21367	10.4
CN0610900000000	06	109	Tuolumne County, CA	2017	NA	21393	20240	1153	5.4
CN0611100000000	06	111	Ventura County, CA	2017	NA	424156	405104	19052	4.5
CN0611300000000	06	113	Yolo County, CA	2017	NA	106684	101244	5440	5.1
CN0611500000000	06	115	Yuba County, CA	2017	NA	28747	26612	2135	7.4
CN0800100000000	08	001	Adams County, CO	2017	NA	260525	252646	7879	3
CN0800300000000	08	003	Alamosa County, CO	2017	NA	8132	7855	277	3.4
CN0800500000000	08	005	Arapahoe County, CO	2017	NA	350170	340529	9641	2.8
CN0800700000000	08	007	Archuleta County, CO	2017	NA	6611	6412	199	3
CN0800900000000	08	009	Baca County, CO	2017	NA	2119	2085	34	1.6
CN0801100000000	08	011	Bent County, CO	2017	NA	1923	1870	53	2.8
CN0801300000000	08	013	Boulder County, CO	2017	NA	186420	181964	4456	2.4
CN0801400000000	08	014	Broomfield County/city, CO	2017	NA	38501	37505	996	2.6
CN0801500000000	08	015	Chaffee County, CO	2017	NA	9295	9079	216	2.3
CN0801700000000	08	017	Cheyenne County, CO	2017	NA	1132	1112	20	1.8
CN0801900000000	08	019	Clear Creek County, CO	2017	NA	5863	5712	151	2.6
CN0802100000000	08	021	Conejos County, CO	2017	NA	3921	3759	162	4.1
CN0802300000000	08	023	Costilla County, CO	2017	NA	1821	1757	64	3.5
CN0802500000000	08	025	Crowley County, CO	2017	NA	1469	1424	45	3.1
CN0802700000000	08	027	Custer County, CO	2017	NA	2031	1970	61	3
CN0802900000000	08	029	Delta County, CO	2017	NA	14271	13721	550	3.9
CN0803100000000	08	031	Denver County/city, CO	2017	NA	398590	387741	10849	2.7
CN0803300000000	08	033	Dolores County, CO	2017	NA	1128	1095	33	2.9
CN0803500000000	08	035	Douglas County, CO	2017	NA	184585	180221	4364	2.4
CN0803700000000	08	037	Eagle County, CO	2017	NA	34772	33970	802	2.3
CN0803900000000	08	039	Elbert County, CO	2017	NA	14379	14033	346	2.4
CN0804100000000	08	041	El Paso County, CO	2017	NA	325388	314855	10533	3.2
CN0804300000000	08	043	Fremont County, CO	2017	NA	14949	14314	635	4.2
CN0804500000000	08	045	Garfield County, CO	2017	NA	31499	30597	902	2.9
CN0804700000000	08	047	Gilpin County, CO	2017	NA	3597	3525	72	2
CN0804900000000	08	049	Grand County, CO	2017	NA	9532	9319	213	2.2
CN0805100000000	08	051	Gunnison County, CO	2017	NA	10678	10463	215	2
CN0805300000000	08	053	Hinsdale County, CO	2017	NA	473	462	11	2.3
CN0805500000000	08	055	Huerfano County, CO	2017	NA	2550	2404	146	5.7
CN0805700000000	08	057	Jackson County, CO	2017	NA	959	942	17	1.8
CN0805900000000	08	059	Jefferson County, CO	2017	NA	322789	314385	8404	2.6
CN0806100000000	08	061	Kiowa County, CO	2017	NA	922	906	16	1.7
CN0806300000000	08	063	Kit Carson County, CO	2017	NA	4375	4301	74	1.7
CN0806500000000	08	065	Lake County, CO	2017	NA	4707	4607	100	2.1
CN0806700000000	08	067	La Plata County, CO	2017	NA	31386	30626	760	2.4
CN0806900000000	08	069	Larimer County, CO	2017	NA	194947	190257	4690	2.4
CN0807100000000	08	071	Las Animas County, CO	2017	NA	6253	6004	249	4
CN0807300000000	08	073	Lincoln County, CO	2017	NA	2376	2327	49	2.1
CN0807500000000	08	075	Logan County, CO	2017	NA	11091	10833	258	2.3
CN0807700000000	08	077	Mesa County, CO	2017	NA	73596	70704	2892	3.9
CN0807900000000	08	079	Mineral County, CO	2017	NA	464	455	9	1.9
CN0808100000000	08	081	Moffat County, CO	2017	NA	7319	7077	242	3.3
CN0808300000000	08	083	Montezuma County, CO	2017	NA	12836	12332	504	3.9
CN0808500000000	08	085	Montrose County, CO	2017	NA	20790	20110	680	3.3
CN0808700000000	08	087	Morgan County, CO	2017	NA	15560	15186	374	2.4
CN0808900000000	08	089	Otero County, CO	2017	NA	8263	7924	339	4.1
CN0809100000000	08	091	Ouray County, CO	2017	NA	2259	2195	64	2.8
CN0809300000000	08	093	Park County, CO	2017	NA	10451	10206	245	2.3
CN0809500000000	08	095	Phillips County, CO	2017	NA	2570	2529	41	1.6
CN0809700000000	08	097	Pitkin County, CO	2017	NA	10974	10639	335	3.1
CN0809900000000	08	099	Prowers County, CO	2017	NA	6188	6028	160	2.6
CN0810100000000	08	101	Pueblo County, CO	2017	NA	74672	71495	3177	4.3
CN0810300000000	08	103	Rio Blanco County, CO	2017	NA	2782	2674	108	3.9
CN0810500000000	08	105	Rio Grande County, CO	2017	NA	5365	5135	230	4.3
CN0810700000000	08	107	Routt County, CO	2017	NA	15534	15167	367	2.4
CN0810900000000	08	109	Saguache County, CO	2017	NA	3433	3283	150	4.4
CN0811100000000	08	111	San Juan County, CO	2017	NA	527	515	12	2.3
CN0811300000000	08	113	San Miguel County, CO	2017	NA	5338	5187	151	2.8
CN0811500000000	08	115	Sedgwick County, CO	2017	NA	1189	1164	25	2.1
CN0811700000000	08	117	Summit County, CO	2017	NA	21813	21409	404	1.9
CN0811900000000	08	119	Teller County, CO	2017	NA	12230	11842	388	3.2
CN0812100000000	08	121	Washington County, CO	2017	NA	3024	2966	58	1.9
CN0812300000000	08	123	Weld County, CO	2017	NA	157550	153366	4184	2.7
CN0812500000000	08	125	Yuma County, CO	2017	NA	5668	5578	90	1.6
CN0900100000000	09	001	Fairfield County, CT	2017	NA	479458	457625	21833	4.6
CN0900300000000	09	003	Hartford County, CT	2017	NA	477390	454205	23185	4.9
CN0900500000000	09	005	Litchfield County, CT	2017	NA	104051	99522	4529	4.4
CN0900700000000	09	007	Middlesex County, CT	2017	NA	92583	88817	3766	4.1
CN0900900000000	09	009	New Haven County, CT	2017	NA	457800	434645	23155	5.1
CN0901100000000	09	011	New London County, CT	2017	NA	137470	131267	6203	4.5
CN0901300000000	09	013	Tolland County, CT	2017	NA	85802	82362	3440	4
CN0901500000000	09	015	Windham County, CT	2017	NA	63088	59886	3202	5.1
CN1000100000000	10	001	Kent County, DE	2017	NA	77446	73667	3779	4.9
CN1000300000000	10	003	New Castle County, DE	2017	NA	295508	282545	12963	4.4
CN1000500000000	10	005	Sussex County, DE	2017	NA	103317	98716	4601	4.5
CN1100100000000	11	001	District of Columbia	2017	NA	401021	376716	24305	6.1
CN1200100000000	12	001	Alachua County, FL	2017	NA	135590	130393	5197	3.8
CN1200300000000	12	003	Baker County, FL	2017	NA	11668	11178	490	4.2
CN1200500000000	12	005	Bay County, FL	2017	NA	88359	84675	3684	4.2
CN1200700000000	12	007	Bradford County, FL	2017	NA	11268	10855	413	3.7
CN1200900000000	12	009	Brevard County, FL	2017	NA	269221	257525	11696	4.3
CN1201100000000	12	011	Broward County, FL	2017	NA	1023413	982614	40799	4
CN1201300000000	12	013	Calhoun County, FL	2017	NA	4980	4736	244	4.9
CN1201500000000	12	015	Charlotte County, FL	2017	NA	70121	66783	3338	4.8
CN1201700000000	12	017	Citrus County, FL	2017	NA	47927	45097	2830	5.9
CN1201900000000	12	019	Clay County, FL	2017	NA	104297	100222	4075	3.9
CN1202100000000	12	021	Collier County, FL	2017	NA	173522	166305	7217	4.2
CN1202300000000	12	023	Columbia County, FL	2017	NA	29364	28076	1288	4.4
CN1202700000000	12	027	DeSoto County, FL	2017	NA	14067	13435	632	4.5
CN1202900000000	12	029	Dixie County, FL	2017	NA	5756	5481	275	4.8
CN1203100000000	12	031	Duval County, FL	2017	NA	478819	458384	20435	4.3
CN1203300000000	12	033	Escambia County, FL	2017	NA	142287	136297	5990	4.2
CN1203500000000	12	035	Flagler County, FL	2017	NA	46217	43985	2232	4.8
CN1203700000000	12	037	Franklin County, FL	2017	NA	4706	4535	171	3.6
CN1203900000000	12	039	Gadsden County, FL	2017	NA	18186	17184	1002	5.5
CN1204100000000	12	041	Gilchrist County, FL	2017	NA	6830	6526	304	4.5
CN1204300000000	12	043	Glades County, FL	2017	NA	4958	4691	267	5.4
CN1204500000000	12	045	Gulf County, FL	2017	NA	6021	5785	236	3.9
CN1204700000000	12	047	Hamilton County, FL	2017	NA	4319	4109	210	4.9
CN1204900000000	12	049	Hardee County, FL	2017	NA	8977	8448	529	5.9
CN1205100000000	12	051	Hendry County, FL	2017	NA	16027	14854	1173	7.3
CN1205300000000	12	053	Hernando County, FL	2017	NA	69483	65820	3663	5.3
CN1205500000000	12	055	Highlands County, FL	2017	NA	36449	34377	2072	5.7
