LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN0803900000000	08	039	Elbert County, CO	2003	NA	12572	11894	678	5.4
CN0804100000000	08	041	El Paso County, CO	2003	NA	279948	262889	17059	6.1
CN0804300000000	08	043	Fremont County, CO	2003	NA	18572	17202	1370	7.4
CN0804500000000	08	045	Garfield County, CO	2003	NA	26980	25668	1312	4.9
CN0804700000000	08	047	Gilpin County, CO	2003	NA	3297	3107	190	5.8
CN0804900000000	08	049	Grand County, CO	2003	NA	8417	8072	345	4.1
CN0805100000000	08	051	Gunnison County, CO	2003	NA	8357	7964	393	4.7
CN0805300000000	08	053	Hinsdale County, CO	2003	NA	610	585	25	4.1
CN0805500000000	08	055	Huerfano County, CO	2003	NA	3354	3073	281	8.4
CN0805700000000	08	057	Jackson County, CO	2003	NA	1074	1020	54	5
CN0805900000000	08	059	Jefferson County, CO	2003	NA	305664	288127	17537	5.7
CN0806100000000	08	061	Kiowa County, CO	2003	NA	865	821	44	5.1
CN0806300000000	08	063	Kit Carson County, CO	2003	NA	4241	4060	181	4.3
CN0806500000000	08	065	Lake County, CO	2003	NA	3791	3562	229	6
CN0806700000000	08	067	La Plata County, CO	2003	NA	26612	25447	1165	4.4
CN0806900000000	08	069	Larimer County, CO	2003	NA	159187	151297	7890	5
CN0807100000000	08	071	Las Animas County, CO	2003	NA	7847	7385	462	5.9
CN0807300000000	08	073	Lincoln County, CO	2003	NA	3001	2870	131	4.4
CN0807500000000	08	075	Logan County, CO	2003	NA	10886	10433	453	4.2
CN0807700000000	08	077	Mesa County, CO	2003	NA	66826	63199	3627	5.4
CN0807900000000	08	079	Mineral County, CO	2003	NA	445	423	22	4.9
CN0808100000000	08	081	Moffat County, CO	2003	NA	7545	7116	429	5.7
CN0808300000000	08	083	Montezuma County, CO	2003	NA	12283	11577	706	5.7
CN0808500000000	08	085	Montrose County, CO	2003	NA	18219	17168	1051	5.8
CN0808700000000	08	087	Morgan County, CO	2003	NA	14134	13472	662	4.7
CN0808900000000	08	089	Otero County, CO	2003	NA	9267	8675	592	6.4
CN0809100000000	08	091	Ouray County, CO	2003	NA	2442	2335	107	4.4
CN0809300000000	08	093	Park County, CO	2003	NA	9363	8860	503	5.4
CN0809500000000	08	095	Phillips County, CO	2003	NA	2352	2263	89	3.8
CN0809700000000	08	097	Pitkin County, CO	2003	NA	10192	9672	520	5.1
CN0809900000000	08	099	Prowers County, CO	2003	NA	7221	6867	354	4.9
CN0810100000000	08	101	Pueblo County, CO	2003	NA	68640	63637	5003	7.3
CN0810300000000	08	103	Rio Blanco County, CO	2003	NA	3554	3416	138	3.9
CN0810500000000	08	105	Rio Grande County, CO	2003	NA	6432	6053	379	5.9
CN0810700000000	08	107	Routt County, CO	2003	NA	13712	13103	609	4.4
CN0810900000000	08	109	Saguache County, CO	2003	NA	3043	2838	205	6.7
CN0811100000000	08	111	San Juan County, CO	2003	NA	609	570	39	6.4
CN0811300000000	08	113	San Miguel County, CO	2003	NA	4918	4648	270	5.5
CN0811500000000	08	115	Sedgwick County, CO	2003	NA	1516	1451	65	4.3
CN0811700000000	08	117	Summit County, CO	2003	NA	15881	15133	748	4.7
CN0811900000000	08	119	Teller County, CO	2003	NA	12444	11685	759	6.1
CN0812100000000	08	121	Washington County, CO	2003	NA	2753	2657	96	3.5
CN0812300000000	08	123	Weld County, CO	2003	NA	105619	99557	6062	5.7
CN0812500000000	08	125	Yuma County, CO	2003	NA	5980	5798	182	3
CN0900100000000	09	001	Fairfield County, CT	2003	NA	452081	429839	22242	4.9
CN0900300000000	09	003	Hartford County, CT	2003	NA	435069	408956	26113	6
CN0900500000000	09	005	Litchfield County, CT	2003	NA	101455	96380	5075	5
CN0900700000000	09	007	Middlesex County, CT	2003	NA	88091	83898	4193	4.8
CN0900900000000	09	009	New Haven County, CT	2003	NA	426501	401675	24826	5.8
CN0901100000000	09	011	New London County, CT	2003	NA	142276	135389	6887	4.8
CN0901300000000	09	013	Tolland County, CT	2003	NA	79032	75590	3442	4.4
CN0901500000000	09	015	Windham County, CT	2003	NA	59753	56196	3557	6
CN1000100000000	10	001	Kent County, DE	2003	NA	66965	64113	2852	4.3
CN1000300000000	10	003	New Castle County, DE	2003	NA	265814	254061	11753	4.4
CN1000500000000	10	005	Sussex County, DE	2003	NA	82382	79298	3084	3.7
CN1100100000000	11	001	District of Columbia	2003	NA	306422	285454	20968	6.8
CN1200100000000	12	001	Alachua County, FL	2003	NA	119087	114641	4446	3.7
CN1200300000000	12	003	Baker County, FL	2003	NA	10426	9922	504	4.8
CN1200500000000	12	005	Bay County, FL	2003	NA	75980	71922	4058	5.3
CN1200700000000	12	007	Bradford County, FL	2003	NA	11322	10855	467	4.1
CN1200900000000	12	009	Brevard County, FL	2003	NA	242235	229392	12843	5.3
CN1201100000000	12	011	Broward County, FL	2003	NA	905406	855456	49950	5.5
CN1201300000000	12	013	Calhoun County, FL	2003	NA	5337	5073	264	4.9
CN1201500000000	12	015	Charlotte County, FL	2003	NA	59862	56570	3292	5.5
CN1201700000000	12	017	Citrus County, FL	2003	NA	47248	44264	2984	6.3
CN1201900000000	12	019	Clay County, FL	2003	NA	78118	74524	3594	4.6
CN1202100000000	12	021	Collier County, FL	2003	NA	133208	126494	6714	5
CN1202300000000	12	023	Columbia County, FL	2003	NA	26626	25345	1281	4.8
CN1202700000000	12	027	DeSoto County, FL	2003	NA	13780	12981	799	5.8
CN1202900000000	12	029	Dixie County, FL	2003	NA	5592	5300	292	5.2
CN1203100000000	12	031	Duval County, FL	2003	NA	408062	385700	22362	5.5
CN1203300000000	12	033	Escambia County, FL	2003	NA	131277	124650	6627	5
CN1203500000000	12	035	Flagler County, FL	2003	NA	24930	23489	1441	5.8
CN1203700000000	12	037	Franklin County, FL	2003	NA	4955	4732	223	4.5
CN1203900000000	12	039	Gadsden County, FL	2003	NA	19737	18699	1038	5.3
CN1204100000000	12	041	Gilchrist County, FL	2003	NA	6984	6673	311	4.5
CN1204300000000	12	043	Glades County, FL	2003	NA	4499	4245	254	5.6
CN1204500000000	12	045	Gulf County, FL	2003	NA	5842	5561	281	4.8
CN1204700000000	12	047	Hamilton County, FL	2003	NA	4517	4266	251	5.6
CN1204900000000	12	049	Hardee County, FL	2003	NA	11115	10364	751	6.8
CN1205100000000	12	051	Hendry County, FL	2003	NA	17176	15696	1480	8.6
CN1205300000000	12	053	Hernando County, FL	2003	NA	52747	49323	3424	6.5
CN1205500000000	12	055	Highlands County, FL	2003	NA	37938	35768	2170	5.7
CN1205700000000	12	057	Hillsborough County, FL	2003	NA	550232	521627	28605	5.2
