LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN0111700000000	01	117	Shelby County, AL	2013	NA	107004	102054	4950	4.6
CN0111900000000	01	119	Sumter County, AL	2013	NA	5463	4969	494	9
CN0112100000000	01	121	Talladega County, AL	2013	NA	35771	32700	3071	8.6
CN0112300000000	01	123	Tallapoosa County, AL	2013	NA	18399	16909	1490	8.1
CN0112500000000	01	125	Tuscaloosa County, AL	2013	NA	95678	89602	6076	6.4
CN0112700000000	01	127	Walker County, AL	2013	NA	26364	24136	2228	8.5
CN0112900000000	01	129	Washington County, AL	2013	NA	6714	5985	729	10.9
CN0113100000000	01	131	Wilcox County, AL	2013	NA	2780	2244	536	19.3
CN0113300000000	01	133	Winston County, AL	2013	NA	9644	8737	907	9.4
CN0201300000000	02	013	Aleutians East Borough, AK	2013	NA	2217	2083	134	6
CN0201600000000	02	016	Aleutians West Census Area, AK	2013	NA	4272	3976	296	6.9
CN0202000000000	02	020	Anchorage Borough/municipality, AK	2013	NA	158401	150169	8232	5.2
CN0205000000000	02	050	Bethel Census Area, AK	2013	NA	7424	6224	1200	16.2
CN0206000000000	02	060	Bristol Bay Borough, AK	2013	NA	491	448	43	8.8
CN0206800000000	02	068	Denali Borough, AK	2013	NA	1078	943	135	12.5
CN0207000000000	02	070	Dillingham Census Area, AK	2013	NA	2134	1916	218	10.2
CN0209000000000	02	090	Fairbanks North Star Borough, AK	2013	NA	47286	44514	2772	5.9
CN0210000000000	02	100	Haines Borough, AK	2013	NA	1142	1026	116	10.2
CN0210500000000	02	105	Hoonah-Angoon Census Area, AK	2013	NA	1124	959	165	14.7
CN0211000000000	02	110	Juneau Borough/city, AK	2013	NA	17589	16702	887	5
CN0212200000000	02	122	Kenai Peninsula Borough, AK	2013	NA	27831	25592	2239	8
CN0213000000000	02	130	Ketchikan Gateway Borough, AK	2013	NA	7168	6606	562	7.8
CN0215000000000	02	150	Kodiak Island Borough, AK	2013	NA	6594	6183	411	6.2
CN0215800000000	02	158	Kusilvak Census Area, AK	2013	NA	2782	2124	658	23.7
CN0216400000000	02	164	Lake and Peninsula Borough, AK	2013	NA	638	539	99	15.5
CN0217000000000	02	170	Matanuska-Susitna Borough, AK	2013	NA	43925	40253	3672	8.4
CN0218000000000	02	180	Nome Census Area, AK	2013	NA	4142	3631	511	12.3
CN0218500000000	02	185	North Slope Borough, AK	2013	NA	4072	3772	300	7.4
CN0218800000000	02	188	Northwest Arctic Borough, AK	2013	NA	3068	2564	504	16.4
CN0219500000000	02	195	Petersburg Borough, AK	2013	NA	1659	1515	144	8.7
CN0219800000000	02	198	Prince of Wales-Hyder Census Area, AK	2013	NA	2811	2468	343	12.2
CN0222000000000	02	220	Sitka Borough/city, AK	2013	NA	4625	4371	254	5.5
CN0223000000000	02	230	Skagway Municipality, AK	2013	NA	794	695	99	12.5
CN0224000000000	02	240	Southeast Fairbanks Census Area, AK	2013	NA	3013	2617	396	13.1
CN0226100000000	02	261	Valdez-Cordova Census Area, AK	2013	NA	4934	4444	490	9.9
CN0227500000000	02	275	Wrangell Borough/city, AK	2013	NA	1059	974	85	8
CN0228200000000	02	282	Yakutat Borough/city, AK	2013	NA	285	258	27	9.5
CN0229000000000	02	290	Yukon-Koyukuk Census Area, AK	2013	NA	2736	2234	502	18.3
CN0400100000000	04	001	Apache County, AZ	2013	NA	21829	17813	4016	18.4
CN0400300000000	04	003	Cochise County, AZ	2013	NA	51308	46587	4721	9.2
CN0400500000000	04	005	Coconino County, AZ	2013	NA	70877	65110	5767	8.1
CN0400700000000	04	007	Gila County, AZ	2013	NA	20901	18890	2011	9.6
CN0400900000000	04	009	Graham County, AZ	2013	NA	14276	13173	1103	7.7
CN0401100000000	04	011	Greenlee County, AZ	2013	NA	4580	4311	269	5.9
CN0401200000000	04	012	La Paz County, AZ	2013	NA	8028	7372	656	8.2
CN0401300000000	04	013	Maricopa County, AZ	2013	NA	1907171	1781737	125434	6.6
CN0401500000000	04	015	Mohave County, AZ	2013	NA	76838	68888	7950	10.3
CN0401700000000	04	017	Navajo County, AZ	2013	NA	41925	36283	5642	13.5
CN0401900000000	04	019	Pima County, AZ	2013	NA	456994	426120	30874	6.8
CN0402100000000	04	021	Pinal County, AZ	2013	NA	148275	136324	11951	8.1
CN0402300000000	04	023	Santa Cruz County, AZ	2013	NA	20111	17023	3088	15.4
CN0402500000000	04	025	Yavapai County, AZ	2013	NA	91587	84500	7087	7.7
CN0402700000000	04	027	Yuma County, AZ	2013	NA	94729	70567	24162	25.5
CN0500100000000	05	001	Arkansas County, AR	2013	NA	9586	8881	705	7.4
CN0500300000000	05	003	Ashley County, AR	2013	NA	9102	8132	970	10.7
CN0500500000000	05	005	Baxter County, AR	2013	NA	16053	14761	1292	8
CN0500700000000	05	007	Benton County, AR	2013	NA	111733	105443	6290	5.6
CN0500900000000	05	009	Boone County, AR	2013	NA	16032	14906	1126	7
CN0501100000000	05	011	Bradley County, AR	2013	NA	4271	3866	405	9.5
CN0501300000000	05	013	Calhoun County, AR	2013	NA	2437	2239	198	8.1
CN0501500000000	05	015	Carroll County, AR	2013	NA	12272	11536	736	6
CN0501700000000	05	017	Chicot County, AR	2013	NA	3841	3395	446	11.6
CN0501900000000	05	019	Clark County, AR	2013	NA	10092	9199	893	8.8
CN0502100000000	05	021	Clay County, AR	2013	NA	6522	5887	635	9.7
CN0502300000000	05	023	Cleburne County, AR	2013	NA	10028	9172	856	8.5
CN0502500000000	05	025	Cleveland County, AR	2013	NA	3596	3324	272	7.6
CN0502700000000	05	027	Columbia County, AR	2013	NA	9691	8842	849	8.8
CN0502900000000	05	029	Conway County, AR	2013	NA	8646	7849	797	9.2
CN0503100000000	05	031	Craighead County, AR	2013	NA	49279	46050	3229	6.6
CN0503300000000	05	033	Crawford County, AR	2013	NA	27027	24960	2067	7.6
CN0503500000000	05	035	Crittenden County, AR	2013	NA	21518	19714	1804	8.4
CN0503700000000	05	037	Cross County, AR	2013	NA	8200	7579	621	7.6
CN0503900000000	05	039	Dallas County, AR	2013	NA	3036	2718	318	10.5
CN0504100000000	05	041	Desha County, AR	2013	NA	5646	5102	544	9.6
CN0504300000000	05	043	Drew County, AR	2013	NA	8289	7490	799	9.6
CN0504500000000	05	045	Faulkner County, AR	2013	NA	59235	55393	3842	6.5
CN0504700000000	05	047	Franklin County, AR	2013	NA	7415	6905	510	6.9
CN0504900000000	05	049	Fulton County, AR	2013	NA	4913	4574	339	6.9
CN0505100000000	05	051	Garland County, AR	2013	NA	40790	37699	3091	7.6
CN0505300000000	05	053	Grant County, AR	2013	NA	8264	7724	540	6.5
CN0505500000000	05	055	Greene County, AR	2013	NA	19399	17868	1531	7.9
CN0505700000000	05	057	Hempstead County, AR	2013	NA	10115	9384	731	7.2
CN0505900000000	05	059	Hot Spring County, AR	2013	NA	14140	13113	1027	7.3
CN0506100000000	05	061	Howard County, AR	2013	NA	6250	5852	398	6.4
CN0506300000000	05	063	Independence County, AR	2013	NA	15789	14366	1423	9
CN0506500000000	05	065	Izard County, AR	2013	NA	4998	4566	432	8.6
CN0506700000000	05	067	Jackson County, AR	2013	NA	6272	5589	683	10.9
CN0506900000000	05	069	Jefferson County, AR	2013	NA	30994	27797	3197	10.3
CN0507100000000	05	071	Johnson County, AR	2013	NA	10562	9754	808	7.7
CN0507300000000	05	073	Lafayette County, AR	2013	NA	2773	2509	264	9.5
CN0507500000000	05	075	Lawrence County, AR	2013	NA	7144	6510	634	8.9
CN0507700000000	05	077	Lee County, AR	2013	NA	3309	3001	308	9.3
CN0507900000000	05	079	Lincoln County, AR	2013	NA	4349	3988	361	8.3
CN0508100000000	05	081	Little River County, AR	2013	NA	5702	5269	433	7.6
CN0508300000000	05	083	Logan County, AR	2013	NA	9237	8519	718	7.8
CN0508500000000	05	085	Lonoke County, AR	2013	NA	32761	30764	1997	6.1
CN0508700000000	05	087	Madison County, AR	2013	NA	6849	6453	396	5.8
CN0508900000000	05	089	Marion County, AR	2013	NA	6508	6007	501	7.7
CN0509100000000	05	091	Miller County, AR	2013	NA	19534	18281	1253	6.4
CN0509300000000	05	093	Mississippi County, AR	2013	NA	18979	16831	2148	11.3
CN0509500000000	05	095	Monroe County, AR	2013	NA	3121	2847	274	8.8
CN0509700000000	05	097	Montgomery County, AR	2013	NA	3437	3150	287	8.4
CN0509900000000	05	099	Nevada County, AR	2013	NA	3786	3495	291	7.7
CN0510100000000	05	101	Newton County, AR	2013	NA	3487	3246	241	6.9
CN0510300000000	05	103	Ouachita County, AR	2013	NA	10316	9324	992	9.6
CN0510500000000	05	105	Perry County, AR	2013	NA	4360	3952	408	9.4
CN0510700000000	05	107	Phillips County, AR	2013	NA	7589	6726	863	11.4
CN0510900000000	05	109	Pike County, AR	2013	NA	4235	3864	371	8.8
CN0511100000000	05	111	Poinsett County, AR	2013	NA	10136	9278	858	8.5
CN0511300000000	05	113	Polk County, AR	2013	NA	8486	7881	605	7.1
CN0511500000000	05	115	Pope County, AR	2013	NA	29698	27527	2171	7.3
CN0511700000000	05	117	Prairie County, AR	2013	NA	3801	3533	268	7.1
CN0511900000000	05	119	Pulaski County, AR	2013	NA	186520	174354	12166	6.5
CN0512100000000	05	121	Randolph County, AR	2013	NA	6687	6050	637	9.5
CN0512300000000	05	123	St. Francis County, AR	2013	NA	9166	8213	953	10.4
CN0512500000000	05	125	Saline County, AR	2013	NA	54723	51559	3164	5.8
CN0512700000000	05	127	Scott County, AR	2013	NA	4623	4335	288	6.2
CN0512900000000	05	129	Searcy County, AR	2013	NA	3122	2874	248	7.9
CN0513100000000	05	131	Sebastian County, AR	2013	NA	58090	53761	4329	7.5
CN0513300000000	05	133	Sevier County, AR	2013	NA	5980	5485	495	8.3
CN0513500000000	05	135	Sharp County, AR	2013	NA	6013	5427	586	9.7
CN0513700000000	05	137	Stone County, AR	2013	NA	4795	4392	403	8.4
CN0513900000000	05	139	Union County, AR	2013	NA	16630	15204	1426	8.6
CN0514100000000	05	141	Van Buren County, AR	2013	NA	6488	5859	629	9.7
CN0514300000000	05	143	Washington County, AR	2013	NA	106733	101019	5714	5.4
CN0514500000000	05	145	White County, AR	2013	NA	35071	32336	2735	7.8
CN0514700000000	05	147	Woodruff County, AR	2013	NA	3234	2927	307	9.5
CN0514900000000	05	149	Yell County, AR	2013	NA	9078	8484	594	6.5
CN0600100000000	06	001	Alameda County, CA	2013	NA	802813	744764	58049	7.2
CN0600300000000	06	003	Alpine County, CA	2013	NA	525	474	51	9.7
CN0600500000000	06	005	Amador County, CA	2013	NA	14449	12959	1490	10.3
CN0600700000000	06	007	Butte County, CA	2013	NA	101748	91263	10485	10.3
CN0600900000000	06	009	Calaveras County, CA	2013	NA	20255	18243	2012	9.9
CN0601100000000	06	011	Colusa County, CA	2013	NA	11292	9156	2136	18.9
CN0601300000000	06	013	Contra Costa County, CA	2013	NA	538002	497661	40341	7.5
CN0601500000000	06	015	Del Norte County, CA	2013	NA	10330	9107	1223	11.8
CN0601700000000	06	017	El Dorado County, CA	2013	NA	88598	81063	7535	8.5
CN0601900000000	06	019	Fresno County, CA	2013	NA	437908	379850	58058	13.3
CN0602100000000	06	021	Glenn County, CA	2013	NA	12990	11418	1572	12.1
CN0602300000000	06	023	Humboldt County, CA	2013	NA	63055	57947	5108	8.1
CN0602500000000	06	025	Imperial County, CA	2013	NA	78271	58670	19601	25
CN0602700000000	06	027	Inyo County, CA	2013	NA	9390	8654	736	7.8
CN0602900000000	06	029	Kern County, CA	2013	NA	393440	347213	46227	11.7
CN0603100000000	06	031	Kings County, CA	2013	NA	58198	50387	7811	13.4
CN0603300000000	06	033	Lake County, CA	2013	NA	29259	26068	3191	10.9
CN0603500000000	06	035	Lassen County, CA	2013	NA	11005	9838	1167	10.6
CN0603700000000	06	037	Los Angeles County, CA	2013	NA	4967167	4482594	484573	9.8
CN0603900000000	06	039	Madera County, CA	2013	NA	62263	54428	7835	12.6
CN0604100000000	06	041	Marin County, CA	2013	NA	138367	131216	7151	5.2
CN0604300000000	06	043	Mariposa County, CA	2013	NA	8229	7363	866	10.5
CN0604500000000	06	045	Mendocino County, CA	2013	NA	40837	37425	3412	8.4
CN0604700000000	06	047	Merced County, CA	2013	NA	114628	98009	16619	14.5
CN0604900000000	06	049	Modoc County, CA	2013	NA	3503	3073	430	12.3
CN0605100000000	06	051	Mono County, CA	2013	NA	8368	7655	713	8.5
CN0605300000000	06	053	Monterey County, CA	2013	NA	216380	194075	22305	10.3
CN0605500000000	06	055	Napa County, CA	2013	NA	72809	67766	5043	6.9
CN0605700000000	06	057	Nevada County, CA	2013	NA	48169	44267	3902	8.1
CN0605900000000	06	059	Orange County, CA	2013	NA	1565334	1462270	103064	6.6
CN0606100000000	06	061	Placer County, CA	2013	NA	175833	162264	13569	7.7
CN0606300000000	06	063	Plumas County, CA	2013	NA	8256	7114	1142	13.8
CN0606500000000	06	065	Riverside County, CA	2013	NA	996412	897723	98689	9.9
CN0606700000000	06	067	Sacramento County, CA	2013	NA	680241	619835	60406	8.9
CN0606900000000	06	069	San Benito County, CA	2013	NA	28904	25696	3208	11.1
CN0607100000000	06	071	San Bernardino County, CA	2013	NA	896673	809057	87616	9.8
CN0607300000000	06	073	San Diego County, CA	2013	NA	1543189	1422391	120798	7.8
CN0607500000000	06	075	San Francisco County/city, CA	2013	NA	516300	488121	28179	5.5
CN0607700000000	06	077	San Joaquin County, CA	2013	NA	313101	274562	38539	12.3
CN0607900000000	06	079	San Luis Obispo County, CA	2013	NA	138258	128819	9439	6.8
CN0608100000000	06	081	San Mateo County, CA	2013	NA	418085	396092	21993	5.3
CN0608300000000	06	083	Santa Barbara County, CA	2013	NA	217331	201680	15651	7.2
CN0608500000000	06	085	Santa Clara County, CA	2013	NA	971863	909040	62823	6.5
CN0608700000000	06	087	Santa Cruz County, CA	2013	NA	142067	127466	14601	10.3
CN0608900000000	06	089	Shasta County, CA	2013	NA	75285	66385	8900	11.8
CN0609100000000	06	091	Sierra County, CA	2013	NA	1452	1267	185	12.7
CN0609300000000	06	093	Siskiyou County, CA	2013	NA	18293	15888	2405	13.1
CN0609500000000	06	095	Solano County, CA	2013	NA	203055	184630	18425	9.1
CN0609700000000	06	097	Sonoma County, CA	2013	NA	249962	232197	17765	7.1
CN0609900000000	06	099	Stanislaus County, CA	2013	NA	240987	209781	31206	12.9
CN0610100000000	06	101	Sutter County, CA	2013	NA	44792	38243	6549	14.6
CN0610300000000	06	103	Tehama County, CA	2013	NA	25086	22171	2915	11.6
CN0610500000000	06	105	Trinity County, CA	2013	NA	5192	4572	620	11.9
CN0610700000000	06	107	Tulare County, CA	2013	NA	201053	172171	28882	14.4
CN0610900000000	06	109	Tuolumne County, CA	2013	NA	21749	19406	2343	10.8
CN0611100000000	06	111	Ventura County, CA	2013	NA	433914	399769	34145	7.9
CN0611300000000	06	113	Yolo County, CA	2013	NA	101835	92660	9175	9
CN0611500000000	06	115	Yuba County, CA	2013	NA	28250	24531	3719	13.2
CN0800100000000	08	001	Adams County, CO	2013	NA	241765	222106	19659	8.1
CN0800300000000	08	003	Alamosa County, CO	2013	NA	7562	6827	735	9.7
CN0800500000000	08	005	Arapahoe County, CO	2013	NA	326280	304753	21527	6.6
CN0800700000000	08	007	Archuleta County, CO	2013	NA	5699	5200	499	8.8
CN0800900000000	08	009	Baca County, CO	2013	NA	1895	1817	78	4.1
CN0801100000000	08	011	Bent County, CO	2013	NA	1646	1519	127	7.7
CN0801300000000	08	013	Boulder County, CO	2013	NA	174782	165184	9598	5.5
CN0801400000000	08	014	Broomfield County/city, CO	2013	NA	32776	30871	1905	5.8
CN0801500000000	08	015	Chaffee County, CO	2013	NA	8301	7790	511	6.2
CN0801700000000	08	017	Cheyenne County, CO	2013	NA	969	928	41	4.2
CN0801900000000	08	019	Clear Creek County, CO	2013	NA	5440	5099	341	6.3
CN0802100000000	08	021	Conejos County, CO	2013	NA	3610	3226	384	10.6
CN0802300000000	08	023	Costilla County, CO	2013	NA	1596	1417	179	11.2
CN0802500000000	08	025	Crowley County, CO	2013	NA	1322	1227	95	7.2
CN0802700000000	08	027	Custer County, CO	2013	NA	1919	1797	122	6.4
CN0802900000000	08	029	Delta County, CO	2013	NA	13852	12617	1235	8.9
CN0803100000000	08	031	Denver County/city, CO	2013	NA	362752	338686	24066	6.6
CN0803300000000	08	033	Dolores County, CO	2013	NA	1014	930	84	8.3
CN0803500000000	08	035	Douglas County, CO	2013	NA	164441	155708	8733	5.3
CN0803700000000	08	037	Eagle County, CO	2013	NA	31874	29947	1927	6
CN0803900000000	08	039	Elbert County, CO	2013	NA	12693	11946	747	5.9
CN0804100000000	08	041	El Paso County, CO	2013	NA	306761	282583	24178	7.9
CN0804300000000	08	043	Fremont County, CO	2013	NA	14946	13349	1597	10.7
CN0804500000000	08	045	Garfield County, CO	2013	NA	30944	28635	2309	7.5
CN0804700000000	08	047	Gilpin County, CO	2013	NA	3314	3115	199	6
CN0804900000000	08	049	Grand County, CO	2013	NA	8769	8257	512	5.8
CN0805100000000	08	051	Gunnison County, CO	2013	NA	9635	9108	527	5.5
CN0805300000000	08	053	Hinsdale County, CO	2013	NA	432	412	20	4.6
CN0805500000000	08	055	Huerfano County, CO	2013	NA	2541	2193	348	13.7
CN0805700000000	08	057	Jackson County, CO	2013	NA	793	755	38	4.8
CN0805900000000	08	059	Jefferson County, CO	2013	NA	305200	286109	19091	6.3
CN0806100000000	08	061	Kiowa County, CO	2013	NA	764	730	34	4.5
CN0806300000000	08	063	Kit Carson County, CO	2013	NA	4081	3921	160	3.9
CN0806500000000	08	065	Lake County, CO	2013	NA	4440	4120	320	7.2
CN0806700000000	08	067	La Plata County, CO	2013	NA	29559	27873	1686	5.7
CN0806900000000	08	069	Larimer County, CO	2013	NA	174165	164046	10119	5.8
CN0807100000000	08	071	Las Animas County, CO	2013	NA	6734	5983	751	11.2
CN0807300000000	08	073	Lincoln County, CO	2013	NA	2105	1982	123	5.8
CN0807500000000	08	075	Logan County, CO	2013	NA	10798	10245	553	5.1
CN0807700000000	08	077	Mesa County, CO	2013	NA	73542	67108	6434	8.7
CN0807900000000	08	079	Mineral County, CO	2013	NA	425	400	25	5.9
CN0808100000000	08	081	Moffat County, CO	2013	NA	7535	7013	522	6.9
CN0808300000000	08	083	Montezuma County, CO	2013	NA	12713	11730	983	7.7
CN0808500000000	08	085	Montrose County, CO	2013	NA	19297	17474	1823	9.4
CN0808700000000	08	087	Morgan County, CO	2013	NA	14659	13702	957	6.5
CN0808900000000	08	089	Otero County, CO	2013	NA	8207	7399	808	9.8
CN0809100000000	08	091	Ouray County, CO	2013	NA	2128	1966	162	7.6
CN0809300000000	08	093	Park County, CO	2013	NA	9252	8691	561	6.1
CN0809500000000	08	095	Phillips County, CO	2013	NA	2124	2026	98	4.6
CN0809700000000	08	097	Pitkin County, CO	2013	NA	10782	10084	698	6.5
CN0809900000000	08	099	Prowers County, CO	2013	NA	5857	5489	368	6.3
CN0810100000000	08	101	Pueblo County, CO	2013	NA	73335	66114	7221	9.8
CN0810300000000	08	103	Rio Blanco County, CO	2013	NA	3072	2831	241	7.8
CN0810500000000	08	105	Rio Grande County, CO	2013	NA	4878	4313	565	11.6
CN0810700000000	08	107	Routt County, CO	2013	NA	14494	13632	862	5.9
CN0810900000000	08	109	Saguache County, CO	2013	NA	2953	2620	333	11.3
CN0811100000000	08	111	San Juan County, CO	2013	NA	477	436	41	8.6
CN0811300000000	08	113	San Miguel County, CO	2013	NA	4777	4459	318	6.7
CN0811500000000	08	115	Sedgwick County, CO	2013	NA	1090	1022	68	6.2
CN0811700000000	08	117	Summit County, CO	2013	NA	19350	18379	971	5
CN0811900000000	08	119	Teller County, CO	2013	NA	11712	10798	914	7.8
CN0812100000000	08	121	Washington County, CO	2013	NA	2549	2432	117	4.6
CN0812300000000	08	123	Weld County, CO	2013	NA	139047	129920	9127	6.6
CN0812500000000	08	125	Yuma County, CO	2013	NA	4736	4511	225	4.8
CN0900100000000	09	001	Fairfield County, CT	2013	NA	467788	433763	34025	7.3
CN0900300000000	09	003	Hartford County, CT	2013	NA	466963	429703	37260	8
CN0900500000000	09	005	Litchfield County, CT	2013	NA	104495	97057	7438	7.1
CN0900700000000	09	007	Middlesex County, CT	2013	NA	90986	84887	6099	6.7
CN0900900000000	09	009	New Haven County, CT	2013	NA	450703	412280	38423	8.5
CN0901100000000	09	011	New London County, CT	2013	NA	136809	125667	11142	8.1
CN0901300000000	09	013	Tolland County, CT	2013	NA	83410	77680	5730	6.9
CN0901500000000	09	015	Windham County, CT	2013	NA	62186	56728	5458	8.8
CN1000100000000	10	001	Kent County, DE	2013	NA	73824	68405	5419	7.3
CN1000300000000	10	003	New Castle County, DE	2013	NA	276688	258787	17901	6.5
CN1000500000000	10	005	Sussex County, DE	2013	NA	92216	85927	6289	6.8
CN1100100000000	11	001	District of Columbia	2013	NA	374126	342351	31775	8.5
CN1200100000000	12	001	Alachua County, FL	2013	NA	129435	122038	7397	5.7
CN1200300000000	12	003	Baker County, FL	2013	NA	11270	10438	832	7.4
CN1200500000000	12	005	Bay County, FL	2013	NA	86420	80126	6294	7.3
CN1200700000000	12	007	Bradford County, FL	2013	NA	10985	10293	692	6.3
CN1200900000000	12	009	Brevard County, FL	2013	NA	258685	237228	21457	8.3
CN1201100000000	12	011	Broward County, FL	2013	NA	974428	908457	65971	6.8
CN1201300000000	12	013	Calhoun County, FL	2013	NA	4916	4530	386	7.9
CN1201500000000	12	015	Charlotte County, FL	2013	NA	66196	60889	5307	8
CN1201700000000	12	017	Citrus County, FL	2013	NA	49374	44587	4787	9.7
CN1201900000000	12	019	Clay County, FL	2013	NA	96943	90794	6149	6.3
CN1202100000000	12	021	Collier County, FL	2013	NA	155575	144588	10987	7.1
CN1202300000000	12	023	Columbia County, FL	2013	NA	27867	25759	2108	7.6
CN1202700000000	12	027	DeSoto County, FL	2013	NA	13133	12056	1077	8.2
CN1202900000000	12	029	Dixie County, FL	2013	NA	5846	5348	498	8.5
CN1203100000000	12	031	Duval County, FL	2013	NA	457588	423256	34332	7.5
CN1203300000000	12	033	Escambia County, FL	2013	NA	138979	128926	10053	7.2
CN1203500000000	12	035	Flagler County, FL	2013	NA	44020	40340	3680	8.4
CN1203700000000	12	037	Franklin County, FL	2013	NA	4992	4716	276	5.5
CN1203900000000	12	039	Gadsden County, FL	2013	NA	18866	17138	1728	9.2
CN1204100000000	12	041	Gilchrist County, FL	2013	NA	6623	6103	520	7.9
CN1204300000000	12	043	Glades County, FL	2013	NA	5468	5062	406	7.4
CN1204500000000	12	045	Gulf County, FL	2013	NA	6162	5746	416	6.8
CN1204700000000	12	047	Hamilton County, FL	2013	NA	4633	4236	397	8.6
CN1204900000000	12	049	Hardee County, FL	2013	NA	11052	10141	911	8.2
CN1205100000000	12	051	Hendry County, FL	2013	NA	16651	14661	1990	12
