"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"Autauga County, AL"	"01001"	"2014"	"2014"	"Unintentional"	"1"	27	55395	48.7
	"Autauga County, AL"	"01001"	"2015"	"2015"	"Unintentional"	"1"	24	55347	43.4
	"Autauga County, AL"	"01001"	"2016"	"2016"	"Unintentional"	"1"	30	55416	54.1
	"Autauga County, AL"	"01001"	"2016"	"2016"	"Suicide"	"2"	14	55416	Unreliable
	"Autauga County, AL"	"01001"	"2017"	"2017"	"Unintentional"	"1"	25	55504	45.0
	"Autauga County, AL"	"01001"	"2017"	"2017"	"Suicide"	"2"	12	55504	Unreliable
	"Autauga County, AL"	"01001"	"2018"	"2018"	"Unintentional"	"1"	16	55601	Unreliable
	"Autauga County, AL"	"01001"	"2018"	"2018"	"Suicide"	"2"	11	55601	Unreliable
	"Baldwin County, AL"	"01003"	"1999"	"1999"	"Unintentional"	"1"	67	137555	48.7
	"Baldwin County, AL"	"01003"	"1999"	"1999"	"Suicide"	"2"	24	137555	17.4
	"Baldwin County, AL"	"01003"	"2000"	"2000"	"Unintentional"	"1"	60	140415	42.7
	"Baldwin County, AL"	"01003"	"2000"	"2000"	"Suicide"	"2"	24	140415	17.1
	"Baldwin County, AL"	"01003"	"2001"	"2001"	"Unintentional"	"1"	72	144875	49.7
	"Baldwin County, AL"	"01003"	"2001"	"2001"	"Suicide"	"2"	20	144875	13.8
	"Baldwin County, AL"	"01003"	"2002"	"2002"	"Unintentional"	"1"	99	147957	66.9
	"Baldwin County, AL"	"01003"	"2002"	"2002"	"Suicide"	"2"	21	147957	14.2
	"Baldwin County, AL"	"01003"	"2002"	"2002"	"Homicide"	"3"	12	147957	Unreliable
	"Baldwin County, AL"	"01003"	"2003"	"2003"	"Unintentional"	"1"	80	151509	52.8
	"Baldwin County, AL"	"01003"	"2003"	"2003"	"Suicide"	"2"	24	151509	15.8
	"Baldwin County, AL"	"01003"	"2004"	"2004"	"Unintentional"	"1"	95	156266	60.8
	"Baldwin County, AL"	"01003"	"2004"	"2004"	"Suicide"	"2"	18	156266	Unreliable
	"Baldwin County, AL"	"01003"	"2005"	"2005"	"Unintentional"	"1"	100	162183	61.7
	"Baldwin County, AL"	"01003"	"2005"	"2005"	"Suicide"	"2"	14	162183	Unreliable
	"Baldwin County, AL"	"01003"	"2006"	"2006"	"Unintentional"	"1"	95	168121	56.5
	"Baldwin County, AL"	"01003"	"2006"	"2006"	"Suicide"	"2"	34	168121	20.2
	"Baldwin County, AL"	"01003"	"2007"	"2007"	"Unintentional"	"1"	81	172404	47.0
	"Baldwin County, AL"	"01003"	"2007"	"2007"	"Suicide"	"2"	27	172404	15.7
	"Baldwin County, AL"	"01003"	"2008"	"2008"	"Unintentional"	"1"	104	175827	59.1
	"Baldwin County, AL"	"01003"	"2008"	"2008"	"Suicide"	"2"	29	175827	16.5
	"Baldwin County, AL"	"01003"	"2009"	"2009"	"Unintentional"	"1"	88	179406	49.1
	"Baldwin County, AL"	"01003"	"2009"	"2009"	"Suicide"	"2"	38	179406	21.2
	"Baldwin County, AL"	"01003"	"2009"	"2009"	"Homicide"	"3"	12	179406	Unreliable
	"Baldwin County, AL"	"01003"	"2010"	"2010"	"Unintentional"	"1"	85	182265	46.6
	"Baldwin County, AL"	"01003"	"2010"	"2010"	"Suicide"	"2"	31	182265	17.0
	"Baldwin County, AL"	"01003"	"2011"	"2011"	"Unintentional"	"1"	89	186717	47.7
	"Baldwin County, AL"	"01003"	"2011"	"2011"	"Suicide"	"2"	34	186717	18.2
	"Baldwin County, AL"	"01003"	"2012"	"2012"	"Unintentional"	"1"	86	190790	45.1
	"Baldwin County, AL"	"01003"	"2012"	"2012"	"Suicide"	"2"	45	190790	23.6
	"Baldwin County, AL"	"01003"	"2013"	"2013"	"Unintentional"	"1"	82	195540	41.9
	"Baldwin County, AL"	"01003"	"2013"	"2013"	"Suicide"	"2"	37	195540	18.9
	"Baldwin County, AL"	"01003"	"2014"	"2014"	"Unintentional"	"1"	101	200111	50.5
	"Baldwin County, AL"	"01003"	"2014"	"2014"	"Suicide"	"2"	38	200111	19.0
	"Baldwin County, AL"	"01003"	"2015"	"2015"	"Unintentional"	"1"	106	203709	52.0
	"Baldwin County, AL"	"01003"	"2015"	"2015"	"Suicide"	"2"	45	203709	22.1
	"Baldwin County, AL"	"01003"	"2016"	"2016"	"Unintentional"	"1"	98	208563	47.0
	"Baldwin County, AL"	"01003"	"2016"	"2016"	"Suicide"	"2"	42	208563	20.1
	"Baldwin County, AL"	"01003"	"2017"	"2017"	"Unintentional"	"1"	88	212628	41.4
	"Baldwin County, AL"	"01003"	"2017"	"2017"	"Suicide"	"2"	39	212628	18.3
	"Baldwin County, AL"	"01003"	"2018"	"2018"	"Unintentional"	"1"	112	218022	51.4
	"Baldwin County, AL"	"01003"	"2018"	"2018"	"Suicide"	"2"	44	218022	20.2
	"Baldwin County, AL"	"01003"	"2018"	"2018"	"Homicide"	"3"	10	218022	Unreliable
	"Barbour County, AL"	"01005"	"1999"	"1999"	"Unintentional"	"1"	18	28866	Unreliable
	"Barbour County, AL"	"01005"	"2000"	"2000"	"Unintentional"	"1"	15	29038	Unreliable
	"Barbour County, AL"	"01005"	"2001"	"2001"	"Unintentional"	"1"	19	28863	Unreliable
	"Barbour County, AL"	"01005"	"2002"	"2002"	"Unintentional"	"1"	20	28653	69.8
	"Barbour County, AL"	"01005"	"2003"	"2003"	"Unintentional"	"1"	10	28594	Unreliable
	"Barbour County, AL"	"01005"	"2004"	"2004"	"Unintentional"	"1"	16	28287	Unreliable
	"Barbour County, AL"	"01005"	"2005"	"2005"	"Unintentional"	"1"	19	28027	Unreliable
	"Barbour County, AL"	"01005"	"2006"	"2006"	"Unintentional"	"1"	10	27861	Unreliable
	"Barbour County, AL"	"01005"	"2007"	"2007"	"Unintentional"	"1"	13	27757	Unreliable
	"Barbour County, AL"	"01005"	"2009"	"2009"	"Unintentional"	"1"	16	27657	Unreliable
	"Barbour County, AL"	"01005"	"2010"	"2010"	"Unintentional"	"1"	11	27457	Unreliable
	"Barbour County, AL"	"01005"	"2011"	"2011"	"Unintentional"	"1"	12	27119	Unreliable
	"Barbour County, AL"	"01005"	"2013"	"2013"	"Unintentional"	"1"	13	27076	Unreliable
	"Barbour County, AL"	"01005"	"2014"	"2014"	"Unintentional"	"1"	13	26887	Unreliable
	"Barbour County, AL"	"01005"	"2015"	"2015"	"Unintentional"	"1"	16	26489	Unreliable
	"Barbour County, AL"	"01005"	"2016"	"2016"	"Unintentional"	"1"	10	25965	Unreliable
	"Barbour County, AL"	"01005"	"2017"	"2017"	"Unintentional"	"1"	18	25270	Unreliable
	"Bibb County, AL"	"01007"	"1999"	"1999"	"Unintentional"	"1"	15	20560	Unreliable
	"Bibb County, AL"	"01007"	"2002"	"2002"	"Unintentional"	"1"	17	21199	Unreliable
	"Bibb County, AL"	"01007"	"2003"	"2003"	"Unintentional"	"1"	18	21399	Unreliable
	"Bibb County, AL"	"01007"	"2004"	"2004"	"Unintentional"	"1"	22	21721	101.3
	"Bibb County, AL"	"01007"	"2005"	"2005"	"Unintentional"	"1"	15	22042	Unreliable
	"Bibb County, AL"	"01007"	"2006"	"2006"	"Unintentional"	"1"	20	22099	90.5
	"Bibb County, AL"	"01007"	"2007"	"2007"	"Unintentional"	"1"	16	22438	Unreliable
	"Bibb County, AL"	"01007"	"2008"	"2008"	"Unintentional"	"1"	14	22705	Unreliable
	"Bibb County, AL"	"01007"	"2009"	"2009"	"Unintentional"	"1"	13	22941	Unreliable
	"Bibb County, AL"	"01007"	"2010"	"2010"	"Unintentional"	"1"	15	22915	Unreliable
	"Bibb County, AL"	"01007"	"2011"	"2011"	"Unintentional"	"1"	11	22766	Unreliable
	"Bibb County, AL"	"01007"	"2012"	"2012"	"Unintentional"	"1"	11	22597	Unreliable
	"Bibb County, AL"	"01007"	"2013"	"2013"	"Unintentional"	"1"	13	22512	Unreliable
	"Bibb County, AL"	"01007"	"2014"	"2014"	"Unintentional"	"1"	15	22506	Unreliable
	"Bibb County, AL"	"01007"	"2015"	"2015"	"Unintentional"	"1"	11	22583	Unreliable
	"Bibb County, AL"	"01007"	"2016"	"2016"	"Unintentional"	"1"	26	22643	114.8
	"Bibb County, AL"	"01007"	"2017"	"2017"	"Unintentional"	"1"	17	22668	Unreliable
	"Bibb County, AL"	"01007"	"2018"	"2018"	"Unintentional"	"1"	14	22400	Unreliable
	"Blount County, AL"	"01009"	"1999"	"1999"	"Unintentional"	"1"	26	50237	51.8
	"Blount County, AL"	"01009"	"2000"	"2000"	"Unintentional"	"1"	22	51024	43.1
	"Blount County, AL"	"01009"	"2001"	"2001"	"Unintentional"	"1"	27	51845	52.1
	"Blount County, AL"	"01009"	"2002"	"2002"	"Unintentional"	"1"	29	52551	55.2
	"Blount County, AL"	"01009"	"2003"	"2003"	"Unintentional"	"1"	29	53457	54.2
	"Blount County, AL"	"01009"	"2004"	"2004"	"Unintentional"	"1"	29	54124	53.6
	"Blount County, AL"	"01009"	"2005"	"2005"	"Unintentional"	"1"	33	54624	60.4
	"Blount County, AL"	"01009"	"2006"	"2006"	"Unintentional"	"1"	28	55485	50.5
	"Blount County, AL"	"01009"	"2007"	"2007"	"Unintentional"	"1"	41	56240	72.9
	"Blount County, AL"	"01009"	"2007"	"2007"	"Suicide"	"2"	13	56240	Unreliable
	"Blount County, AL"	"01009"	"2008"	"2008"	"Unintentional"	"1"	52	57055	91.1
	"Blount County, AL"	"01009"	"2009"	"2009"	"Unintentional"	"1"	36	57341	62.8
	"Blount County, AL"	"01009"	"2009"	"2009"	"Suicide"	"2"	10	57341	Unreliable
	"Blount County, AL"	"01009"	"2010"	"2010"	"Unintentional"	"1"	30	57322	52.3
	"Blount County, AL"	"01009"	"2010"	"2010"	"Suicide"	"2"	11	57322	Unreliable
	"Blount County, AL"	"01009"	"2011"	"2011"	"Unintentional"	"1"	31	57677	53.7
	"Blount County, AL"	"01009"	"2012"	"2012"	"Unintentional"	"1"	45	57826	77.8
	"Blount County, AL"	"01009"	"2012"	"2012"	"Suicide"	"2"	15	57826	Unreliable
	"Blount County, AL"	"01009"	"2013"	"2013"	"Unintentional"	"1"	40	57872	69.1
	"Blount County, AL"	"01009"	"2014"	"2014"	"Unintentional"	"1"	39	57719	67.6
	"Blount County, AL"	"01009"	"2015"	"2015"	"Unintentional"	"1"	48	57673	83.2
	"Blount County, AL"	"01009"	"2015"	"2015"	"Suicide"	"2"	10	57673	Unreliable
	"Blount County, AL"	"01009"	"2016"	"2016"	"Unintentional"	"1"	54	57704	93.6
	"Blount County, AL"	"01009"	"2016"	"2016"	"Suicide"	"2"	11	57704	Unreliable
	"Blount County, AL"	"01009"	"2017"	"2017"	"Unintentional"	"1"	45	58013	77.6
	"Blount County, AL"	"01009"	"2017"	"2017"	"Suicide"	"2"	11	58013	Unreliable
	"Blount County, AL"	"01009"	"2018"	"2018"	"Unintentional"	"1"	43	57840	74.3
	"Blount County, AL"	"01009"	"2018"	"2018"	"Suicide"	"2"	10	57840	Unreliable
	"Bullock County, AL"	"01011"	"2000"	"2000"	"Unintentional"	"1"	11	11714	Unreliable
	"Bullock County, AL"	"01011"	"2002"	"2002"	"Unintentional"	"1"	14	11256	Unreliable
	"Bullock County, AL"	"01011"	"2004"	"2004"	"Unintentional"	"1"	10	11056	Unreliable
	"Bullock County, AL"	"01011"	"2006"	"2006"	"Unintentional"	"1"	13	10776	Unreliable
	"Bullock County, AL"	"01011"	"2007"	"2007"	"Unintentional"	"1"	11	11011	Unreliable
	"Bullock County, AL"	"01011"	"2014"	"2014"	"Unintentional"	"1"	10	10764	Unreliable
	"Bullock County, AL"	"01011"	"2015"	"2015"	"Unintentional"	"1"	11	10696	Unreliable
	"Bullock County, AL"	"01011"	"2016"	"2016"	"Unintentional"	"1"	10	10362	Unreliable
	"Butler County, AL"	"01013"	"1999"	"1999"	"Unintentional"	"1"	14	21605	Unreliable
	"Butler County, AL"	"01013"	"2000"	"2000"	"Unintentional"	"1"	16	21399	Unreliable
	"Butler County, AL"	"01013"	"2003"	"2003"	"Unintentional"	"1"	15	20833	Unreliable
	"Butler County, AL"	"01013"	"2004"	"2004"	"Unintentional"	"1"	12	20870	Unreliable
	"Butler County, AL"	"01013"	"2005"	"2005"	"Unintentional"	"1"	20	20830	96.0
	"Butler County, AL"	"01013"	"2006"	"2006"	"Unintentional"	"1"	12	20815	Unreliable
	"Butler County, AL"	"01013"	"2007"	"2007"	"Unintentional"	"1"	14	20894	Unreliable
	"Butler County, AL"	"01013"	"2008"	"2008"	"Unintentional"	"1"	10	20949	Unreliable
	"Butler County, AL"	"01013"	"2009"	"2009"	"Unintentional"	"1"	11	20867	Unreliable
	"Butler County, AL"	"01013"	"2011"	"2011"	"Unintentional"	"1"	13	20650	Unreliable
	"Butler County, AL"	"01013"	"2012"	"2012"	"Unintentional"	"1"	13	20307	Unreliable
	"Butler County, AL"	"01013"	"2014"	"2014"	"Unintentional"	"1"	14	20296	Unreliable
	"Butler County, AL"	"01013"	"2015"	"2015"	"Unintentional"	"1"	15	20154	Unreliable
	"Butler County, AL"	"01013"	"2016"	"2016"	"Unintentional"	"1"	12	19998	Unreliable
	"Butler County, AL"	"01013"	"2017"	"2017"	"Unintentional"	"1"	17	19825	Unreliable
	"Butler County, AL"	"01013"	"2018"	"2018"	"Unintentional"	"1"	11	19680	Unreliable
	"Calhoun County, AL"	"01015"	"1999"	"1999"	"Unintentional"	"1"	63	114910	54.8
	"Calhoun County, AL"	"01015"	"1999"	"1999"	"Suicide"	"2"	19	114910	Unreliable
	"Calhoun County, AL"	"01015"	"1999"	"1999"	"Homicide"	"3"	17	114910	Unreliable
	"Calhoun County, AL"	"01015"	"2000"	"2000"	"Unintentional"	"1"	65	112249	57.9
	"Calhoun County, AL"	"01015"	"2000"	"2000"	"Suicide"	"2"	13	112249	Unreliable
	"Calhoun County, AL"	"01015"	"2000"	"2000"	"Homicide"	"3"	13	112249	Unreliable
	"Calhoun County, AL"	"01015"	"2001"	"2001"	"Unintentional"	"1"	64	111266	57.5
	"Calhoun County, AL"	"01015"	"2001"	"2001"	"Suicide"	"2"	18	111266	Unreliable
	"Calhoun County, AL"	"01015"	"2002"	"2002"	"Unintentional"	"1"	46	111625	41.2
	"Calhoun County, AL"	"01015"	"2002"	"2002"	"Suicide"	"2"	14	111625	Unreliable
	"Calhoun County, AL"	"01015"	"2003"	"2003"	"Unintentional"	"1"	68	112705	60.3
	"Calhoun County, AL"	"01015"	"2003"	"2003"	"Suicide"	"2"	16	112705	Unreliable
	"Calhoun County, AL"	"01015"	"2003"	"2003"	"Homicide"	"3"	10	112705	Unreliable
	"Calhoun County, AL"	"01015"	"2004"	"2004"	"Unintentional"	"1"	55	113462	48.5
	"Calhoun County, AL"	"01015"	"2004"	"2004"	"Suicide"	"2"	20	113462	17.6
	"Calhoun County, AL"	"01015"	"2004"	"2004"	"Homicide"	"3"	10	113462	Unreliable
	"Calhoun County, AL"	"01015"	"2005"	"2005"	"Unintentional"	"1"	77	114477	67.3
	"Calhoun County, AL"	"01015"	"2005"	"2005"	"Suicide"	"2"	14	114477	Unreliable
	"Calhoun County, AL"	"01015"	"2005"	"2005"	"Homicide"	"3"	13	114477	Unreliable
	"Calhoun County, AL"	"01015"	"2006"	"2006"	"Unintentional"	"1"	56	115388	48.5
	"Calhoun County, AL"	"01015"	"2006"	"2006"	"Suicide"	"2"	21	115388	18.2
	"Calhoun County, AL"	"01015"	"2006"	"2006"	"Homicide"	"3"	16	115388	Unreliable
	"Calhoun County, AL"	"01015"	"2007"	"2007"	"Unintentional"	"1"	64	116211	55.1
	"Calhoun County, AL"	"01015"	"2007"	"2007"	"Suicide"	"2"	17	116211	Unreliable
	"Calhoun County, AL"	"01015"	"2007"	"2007"	"Homicide"	"3"	17	116211	Unreliable
	"Calhoun County, AL"	"01015"	"2008"	"2008"	"Unintentional"	"1"	66	117274	56.3
	"Calhoun County, AL"	"01015"	"2008"	"2008"	"Suicide"	"2"	14	117274	Unreliable
	"Calhoun County, AL"	"01015"	"2008"	"2008"	"Homicide"	"3"	18	117274	Unreliable
	"Calhoun County, AL"	"01015"	"2009"	"2009"	"Unintentional"	"1"	55	118363	46.5
	"Calhoun County, AL"	"01015"	"2009"	"2009"	"Suicide"	"2"	22	118363	18.6
	"Calhoun County, AL"	"01015"	"2009"	"2009"	"Homicide"	"3"	10	118363	Unreliable
	"Calhoun County, AL"	"01015"	"2010"	"2010"	"Unintentional"	"1"	54	118572	45.5
	"Calhoun County, AL"	"01015"	"2010"	"2010"	"Suicide"	"2"	13	118572	Unreliable
	"Calhoun County, AL"	"01015"	"2011"	"2011"	"Unintentional"	"1"	78	117797	66.2
	"Calhoun County, AL"	"01015"	"2011"	"2011"	"Suicide"	"2"	17	117797	Unreliable
	"Calhoun County, AL"	"01015"	"2011"	"2011"	"Homicide"	"3"	20	117797	17.0
	"Calhoun County, AL"	"01015"	"2012"	"2012"	"Unintentional"	"1"	41	117296	35.0
	"Calhoun County, AL"	"01015"	"2012"	"2012"	"Suicide"	"2"	24	117296	20.5
	"Calhoun County, AL"	"01015"	"2013"	"2013"	"Unintentional"	"1"	47	116736	40.3
	"Calhoun County, AL"	"01015"	"2013"	"2013"	"Suicide"	"2"	19	116736	Unreliable
	"Calhoun County, AL"	"01015"	"2014"	"2014"	"Unintentional"	"1"	61	115916	52.6
	"Calhoun County, AL"	"01015"	"2014"	"2014"	"Suicide"	"2"	15	115916	Unreliable
	"Calhoun County, AL"	"01015"	"2015"	"2015"	"Unintentional"	"1"	59	115620	51.0
	"Calhoun County, AL"	"01015"	"2015"	"2015"	"Suicide"	"2"	24	115620	20.8
	"Calhoun County, AL"	"01015"	"2015"	"2015"	"Homicide"	"3"	15	115620	Unreliable
	"Calhoun County, AL"	"01015"	"2016"	"2016"	"Unintentional"	"1"	64	114611	55.8
	"Calhoun County, AL"	"01015"	"2016"	"2016"	"Suicide"	"2"	25	114611	21.8
	"Calhoun County, AL"	"01015"	"2017"	"2017"	"Unintentional"	"1"	71	114728	61.9
	"Calhoun County, AL"	"01015"	"2017"	"2017"	"Suicide"	"2"	29	114728	25.3
	"Calhoun County, AL"	"01015"	"2017"	"2017"	"Homicide"	"3"	17	114728	Unreliable
	"Calhoun County, AL"	"01015"	"2018"	"2018"	"Unintentional"	"1"	72	114277	63.0
	"Calhoun County, AL"	"01015"	"2018"	"2018"	"Suicide"	"2"	25	114277	21.9
	"Calhoun County, AL"	"01015"	"2018"	"2018"	"Homicide"	"3"	15	114277	Unreliable
	"Chambers County, AL"	"01017"	"1999"	"1999"	"Unintentional"	"1"	30	36527	82.1
	"Chambers County, AL"	"01017"	"2000"	"2000"	"Unintentional"	"1"	26	36583	71.1
	"Chambers County, AL"	"01017"	"2001"	"2001"	"Unintentional"	"1"	22	36274	60.6
	"Chambers County, AL"	"01017"	"2002"	"2002"	"Unintentional"	"1"	10	35965	Unreliable
	"Chambers County, AL"	"01017"	"2003"	"2003"	"Unintentional"	"1"	19	35680	Unreliable
	"Chambers County, AL"	"01017"	"2004"	"2004"	"Unintentional"	"1"	24	35463	67.7
	"Chambers County, AL"	"01017"	"2005"	"2005"	"Unintentional"	"1"	20	35279	56.7
	"Chambers County, AL"	"01017"	"2006"	"2006"	"Unintentional"	"1"	21	34945	60.1
	"Chambers County, AL"	"01017"	"2007"	"2007"	"Unintentional"	"1"	24	34847	68.9
	"Chambers County, AL"	"01017"	"2008"	"2008"	"Unintentional"	"1"	20	34563	57.9
	"Chambers County, AL"	"01017"	"2009"	"2009"	"Unintentional"	"1"	16	34384	Unreliable
	"Chambers County, AL"	"01017"	"2010"	"2010"	"Unintentional"	"1"	17	34215	Unreliable
	"Chambers County, AL"	"01017"	"2011"	"2011"	"Unintentional"	"1"	16	33939	Unreliable
	"Chambers County, AL"	"01017"	"2012"	"2012"	"Unintentional"	"1"	24	34064	70.5
	"Chambers County, AL"	"01017"	"2013"	"2013"	"Unintentional"	"1"	15	34162	Unreliable
	"Chambers County, AL"	"01017"	"2015"	"2015"	"Unintentional"	"1"	11	34123	Unreliable
	"Chambers County, AL"	"01017"	"2016"	"2016"	"Unintentional"	"1"	31	33843	91.6
	"Chambers County, AL"	"01017"	"2016"	"2016"	"Suicide"	"2"	15	33843	Unreliable
	"Chambers County, AL"	"01017"	"2017"	"2017"	"Unintentional"	"1"	15	33713	Unreliable
	"Chambers County, AL"	"01017"	"2018"	"2018"	"Unintentional"	"1"	18	33615	Unreliable
	"Cherokee County, AL"	"01019"	"1999"	"1999"	"Unintentional"	"1"	13	23605	Unreliable
	"Cherokee County, AL"	"01019"	"2002"	"2002"	"Unintentional"	"1"	13	24403	Unreliable
	"Cherokee County, AL"	"01019"	"2003"	"2003"	"Unintentional"	"1"	11	24591	Unreliable
	"Cherokee County, AL"	"01019"	"2004"	"2004"	"Unintentional"	"1"	13	24887	Unreliable
	"Cherokee County, AL"	"01019"	"2005"	"2005"	"Unintentional"	"1"	16	25031	Unreliable
	"Cherokee County, AL"	"01019"	"2006"	"2006"	"Unintentional"	"1"	16	25466	Unreliable
	"Cherokee County, AL"	"01019"	"2007"	"2007"	"Unintentional"	"1"	16	25553	Unreliable
	"Cherokee County, AL"	"01019"	"2008"	"2008"	"Unintentional"	"1"	12	25636	Unreliable
	"Cherokee County, AL"	"01019"	"2009"	"2009"	"Unintentional"	"1"	13	25854	Unreliable
	"Cherokee County, AL"	"01019"	"2010"	"2010"	"Unintentional"	"1"	14	25989	Unreliable
	"Cherokee County, AL"	"01019"	"2011"	"2011"	"Unintentional"	"1"	14	26057	Unreliable
	"Cherokee County, AL"	"01019"	"2011"	"2011"	"Suicide"	"2"	10	26057	Unreliable
	"Cherokee County, AL"	"01019"	"2012"	"2012"	"Unintentional"	"1"	21	26021	80.7
	"Cherokee County, AL"	"01019"	"2013"	"2013"	"Unintentional"	"1"	22	26203	84.0
	"Cherokee County, AL"	"01019"	"2014"	"2014"	"Unintentional"	"1"	17	26037	Unreliable
	"Cherokee County, AL"	"01019"	"2015"	"2015"	"Unintentional"	"1"	20	25859	77.3
	"Cherokee County, AL"	"01019"	"2016"	"2016"	"Unintentional"	"1"	24	25725	93.3
	"Cherokee County, AL"	"01019"	"2017"	"2017"	"Unintentional"	"1"	12	25857	Unreliable
	"Cherokee County, AL"	"01019"	"2018"	"2018"	"Unintentional"	"1"	21	26032	80.7
	"Chilton County, AL"	"01021"	"1999"	"1999"	"Unintentional"	"1"	30	38862	77.2
	"Chilton County, AL"	"01021"	"2000"	"2000"	"Unintentional"	"1"	26	39593	65.7
	"Chilton County, AL"	"01021"	"2001"	"2001"	"Unintentional"	"1"	19	40197	Unreliable
	"Chilton County, AL"	"01021"	"2002"	"2002"	"Unintentional"	"1"	30	40683	73.7
	"Chilton County, AL"	"01021"	"2003"	"2003"	"Unintentional"	"1"	29	41079	70.6
	"Chilton County, AL"	"01021"	"2004"	"2004"	"Unintentional"	"1"	34	41534	81.9
	"Chilton County, AL"	"01021"	"2005"	"2005"	"Unintentional"	"1"	33	41946	78.7
	"Chilton County, AL"	"01021"	"2006"	"2006"	"Unintentional"	"1"	43	42318	101.6
	"Chilton County, AL"	"01021"	"2007"	"2007"	"Unintentional"	"1"	34	42881	79.3
	"Chilton County, AL"	"01021"	"2008"	"2008"	"Unintentional"	"1"	27	43239	62.4
	"Chilton County, AL"	"01021"	"2009"	"2009"	"Unintentional"	"1"	28	43484	64.4
	"Chilton County, AL"	"01021"	"2009"	"2009"	"Suicide"	"2"	12	43484	Unreliable
	"Chilton County, AL"	"01021"	"2010"	"2010"	"Unintentional"	"1"	28	43643	64.2
	"Chilton County, AL"	"01021"	"2011"	"2011"	"Unintentional"	"1"	19	43895	Unreliable
	"Chilton County, AL"	"01021"	"2012"	"2012"	"Unintentional"	"1"	28	43819	63.9
	"Chilton County, AL"	"01021"	"2013"	"2013"	"Unintentional"	"1"	27	43951	61.4
	"Chilton County, AL"	"01021"	"2014"	"2014"	"Unintentional"	"1"	28	43931	63.7
	"Chilton County, AL"	"01021"	"2015"	"2015"	"Unintentional"	"1"	39	43943	88.8
	"Chilton County, AL"	"01021"	"2015"	"2015"	"Suicide"	"2"	11	43943	Unreliable
	"Chilton County, AL"	"01021"	"2016"	"2016"	"Unintentional"	"1"	23	43941	52.3
	"Chilton County, AL"	"01021"	"2017"	"2017"	"Unintentional"	"1"	33	44067	74.9
	"Chilton County, AL"	"01021"	"2018"	"2018"	"Unintentional"	"1"	37	44153	83.8
	"Choctaw County, AL"	"01023"	"1999"	"1999"	"Unintentional"	"1"	13	15931	Unreliable
	"Choctaw County, AL"	"01023"	"2000"	"2000"	"Unintentional"	"1"	12	15922	Unreliable
	"Choctaw County, AL"	"01023"	"2001"	"2001"	"Unintentional"	"1"	10	15677	Unreliable
	"Choctaw County, AL"	"01023"	"2003"	"2003"	"Unintentional"	"1"	12	15199	Unreliable
	"Choctaw County, AL"	"01023"	"2005"	"2005"	"Unintentional"	"1"	18	14545	Unreliable
	"Choctaw County, AL"	"01023"	"2008"	"2008"	"Unintentional"	"1"	12	14114	Unreliable
	"Choctaw County, AL"	"01023"	"2010"	"2010"	"Unintentional"	"1"	13	13859	Unreliable
	"Choctaw County, AL"	"01023"	"2012"	"2012"	"Unintentional"	"1"	16	13633	Unreliable
	"Choctaw County, AL"	"01023"	"2013"	"2013"	"Unintentional"	"1"	12	13426	Unreliable
	"Choctaw County, AL"	"01023"	"2014"	"2014"	"Unintentional"	"1"	13	13323	Unreliable
	"Choctaw County, AL"	"01023"	"2018"	"2018"	"Unintentional"	"1"	13	12841	Unreliable
